subject,relation,relation_category,object,article_number,confidence,concepts,created_at
신용카드업자,교육하도록 요구함,ACTION,모집인에게 신용카드회원 모집 시 지켜야 하는 사항,제24조의2,0.93,교육|지침,2026-04-16
금융위원회,고시함,ACTION,제6항에 따른 교육 내용 및 방법에 관한 필요한 사항,제24조의2,0.92,고시|교육 내용,2026-04-16
신용카드,금지함,ACTION,양도,제15조,0.99,양도 금지|신용카드,2026-04-16
신용카드,금지함,ACTION,양수,제15조,0.99,양도 금지|신용카드,2026-04-16
신용카드,금지함,ACTION,질권 설정,제15조,0.99,양도 금지|신용카드,2026-04-16
신용카드업자,요구함,ACTION,통지를 받은 때부터 카드 사용에 대한 책임을 진다,제16조,0.96,책임|통지|카드 사용,2026-04-16
신용카드업자,요구함,ACTION,통지 전 사용에 대해 대통령령이 정하는 기간 범위 내에서 책임을 진다,제16조,0.94,대통령령|기간|책임,2026-04-16
신용카드업자,허용함,ACTION,회원에게 책임을 전가하는 계약을 체결할 수 있다,제16조,0.92,계약|책임 전가|고의·과실,2026-04-16
신용카드업자,금지함,ACTION,회원이 고의·과실이 없을 경우 책임을 전가할 수 없다,제16조,0.93,고의|과실|책임 전가 금지,2026-04-16
신용카드업자,요구함,ACTION,"통지인에게 접수자, 접수번호 및 기타 확인 사항을 알려야 한다",제16조,0.95,통지|접수자|알림,2026-04-16
신용카드업자,요구함,ACTION,"위조·변조된 카드, 해킹·전산장애·내부자유출 정보 이용, 타인 명의 도용 등에 대한 사용 책임을 진다",제16조,0.94,위조|변조|해킹|전산장애|내부자유출|명의 도용|책임,2026-04-16
신용카드업자,허용함,ACTION,회원의 고의·중대한 과실을 증명하면 책임의 전부 또는 일부를 회원에게 전가할 수 있다,제16조,0.92,고의|중대한 과실|증명|책임 전가,2026-04-16
신용카드업자,요구함,ACTION,계약은 서면 또는 전자문서로만 효력이 있다,제16조,0.93,서면|전자문서|계약 효력,2026-04-16
책임,정의함,LOGICAL,신용카드 사용에 따른 법적 의무,제16조,0.9,책임|신용카드 사용,2026-04-16
책임 이행,요구함,ACTION,보험·공제 가입·준비금 적립 등 필요한 조치,제17조,0.96,보험|공제|준비금 적립,2026-04-16
신용카드회원등의 고의 또는 중대한 과실의 범위,정의함,LOGICAL,대통령령,제17조,0.92,고의|중대한 과실|범위,2026-04-16
신용카드업자,금지함,ACTION,신용카드회원으로부터 이용금액 수령,제17조,0.95,이용금액|이의 제기,2026-04-16
제17조,참조함,STRUCTURE,"제5항제3호, 제6항, 제7항",제17조,0.88,,2026-04-16
신용카드가맹점 모집자,요구함,ACTION,해당 신용카드업자의 임직원,제16조의2,0.99,가맹점 모집 자격|임직원,2026-04-16
신용카드가맹점 모집자,요구함,ACTION,가맹점모집인,제16조의2,0.99,가맹점 모집 자격|가맹점모집인,2026-04-16
신용카드가맹점 모집자,요구함,ACTION,대통령령으로 정하는 모집 시 지켜야 할 사항 및 모집방법,제16조의2,0.98,모집 시 지켜야 할 사항|모집방법|대통령령,2026-04-16
금융위원회,허용함,ACTION,대통령령으로 정하는 바에 따라 신용카드가맹점 모집자에 대한 조사,제16조의2,0.97,조사|대통령령,2026-04-16
제16조의2,참조함,STRUCTURE,제16조,제16조의2,0.95,구조,2026-04-16
부가통신업자,요구함,ACTION,가맹점모집인(금융위원회에 등록),제16조의3,0.96,가맹점모집인 등록|금융위원회,2026-04-16
제1호~제6호에 해당하는 자,금지함,ACTION,가맹점모집인,제16조의3,0.94,피한정후견인|피성년후견인|파산선고|실형|등록취소|미성년자|법인,2026-04-16
가맹점모집인의 등록요건 및 영업기준 등에 필요한 사항,준용함,STRUCTURE,대통령령,제16조의3,0.93,등록요건|영업기준,2026-04-16
금융위원회,위임함,STRUCTURE,여신전문금융업협회장,제16조의3,0.95,가맹점모집인 등록 업무,2026-04-16
제16조의3,상위조항,STRUCTURE,제16조,제16조의3,0.95,조문구조,2026-04-16
본 조항,참조함,STRUCTURE,제16조의5,제16조의5,0.92,이동|참조,2026-04-16
금융위원회,허용함,ACTION,가맹점모집인,제16조의4,0.99,등록 취소|가맹점모집인|금융위원회,2026-04-16
금융위원회,요구함,ACTION,가맹점모집인,제16조의4,0.99,등록 취소|가맹점모집인|금융위원회,2026-04-16
조사 거부,금지함,ACTION,조사,제16조의2제3항,0.96,조사 거부|조사|금지,2026-04-16
등록,참조함,STRUCTURE,제16조의3제1항,제16조의3제1항,0.95,등록|제16조의3제1항,2026-04-16
등록 당시,참조함,STRUCTURE,제16조의3제2항,제16조의3제2항,0.9,등록 당시,2026-04-16
제16조의3제2항에 해당하는 자,참조함,STRUCTURE,등록취소의 절차,제16조의3제2항,0.95,등록취소|절차,2026-04-16
제14조의4,준용함,STRUCTURE,제14조의4제3항 및 제4항,제14조의4,1.0,준용,2026-04-16
신용카드업자,요구함,ACTION,연회비 반환,제16조의5,0.98,연회비 반환|계약 해지,2026-04-16
연회비 반환에 관한 사항,위임함,STRUCTURE,대통령령,제16조의5,0.95,연회비 반환사유|반환금액|필요한 사항,2026-04-16
제16조의3,참조함,STRUCTURE,2015. 1. 20.,제16조의3,0.95,이동|개정일,2026-04-16
신용카드업자,금지함,ACTION,신용카드가맹점이 손실을 부담하도록 함,제17조,0.99,가맹점에 대한 책임|손실|거래,2026-04-16
신용카드업자,허용함,ACTION,손실의 전부 또는 일부를 신용카드가맹점이 부담하도록 함,제17조,0.98,고의 또는 중대한 과실|예외,2026-04-16
제1항 각 호 외의 부분 단서에 따른 계약,요구함,ACTION,서면 또는 전자문서에 의한 체결,제17조,0.95,계약 효력|서면|전자문서,2026-04-16
신용카드업자,요구함,ACTION,신용카드회원 및 신용카드가맹점에게 거래조건(이자율·할인율·연체료율·가맹점수수료율·결제방법)을 알려야 함,제18조,0.99,거래조건의 주지의무|알리다|신용카드업자|신용카드회원|신용카드가맹점,2026-04-16
거래조건의 주지의무,정의함,LOGICAL,신용카드업자가 신용카드회원 및 신용카드가맹점에 거래조건을 알리는 의무,제18조,0.98,거래조건의 주지의무|정의|알리다,2026-04-16
신용카드회원등,요구함,ACTION,책임,제16조제4항,0.96,책임,2026-04-16
제16조제4항,참조함,STRUCTURE,제16조,제16조제4항,0.92,제16조에 따른,2026-04-16
제17조,정의함,LOGICAL,가맹점에 대한 책임,제17조,0.95,가맹점에 대한 책임,2026-04-16
신용카드업자,요구함,ACTION,가맹점에 대한 책임,제17조,0.9,가맹점에 대한 책임,2026-04-16
금융위원회,요구함,ACTION,신용카드업자에게 필요한 자료의 제출,제18조의2,1.0,거래조건|필요한 자료,2026-04-16
금융위원회,요청함,ACTION,국가기관·지방자치단체에 필요한 자료의 제공,제18조의2,1.0,가맹점 매출규모 조사|업무상 필요,2026-04-16
국가기관·지방자치단체,거부함 금지,ACTION,자료 제공 요청에 대한 거부,제18조의2,1.0,정당한 사유 없이,2026-04-16
신용카드가맹점,설립함 허용,ACTION,가맹점 단체,제18조의2,1.0,연간 매출규모|거래조건,2026-04-16
신용카드업자,요구함,ACTION,가맹점수수료율을 공정하고 합리적으로 정함,제18조의3,0.96,공정하고 합리적인 가맹점수수료율,2026-04-16
신용카드업자,금지함,ACTION,부당하게 가맹점수수료율을 차별함,제18조의3,0.97,가맹점수수료율 차별금지,2026-04-16
금융위원회,요구함,ACTION,신용카드업자가 가맹점수수료율을 정함에 있어서 준수해야 할 사항을 정함,제18조의3,0.92,가맹점수수료율 준수사항,2026-04-16
신용카드업자,요구함,ACTION,대통령령이 정하는 규모 이하의 영세한 중소신용카드가맹점에 우대수수료율을 적용함,제18조의3,0.91,우대수수료율 적용,2026-04-16
대형신용카드가맹점,금지함,ACTION,신용카드업자에게 부당하게 낮은 가맹점수수료율을 정할 것을 요구하는 행위,제18조의3,0.94,가맹점수수료율 요구 금지,2026-04-16
대형신용카드가맹점,금지함,ACTION,부당하게 보상금·사례금 등을 요구하거나 받는 행위,제18조의3,0.94,보상금·사례금 요구·수령 금지,2026-04-16
금융위원회,요구함,ACTION,신용카드업자와 신용카드가맹점,제18조의4,0.93,가맹점수수료율 조정요구,2026-04-16
조정 요구,요구함,ACTION,조정,제18조의3,0.94,조정 요구|조정,2026-04-16
조정 요구,허용함,ACTION,관계 기관 통보 등 필요한 조치,제18조의3,0.92,조정 요구|관계 기관 통보|필요한 조치,2026-04-16
조정 요구,참조함,STRUCTURE,제18조의3제1항ㆍ제3항 또는 제4항,제18조의3,0.96,조정 요구|위반,2026-04-16
신용카드가맹점,금지함,ACTION,신용카드 결제를 거절함,제19조,0.98,가맹점|결제 거절 금지,2026-04-16
신용카드가맹점,금지함,ACTION,신용카드 회원을 불리하게 대우함,제19조,0.98,가맹점|불리한 대우 금지,2026-04-16
신용카드가맹점,요구함,ACTION,신용카드 사용 여부 확인,제19조,0.97,가맹점|사용 여부 확인,2026-04-16
신용카드가맹점,요구함,ACTION,금융위원회에 등록된 신용카드 단말기 설치·이용,제19조,0.97,가맹점|단말기 설치,2026-04-16
신용카드가맹점,금지함,ACTION,가맹점수수료를 신용카드회원이 부담하게 함,제19조,0.96,가맹점|수수료 부담 금지,2026-04-16
신용카드가맹점,금지함,ACTION,각 호에 해당하는 행위,제19조,0.95,가맹점|행위 금지,2026-04-16
결제대행업체,예외로함,LOGICAL,제1호·제4호·제5호 적용 안 함,제19조,0.94,결제대행업체|예외,2026-04-16
수납대행가맹점,예외로함,LOGICAL,제3호·제5호 적용 안 함,제19조,0.94,수납대행가맹점|예외,2026-04-16
신용카드 거래 대행 행위,정의함,LOGICAL,물품의 판매 또는 용역의 제공 등이 없이 신용카드로 거래한 것처럼 꾸미는 행위,제2조제5호의2,0.98,신용카드 거래 대행 행위|부정거래,2026-04-16
신용카드 거래 대행 행위,정의함,LOGICAL,신용카드로 실제 매출금액 이상의 거래를 하는 행위,제2조제5호의2,0.98,신용카드 거래 대행 행위|과다청구,2026-04-16
신용카드 거래 대행 행위,정의함,LOGICAL,다른 신용카드가맹점의 명의를 사용하여 신용카드로 거래하는 행위,제2조제5호의2,0.98,신용카드 거래 대행 행위|명의도용,2026-04-16
신용카드 거래 대행 행위,정의함,LOGICAL,신용카드가맹점의 명의를 타인에게 빌려주는 행위,제2조제5호의2,0.98,신용카드 거래 대행 행위|명의대여,2026-04-16
신용카드 거래 대행 행위,정의함,LOGICAL,신용카드에 의한 거래를 대행하는 행위,제2조제5호의2,0.98,신용카드 거래 대행 행위|대행,2026-04-16
대형신용카드가맹점 및 대통령령으로 정하는 특수한 관계에 있는 자,금지함,ACTION,신용카드부가통신서비스 이용을 이유로 부가통신업자에게 부당하게 보상금 등을 요구하거나 받는 행위,제2조제5호의2,0.95,특수관계인|부당보상금 요구 금지,2026-04-16
결제대행업체,요구함,ACTION,물품의 판매 또는 용역의 제공 등을 하는 자의 신용정보 및 신용카드 등에 따른 거래를 대행한 내용을 신용카드업자에게 제공할 것,제2조제5호의2,0.94,결제대행업체|정보제공 의무,2026-04-16
결제대행업체,요구함,ACTION,물품의 판매 또는 용역의 제공 등을 하는 자의 상호 및 주소를 신용카드회원 등이 알 수 있도록 할 것,제2조제5호의2,0.94,결제대행업체|투명성 의무,2026-04-16
결제대행업체,요구함,ACTION,신용카드회원 등이 거래 취소 또는 환불 등을 요구하는 경우 이에 따를 것,제2조제5호의2,0.94,결제대행업체|소비자 보호,2026-04-16
결제대행업체,요구함,ACTION,그 밖에 신용카드회원 등의 신용정보보호 및 건전한 신용카드거래를 위하여 대통령령으로 정하는 사항을 이행할 것,제2조제5호의2,0.94,결제대행업체|신용정보보호,2026-04-16
수납대행가맹점,준수함,ACTION,각 호의 사항,제19조의2,1.0,수납대행가맹점|각 호의 사항,2026-04-16
신용카드가맹점,금지함,ACTION,신용카드업자등 외의 자에게 매출채권을 양도,제20조,0.99,매출채권 양도 금지,2026-04-16
신용카드업자등 외의 자,금지함,ACTION,신용카드가맹점이 양도하는 매출채권을 양수,제20조,0.99,매출채권 양도 금지,2026-04-16
신용카드업자등 외의 자,정의함,LOGICAL,신용카드업자와 은행 외의 자,제20조,0.96,정의,2026-04-16
신용카드가맹점,허용함,ACTION,신용카드에 따른 거래로 생긴 채권을 신용카드업자등 외의 자에게 양도,제2조제1호,0.96,신용카드채권 양도·양수,2026-04-16
신용카드업자등 외의 자,허용함,ACTION,채권을 양수,제2조제1호,0.95,신용카드채권 양도·양수,2026-04-16
신용카드가맹점이 아닌 자,금지함,ACTION,신용카드가맹점의 명의로 신용카드등에 의한 거래를 함,제2조제1호,0.94,신용카드채권 양도·양수,2026-04-16
신용카드업자,요구함,ACTION,신용카드가맹점,제21조,0.94,해지의무,2026-04-16
제19조,정의함,LOGICAL,제19조,제19조,0.4,,2026-04-16
가맹점계약 해지,요구함,ACTION,특별한 사유가 없을 경우 지체 없이 해지,제20조제1항,0.96,가맹점계약|해지|특별한 사유,2026-04-16
삭제,예외로함,LOGICAL,제22조,제22조,0.95,삭제,2026-04-16
가맹점 모집·이용방식 제한,정의함,LOGICAL,제23조,제23조,0.9,가맹점 모집·이용방식 제한,2026-04-16
금융위원회,권한을가짐,ACTION,신용카드 가맹점,제3조제1항,0.96,신용카드 가맹점 공동 이용|명령,2026-04-16
금융위원회,허용함,ACTION,신용카드업자에 대한 이용한도 제한,제24조,0.99,이용한도 제한,2026-04-16
신용카드업자,요구함,ACTION,신용한도 산정 기준,제14조제2항제2호,0.96,지키다|신용한도 산정 기준,2026-04-16
신용한도 산정 기준,정의함,LOGICAL,신용카드업자가 정하는 신용한도 산정 기준에 관한 사항,제14조제2항제2호,0.92,정의함|신용한도 산정 기준,2026-04-16
제14조제2항제2호,참조함,STRUCTURE,신용한도 산정 기준,제14조제2항제2호,0.88,전문개정|신용한도 산정 기준,2026-04-16
금지행위,정의함,LOGICAL,다음 각 호의 행위,제24조의2,0.96,금지행위|행위 정의,2026-04-16
신용카드업자,금지함,ACTION,다음 각 호의 행위,제24조의2,0.95,소비자 보호|건전한 영업질서,2026-04-16
부가통신업자,금지함,ACTION,대형신용카드가맹점 및 특수관계인에게 부당하게 보상금 등을 제공하는 행위,제24조의2,0.93,보상금 제공|부당 행위,2026-04-16
금지행위,근거함,STRUCTURE,대통령령,제24조의2,0.9,세부 유형|기준,2026-04-16
금융위원회,허용함,ACTION,신용카드업자에 대한 공탁 명령,제25조,0.95,공탁|명령|허용,2026-04-16
신용카드업자,요구함,ACTION,공탁을 본점 또는 주된 사무소의 소재지에서 함,제25조,0.9,공탁|장소|의무,2026-04-16
신용카드업자,요구함,ACTION,공탁 이행 사실을 금융위원회에 신고,제25조,0.9,신고|공탁|의무,2026-04-16
신용카드업자,허용함,ACTION,공탁물 반환을 금융위원회의 승인 후 받을 수 있음,제25조,0.9,공탁물 반환|승인|허용,2026-04-16
총리령,정함,ACTION,공탁물의 종류·시기·필요사항,제25조,0.85,공탁물|정함|총리령,2026-04-16
공탁물 배당,정의함,LOGICAL,제26조,제26조,0.92,공탁물 배당,2026-04-16
신용카드업자,요구함,ACTION,권리실행자 지정 및 공고,제25조,0.99,권리실행자 지정|공고,2026-04-16
권리실행자,정의함,LOGICAL,대통령령으로 정하는 자,제25조,0.98,권리실행자|대통령령,2026-04-16
미상환채권자,허용함,ACTION,권리실행자에게 배당받음,제25조,0.97,배당|신고,2026-04-16
권리실행자,요구함,ACTION,총리령에 따라 공고,제25조,0.96,총리령|공고,2026-04-16
권리실행자,허용함,ACTION,금융위원회 승인 후 공탁물 출급,제25조,0.96,금융위원회 승인|공탁물 출급,2026-04-16
권리실행자,요구함,ACTION,금융위원회가 정하는 방법·절차에 따라 미상환채권자에게 배당,제25조,0.95,금융위원회 방법|배당|미상환채권자,2026-04-16
제25조 제4항,참조함,STRUCTURE,제25조 제3항,제25조,0.94,제3항|제4항,2026-04-16
신용카드업자,금지함,ACTION,공탁물 반환받다,제25조,0.99,공탁물 반환|배당절차,2026-04-16
신용카드업자,참조함,STRUCTURE,제1항부터 제6항까지의 규정에 따른 배당절차,제25조,0.95,배당절차,2026-04-16
신용카드업자가 아닌 자,사용을 금지함,ACTION,신용카드 명칭 및 이와 비슷한 명칭,제27조,0.99,유사명칭|사용금지,2026-04-16
신용카드등부통신업을 하려는 자,요구함,ACTION,금융위원회에 등록,제27조의2,0.97,등록|금융위원회|시설·장비|기술능력,2026-04-16
신용카드등부통신업을 하려는 자,요구함,ACTION,시설·장비 및 기술능력을 갖출 것,제27조의2,0.94,시설·장비|기술능력|대통령령,2026-04-16
신용카드등부통신업의 등록을 할 수 있는 자,정의함,LOGICAL,자본금이 20억원 이상인 법인,제27조의2,0.96,자본금|법인|20억원,2026-04-16
신용카드등부통신업의 등록을 할 수 있는 자,예외로함,LOGICAL,자본금이 10억원 이상인 법인(소규모 가맹점 대상),제27조의2,0.93,자본금|법인|10억원|소규모 가맹점|대통령령,2026-04-16
제5항에 따라 등록이 말소된 자,금지함,ACTION,제1항에 따른 등록,제27조의2,0.92,등록 말소|제5항|제1항,2026-04-16
등록 제한,정의함,LOGICAL,제1호부터 제5호까지에 해당하는 법인 및 출자자,제27조의3,0.96,등록 제한|제1호|제5호|법인|출자자,2026-04-16
등록 제한,예외로함,LOGICAL,제1호에 해당하는 등록이 취소된 날부터 3년이 지나지 않은 법인 및 그 출자자,제27조의3,0.92,제1호|법인|출자자|3년|등록 취소,2026-04-16
등록 제한,예외로함,LOGICAL,제2호에 해당하는 회생절차 중인 회사 및 대통령령이 정하는 출자자,제27조의3,0.91,제2호|회생절차|회사|출자자,2026-04-16
등록 제한,예외로함,LOGICAL,제3호에 해당하는 채무를 변제하지 않은 자(대통령령이 정하는 자),제27조의3,0.9,제3호|채무불이행|대통령령,2026-04-16
등록 제한,예외로함,LOGICAL,제4호에 해당하는 최근 3년 동안 금융관계법령 위반으로 벌금형 이상 처벌받은 자,제27조의3,0.9,제4호|벌금형|금융관계법령|3년,2026-04-16
등록 제한,예외로함,LOGICAL,제5호에 해당하는 출자자인 법인(대통령령이 정하는 법인),제27조의3,0.89,제5호|출자자|법인|대통령령,2026-04-16
제1항에 따라 등록한 자,요구함,ACTION,변경등록,제27조의3,0.93,변경등록|제1항,2026-04-16
제1항에 따라 등록한 자,허용함,ACTION,등록 말소 신청,제27조의3,0.92,등록 말소|제1항,2026-04-16
제27조의3,준용함,STRUCTURE,금융회사의 지배구조에 관한 법률,제27조의3,0.88,금융회사의 지배구조에 관한 법률,2026-04-16
사람,금지함,ACTION,부가통신업자의 임원,제5조제1항,0.98,임원 금지|부가통신업자,2026-04-16
제5조제1항제7호,정의함,LOGICAL,직 상실 및 보고 의무,제5조제1항제7호,0.96,직 상실|보고 의무,2026-04-16
부가통신업자,요구함,ACTION,금융위원회에 보고,제5조제1항제7호,0.97,임원 선임|임원 해임|대통령령,2026-04-16
부가통신업자,준용함,STRUCTURE,대통령령,제5조제1항제7호,0.94,대통령령으로 정하는 바,2026-04-16
제5조제1항제7호에 해당하는 사람,예외로함,LOGICAL,대통령령으로 정하는 경우,제5조제1항제7호,0.93,예외|대통령령,2026-04-16
금융위원회,권한을가짐,ACTION,부가통신업자 등록 취소,제27조의3,0.99,등록 취소,2026-04-16
등록 취소,허용함,ACTION,등록,제27조의2,0.96,취소|등록,2026-04-16
등록 취소,참조함,STRUCTURE,제27조의2,제27조의2,0.92,제27조의2,2026-04-16
등록,참조함,STRUCTURE,제27조의2,제27조의2 제2항,0.95,등록|제27조의2,2026-04-16
제27조의2제3항에 해당하는 경우,정의함,LOGICAL,3,제27조의2제3항,0.94,해당 경우|제27조의2제3항,2026-04-16
금융위원회,요구함,ACTION,청문,제53조제4항,0.99,등록 취소|청문,2026-04-16
부가통신업자,요구함,ACTION,신용카드 단말기(금융위원회에 등록),제27조의4,0.97,신용카드 단말기 등록|의무|금융위원회,2026-04-16
신용카드가맹점,예외로함,LOGICAL,신용카드 단말기(금융위원회에 등록),제27조의4,0.95,예외|전기통신서비스 미제공|등록,2026-04-16
신용카드 단말기,정의함,LOGICAL,금융위원회가 정하는 기술기준에 적합,제27조의4,0.94,기술기준|정보보호|적합,2026-04-16
제27조의4,근거함,STRUCTURE,대통령령,제27조의4,0.93,등록요건|등록절차|대통령령,2026-04-16
금융위원회,위임함,STRUCTURE,여신전문금융업협회 장,제27조의4,0.96,업무 위탁|제1항|제2항,2026-04-16
금융위원회,참조함,STRUCTURE,제27조의4 제1항 및 제2항,제27조의4,0.92,등록|기술기준,2026-04-16
부가통신업자,허용함,ACTION,대통령령으로 정한 업무(자문·교육 등),제32조,0.99,대통령령으로 정한 업무|신용카드등부가통신업과 관련된 영세한 중소신용카드가맹점,2026-04-16
금융위원회,허용함,ACTION,부가통신업자에게 자료 제출 및 의견 진술 요청,제32조,0.98,자료의 제출|의견의 진술|신용카드등부가통신업 건전한 거래질서 확립,2026-04-16
부가통신업자,요구함,ACTION,요청에 따라 자료를 제출하고 의견을 진술,제32조,0.97,특별한 사유가 없으면|요청에 따라야 함,2026-04-16
금융위원회,위임함,STRUCTURE,여신전문금융업협회장에게 제1항부터 제4항까지와 관련된 업무,제32조,0.96,업무 위탁|제1항~제4항 관련 업무,2026-04-16
제28조(적용 범위),적용함,ACTION,시설대여업 및 연불판매업무,제28조,0.99,적용 범위,2026-04-16
제28조(적용 범위),정의함,LOGICAL,시설대여업 및 연불판매업무,제28조,0.95,적용 범위,2026-04-16
대여시설이용자,정의함,LOGICAL,시설대여업자와 시설대여 또는 연불판매 계약을 체결한 자,제29조,0.96,대여시설이용자 정의,2026-04-16
시설대여업자,허용함,ACTION,자금을 융자받아 특정물건을 취득하거나 대여받아 시설대여등,제29조,0.93,자금 이용|융자,2026-04-16
외화획득용 시설기재,정의함,LOGICAL,특정물건,제30조,0.96,외화획득용 시설기재|특정물건,2026-04-16
대여시설이용자,준용함,STRUCTURE,대외무역법,제30조,0.92,대여시설이용자|대외무역법,2026-04-16
외화획득,요구함,ACTION,외화,제16조제3항,0.96,외화획득|MANDATORY,2026-04-16
시설대여업자,허용함,ACTION,시험검사,제31조,0.94,특례|의료기기,2026-04-16
제31조,참조함,STRUCTURE,의료기기법,제31조,0.96,특례,2026-04-16
특례,예외로함,LOGICAL,의료기기법,제31조,0.93,특례|의료기기,2026-04-16
의료기기,허용함,ACTION,수입,제15조제4항,0.96,의료기기|수입,2026-04-16
시설대여업자,수입함,ACTION,의료기기,제15조제4항,0.92,시설대여업자|의료기기,2026-04-16
시설대여업자,참조함,STRUCTURE,제1항,제15조제4항,0.9,제1항,2026-04-16
양도,허용함,ACTION,신고하지 않음,제17조제1항,0.96,양도|신고,2026-04-16
양도,예외로함,LOGICAL,제17조제1항,제17조제1항,0.94,양도|제17조제1항,2026-04-16
행정처분상의 특례,정의함,LOGICAL,시설대여업자가 시설대여등의 목적으로 특정물건을 취득·수입·대여받는 경우,제32조,0.95,행정처분|특례|시설대여업자|특정물건,2026-04-16
제30조,참조함,STRUCTURE,제30조,제30조,0.6,조항,2026-04-16
시설대여업자,권한을가짐,ACTION,요건을 갖춘 것으로 본다,제31조,0.96,요건 충족 판단|대여시설이용자,2026-04-16
요건 충족 판단,정의함,LOGICAL,대여시설이용자가 요건을 갖춘 경우 시설대여업자는 해당 요건을 갖춘 것으로 본다,제31조,0.94,시설대여업자|대여시설이용자|요건,2026-04-16
시설대여업자,허용함,ACTION,대여시설 이용자 명의로 등록,제33조,0.98,등기ㆍ등록상의 특례|건설기계관리법|자동차관리법,2026-04-16
등기ㆍ등록상의 특례,예외로함,LOGICAL,건설기계관리법 및 자동차관리법,제33조,0.95,건설기계관리법|자동차관리법,2026-04-16
등기ㆍ등록상의 특례,참조함,STRUCTURE,선박법,제33조,0.94,선박법,2026-04-16
등기ㆍ등록상의 특례,정의함,LOGICAL,시설대여업자에 대한 등록 특례,제33조,0.96,등기ㆍ등록상의 특례,2026-04-16
제2조,참조함,STRUCTURE,항공안전법,제2조,0.96,조항|법령,2026-04-16
시설대여업자,간주함,LOGICAL,요건,제10조,0.99,등기ㆍ등록에 필요한 요건|이용 기간,2026-04-16
대여시설이용자,요구함,ACTION,각종 의무(검사·유지·관리 등),제34조,0.96,특정물건|시설대여|유지·관리 의무,2026-04-16
시설대여업자,요구함,ACTION,대여시설이용자에게 의무내용을 지체 없이 통보,제34조,0.94,의무통보|지체 없이,2026-04-16
의무이행상의 특례,정의함,LOGICAL,대여시설이용자가 특정물건의 시설대여 등에 관한 유지·관리 의무를 당사자로서 이행하도록 하는 규정,제34조,0.92,특정물건|시설대여|의무이행,2026-04-16
대여시설이용자,요구함,ACTION,손해배상책임,제35조,0.96,손해배상책임|위법행위,2026-04-16
대여시설이용자,준용함,STRUCTURE,자동차손해배상 보장법,제35조,0.94,자동차손해배상 보장법|위법행위,2026-04-16
시설대여업자,예외로함,LOGICAL,자동차 운행자,제3조,1.0,보지 않다|자동차 운행자,2026-04-16
시설대여업자,요구함,ACTION,표지,제36조,0.97,시설대여등 표시|총리령으로 정하는 바,2026-04-16
시설대여업자 외의 자,금지함,ACTION,표지 손괴·제거·내용·위치 변경,제36조,0.96,시설대여등 표시,2026-04-16
금융위원회,권한을가짐,ACTION,중소기업에 대한 지원,제37조,0.95,중소기업지원|대통령령에 의한,2026-04-16
제37조,참조함,STRUCTURE,대통령령,제37조,0.9,대통령령,2026-04-16
중소기업,정의함,LOGICAL,제2조에 따른 중소기업,제2조,0.92,중소기업|제2조,2026-04-16
적용 범위,정의함,LOGICAL,할부금융업,제38조,0.99,적용|범위,2026-04-16
할부금융업자,제공함,ACTION,각 호의 사항,제39조,0.99,주지 의무|거래조건,2026-04-16
할부금융업자,제공함,ACTION,"이자율, 연체이자율 및 각종 요율",제39조,0.98,주지 의무,2026-04-16
할부금융업자,제공함,ACTION,대출액 변제방법,R제39조,0.98,주지 의무,2026-04-16
할부금융업자,제공함,ACTION,총리령으로 정하는 사항,제39조,0.97,주지 의무,2026-04-16
할부금융업자,제공함,ACTION,서면,제39조,0.96,제공방법,2026-04-16
할부금융업자,제공함,ACTION,팩스,제39조,0.96,제공방법,2026-04-16
할부금융업자,제공함,ACTION,전자문서,제39조,0.96,제공방법,2026-04-16
할부금융이용자,요청함,ACTION,서면,제39조,0.95,제공방법 요청,2026-04-16
할부금융이용자,요청함,ACTION,팩스,제39조,0.95,제공방법 요청,2026-04-16
할부금융이용자,요청함,ACTION,전자문서,제39조,0.95,제공방법 요청,2026-04-16
할부금융업자,금지함,ACTION,할부금융자금을 할부금융이용자에게 구매액(부대비용 포함) 이상으로 대출함,제40조,0.99,구매액|부대비용 포함|대출,2026-04-16
할부금융업자,요구함,ACTION,할부금융자금을 재화·용역 매도인에게 직접 지급함,제40조,0.99,직접 지급|매도인,2026-04-16
제41조(적용 범위),정의함,LOGICAL,신기술사업금융업자가 하는 업무,제41조,0.95,신기술사업금융업자|신기술사업자에 대한 투자|신기술사업자에 대한 융자|신기술사업자에 대한 경영 및 기술의 지도|신기술사업투자조합의 설립|신기술사업투자조합 자금의 관리·운용,2026-04-16
신기술사업금융업자,정의함,LOGICAL,자금 차입,제42조,0.85,자금 차입,2026-04-16
신기술사업자,허용함,ACTION,자금,제47조제1항,0.99,투자|융자|기금,2026-04-16
정부,허용함,ACTION,"신기술사업금융업자, 신기술사업금융업자에게 투자한 자, 신기술사업투자조합 및 그 조합원에 대한 세제상의 지원",제43조,0.99,세제상의 지원|조세특례제한법,2026-04-16
정부,근거함,STRUCTURE,조세특례제한법,제43조,0.98,조세특례제한법,2026-04-16
세제상의 지원,정의함,LOGICAL,조세특례제한법에 따라 제공되는 지원,제43조,0.95,세제상의 지원|조세특례제한법,2026-04-16
신기술사업투자조합 규약,요구함,ACTION,각 호의 내용,제44조,0.99,규약|포함|의무,2026-04-16
