subject	relation	relation_category	object	article_number	confidence	concepts	created_at
임직원 겸직	충족한다	LOGICAL	금융시장의 안정성을 저해하지 아니할 것	제24조제1항	0.95	임직원 겸직|요건	2026-05-20
임직원 겸직	충족한다	LOGICAL	금융회사의 경영건전성을 저해하지 아니할 것	제24조제1항	0.95	임직원 겸직|요건	2026-05-20
임직원 겸직	충족한다	LOGICAL	고객과의 이해상충을 초래하지 아니할 것	제24조제1항	0.95	임직원 겸직|요건	2026-05-20
임직원 겸직	충족한다	LOGICAL	금융거래질서를 문란하게 하지 아니할 것	제24조제1항	0.95	임직원 겸직|요건	2026-05-20
금융회사 준법감시인	작성한다	ACTION	임직원 겸직이 요건을 충족한다는 보고서	제24조제1항	0.9	준법감시인|보고서	2026-05-20
임직원 겸직	준용함	STRUCTURE	임직원 겸직 운용기준 및 법	제24조제1항	0.9	임직원 겸직|운용기준	2026-05-20
금융위원회	심사	ACTION	임직원의 겸직	제24조제1항	0.95	심사|임직원 겸직|제4항제4호	2026-05-20
금융위원회	결정	ACTION	승인 여부	제24조제1항	0.95	결정|승인 여부|30일 이내	2026-05-20
금융위원회	통지	ACTION	금융회사	제24조제1항	0.95	통지|문서로|지체 없이|결과와 이유	2026-05-20
금융위원회	보완을 요구할 수 있다	ACTION	승인신청서	제24조제1항	0.95	보완 요구|승인신청서	2026-05-20
금융위원회	정하여 고시하는 기간	ACTION	심사기간	제24조제1항	0.95	정하여 고시|심사기간|보완기간	2026-05-20
보고자	요구함	ACTION	반기별 겸직 현황을 금융위원회에 제출(서류 첨부) 1개월 이내	제11조제1항	0.95	보고|제출|반기별 겸직 현황|금융위원회|1개월 이내|서류 첨부	2026-05-20
금융위원회	정의함	LOGICAL	서류(정하여 고시함)	제11조제1항	0.9	금융위원회|정하여 고시함|서류	2026-05-20
대통령령으로 정하는 사항	정의함	LOGICAL	겸직의 목적	제11조제1항제3호	0.95	정의|대통령령으로 정하는 사항	2026-05-20
대통령령으로 정하는 사항	정의함	LOGICAL	겸직의 기간	제11조제1항제3호	0.95	정의|대통령령으로 정하는 사항	2026-05-20
대통령령으로 정하는 사항	정의함	LOGICAL	그 밖에 이해상충 방지 또는 금융회사의 건전성 유지를 위하여 필요한 사항으로서 금융위원회가 정하여 고시하는 사항	제11조제1항제3호	0.95	정의|대통령령으로 정하는 사항	2026-05-20
임원 겸직	정의함	LOGICAL	해당 금융회사의 임원이 다른 금융회사의 임원을 겸직하는 경우	제11조제2항	0.95	임원 겸직|임원|겸직	2026-05-20
금융회사	요구함	ACTION	서류	제10조	0.95	겸직 보고 및 승인 절차|반기별 겸직 현황	2026-05-20
법	요구함	ACTION	이사회 구성	12	0.95	이사회의 구성|법	2026-05-20
대통령령으로 정하는 금융회사	정의함	LOGICAL	금융회사	제12조제2항	0.95	대통령령으로 정하는 금융회사|금융회사	2026-05-20
주권상장법인	정의함	LOGICAL	제6조제3항에 해당하는 자로서 다 음 각 호의 어느 하나에 해당하는 자를 말한다.	제6조제3항	0.95	주권상장법인|정의	2026-05-20
주권상장법인	참조함	STRUCTURE	상법 시행령	제6조제3항	0.85	주권상장법인|상법 시행령	2026-05-20
자산총액 기준	정의함	LOGICAL	상호저축은행 (자산총액 ≥ 3천억원)	제34조제1항	0.95	자산총액 기준|예외	2026-05-20
자산총액 기준	정의함	LOGICAL	금융투자업자 또는 종합금융회사 (자산총액 ≥ 3천억원)	제34조제1항	0.95	자산총액 기준|예외	2026-05-20
자산총액 기준	정의함	LOGICAL	보험회사 (자산총액 ≥ 3천억원)	제34조제1항	0.95	자산총액 기준|예외	2026-05-20
자산총액 기준	정의함	LOGICAL	여신전문금융회사 (자산총액 ≥ 3천억원, 신용카드업을 영위하지 아니하는 경우 자산총액 ≥ 2조원)	제34조제1항	0.95	자산총액 기준|예외	2026-05-20
지배구조내부규범	정의함	LOGICAL	법	제13조	0.9	지배구조내부규범|법	2026-05-20
지배구조내부규범	포함	ACTION	각 호의 사항	제14조제1항	0.95	지배구조내부규범|각 호의 사항	2026-05-20
지배구조내부규범	정의함	LOGICAL	제14조제1항에 따른 지배구조내부규범	제14조제1항	0.9	지배구조내부규범|제14조제1항	2026-05-20
위원회	정의함	LOGICAL	위원회와 임원으로 구성되는 위원회	제16조제1항	0.92	위원회|임원	2026-05-20
금융위원회	정하여 고시한다	ACTION	지배구조내부규범에 관하여 필요한 사항	제16조제1항	0.85	금융위원회|지배구조내부규범	2026-05-20
금융지주회사	정할 수 있다	ACTION	소속 자회사등이 지배구조내부규범에 반영하여야 할 원칙과 절차	제16조제1항	0.85	금융지주회사|지배구조내부규범	2026-05-20
보수위원회	정의함	LOGICAL	법에 따라 설치되는 위원회	제14조	0.85	보수위원회 설치|법	2026-05-20
대통령령으로 정하는 금융회사	정의함	LOGICAL	자산 총액이 5조원 이상인 금융회사	제16조제2항	0.95	정의|자산 총액|5조원 이상	2026-05-20
대통령령으로 정하는 금융회사	참조함	STRUCTURE	제2조제1호사목	제16조제2항	0.9	참조|제2조제1호사목	2026-05-20
금융회사	제공함	ACTION	사외이사에 대한 정보	제15조	0.9	사외이사|정보제공	2026-05-20
자료 제공	참조함	STRUCTURE	제18조제1항	제18조제1항	0.95	제18조제1항에 따라	2026-05-20
자료 제공	정의함	LOGICAL	사외이사에게 자료나 정보를 제공	제18조제1항	0.9	자료 제공|사외이사에게 제공	2026-05-20
자료 제공	조건	LOGICAL	연 1회 이상 정기적으로 제공	제18조제1항	0.8	정기 제공|연 1회 이상	2026-05-20
금융회사	제공함	ACTION	요구받은 자료나 정보	제13조	0.95	정당한 사유가 없으면|지체 없이 제공	2026-05-20
이사회등	제공함	ACTION	회의자료	제13조	0.9	회의 개최 2주일 전까지	2026-05-20
이사회등	준용함	STRUCTURE	정관 또는 이사회규정	제13조	0.8	기간을 달리 정할 수 있다	2026-05-20
법	정의함	LOGICAL	감사위원	제16조	0.9	감사위원|감사위원의 자격요건 및 선임	2026-05-20
회계 또는 재무 전문가	정의함	LOGICAL	다음과 같은 사람	제19조제1항	0.95	정의|대통령령으로 정하는	2026-05-20
회계 또는 재무 전문가	정의함	LOGICAL	공인회계사 자격을 취득한 후 그 자격과 관련된 업무에 5년 이상 종사한 사람	제19조제1항	0.9	공인회계사|5년 이상 종사	2026-05-20
회계 또는 재무 전문가	정의함	LOGICAL	재무 또는 회계 분야의 석사 이상의 학위가 있는 사람으로서 해당 학위 취득 후 연구기관이나 대학에서 재무 또는 회계 관련 분야의 연구원 또는 조교수 이상의 직에 5년 이상 근무한 경력이 있는 사람	제19조제1항	0.9	석사 이상|연구원|조교수|5년 이상 근무	2026-05-20
회계 또는 재무 전문가	정의함	LOGICAL	주권상장법인에서 재무 또는 회계 관련 업무에 임원으로 5년 이상 또는 임직원으로 10년 이상 근무한 경력이 있는 사람	제19조제1항	0.9	주권상장법인|임원|임직원|5년 이상|10년 이상	2026-05-20
사람	요구함	ACTION	금융투자업관계기관에서 재무 또는 회계 관련 업무 또는 이에 대한 감독업무	제9조제17항	0.95	경력 요건|5년 이상 종사	2026-05-20
경력 요건	정의함	LOGICAL	재무 또는 회계 관련 업무 또는 이에 대한 감독업무에 5년 이상 종사한 경력	제9조제17항	0.9	경력 요건|5년 이상	2026-05-20
자격을 갖춘 사람	정의함	LOGICAL	재무 또는 회계 관련 업무에 5년 이상 종사한 경력이 있는 사람	38조	0.99	자격을 갖춘 사람|5년 이상 종사	2026-05-20
자격을 갖춘 사람	정의함	LOGICAL	그 밖에 제1호부터 제5호까지의 규정에 준하는 사람으로서 금융위원회가 정하여 고시하는 자격을 갖춘 사람	38조	0.98	제1호부터 제5호까지|금융위원회 고시	2026-05-20
대통령령으로 정하는 자	정의함	LOGICAL	최대주주 또는 그 특수관계인의 계산으로 주식을 보유하는 자	제19조제7항	0.95	정의|주식 보유	2026-05-20
대통령령으로 정하는 자	정의함	LOGICAL	최대주주 또는 그 특수관계인에게 의결권(의결권의 행사를 지시할 수 있는 권한을 포함한다)을 위임한 자(해당 위임분만 해당한다)	제19조제7항	0.95	정의|의결권 위임	2026-05-20
대통령령으로 정하는 금융회사	정의함	LOGICAL	최근 사업연도 말 현재 자산총액이 1천억원 이상(여신전문금융업법에 따른 신용카드업을 영위하지 아니하는 여신전문금융회사로서 주권상장법인이 아닌 경우에는 최근 사업연도 말 현재 자산총액이 2조원 이상인 경우)인 금융회사를 말한다.	제19조제8항	0.95	정의	2026-05-20
대통령령으로 정하는 금융회사	제외함	LOGICAL	외국 금융회사의 국내지점, 그 밖의 영업소	제19조제8항	0.95	제외	2026-05-20
대통령령으로 정하는 금융회사	제외함	LOGICAL	주주총회일 또는 사원총회일부터 6개월 이내에 합병 등으로 인하여 소멸하는 금융회사	제19조제8항	0.95	제외	2026-05-20
대통령령으로 정하는 금융회사	제외함	LOGICAL	채무자 회생 및 파산에 관한 법률에 따라 회생절차가 개시되거나 파산선고를 받은 금융회사	제19조제8항	0.95	제외	2026-05-20
대통령령으로 정하는 금융회사	제외함	LOGICAL	해산을 결의한 금융회사	제19조제8항	0.95	제외	2026-05-20
보수체계 마련	정의함	LOGICAL	법	제17조	0.9	보수체계 마련|법	2026-05-20
대통령령으로 정하는 임직원	정의함	LOGICAL	임원(사외이사, 비상임이사, 감사위원, 준법감시인 및 위험관리책임자는 제외한다)	제22조제1항	0.95	정의|임원|사외이사|비상임이사|감사위원|준법감시인|위험관리책임자	2026-05-20
대통령령으로 정하는 임직원	정의함	LOGICAL	증권 또는 파생상품 설계·판매·운용 업무를 담당하는 직원	제22조제1항	0.95	정의|직원|증권|파생상품|설계|판매|운용	2026-05-20
금융투자업무담당자	정의함	LOGICAL	보수위원회가 심의ㆍ의결한 사람	제22조제1항	0.95	금융투자업무담당자 정의|보수위원회 심의ㆍ의결	2026-05-20
임직원	정의함	LOGICAL	사람	제22조제3항	0.95	임직원 정의|사람	2026-05-20
임직원	정의함	LOGICAL	임원(감사, 감사위원, 준법감시인 및 위험관리책임자 제외)	제22조제3항	0.92	임직원 정의|임원 제외	2026-05-20
임직원	정의함	LOGICAL	금융투자업무담당자	제22조제3항	0.93	임직원 정의|금융투자업무담당자	2026-05-20
임직원	정의함	LOGICAL	단기 실적에 따른 성과보수를 지급할 경우 부작용이 나타날 수 있는 업무에 종사하는 직원	제22조제3항	0.9	임직원 정의|단기 실적 성과보수	2026-05-20
성과보수	지급하여야 한다	ACTION	보수	제22조제3항	0.9	성과보수|지급	2026-05-20
성과보수의 비율	정의함	LOGICAL	직무의 특성, 업무책임의 정도 및 해당 업무의 투자성	제22조제3항	0.8	비율|정의	2026-05-20
성과보수	준용함	STRUCTURE	자본시장과 금융투자업에 관한 법률	제22조제3항	0.7	준용|법률	2026-05-20
임원 및 금융투자업무담당자	요구함	ACTION	이연 기간을 3년 이상으로 할 것	제3조제1항	0.95	성과보수|이연 기간|3년 이상	2026-05-20
이연 기간	예외로함	LOGICAL	3년 미만으로 할 수 있다	제3조제1항	0.9	투자성 존속기간|3년 미만	2026-05-20
투자성 존속기간	간주함	LOGICAL	3년 미만	제3조제1항	0.85	투자성|존속기간|3년 미만	2026-05-20
성과보수	참조함	STRUCTURE	금융위원회가 정하여 고시하는 기준	제3조제1항	0.8	금융위원회|고시 기준	2026-05-20
연차보고서	작성하여야 한다	ACTION	보수위원회의 구성, 심의ㆍ의결 절차 등 보수체계에 대한 의사결정 절차	제22조제5항	0.95	연차보고서 작성|보수위원회 의사결정 절차	2026-05-20
연차보고서	작성하여야 한다	ACTION	임직원에 대한 성과측정, 성과와 보수의 연계방식, 성과보수의 이연 등 보수체계의 주요 내용	제22조제5항	0.95	연차보고서 작성|임직원 성과측정	2026-05-20
연차보고서	작성하여야 한다	ACTION	금융위원회가 정하여 고시하는 세부 기준	제22조제5항	0.95	연차보고서 작성|금융위원회 고시 기준	2026-05-20
금융위원회	정하여 고시한다	ACTION	성과보수 산정 및 연차보고서 작성에 필요한 사항	제22조제5항	0.9	금융위원회 고시|성과보수 산정	2026-05-20
내부통제위원회	정의함	LOGICAL	제17조의2	제17조의2	0.8	내부통제위원회 정의	2026-05-20
대통령령으로 정하는 사항	정의함	LOGICAL	법	제22조의2제3항	0.95	대통령령으로 정하는 사항|법	2026-05-20
요구	정의함	LOGICAL	제22조의2제2항에 따른 관리 조치와 보고를 적절하게 수행하고 있는지 여부에 대한 점검ㆍ평가와 미흡한 사항에 대한 개선 등 필요한 조치	제22조의2제2항	0.95	요구|점검ㆍ평가|개선|조치	2026-05-20
금융지주회사	정함	ACTION	완전자회사	제18조	0.95	경영 투명성 요건	2026-05-20
경영의 투명성 등 대통령령으로 정하는 요건에 해당하는 경우	정의함	LOGICAL	다음 각 호의 요건을 모두 충족하는 경우	제23조제1항	0.95	경영의 투명성|대통령령으로 정하는 요건|요건 충족	2026-05-20
대통령령	정하는	ACTION	경영의 투명성 등 요건	제23조제1항	0.85	대통령령|정하는|경영의 투명성|요건	2026-05-20
이사회	준수함	ACTION	기준	제23조제1항	0.95	경영의 투명성 확보|준수	2026-05-20
감사위원회	준수함	ACTION	기준	제23조제1항	0.95	경영의 투명성 확보|준수	2026-05-20
금융지주회사의 이사회	요구함	ACTION	완전자회사등의 자료	제23조제1항	0.9	경영의 투명성 확보|요구	2026-05-20
금융지주회사의 감사위원회	요구함	ACTION	완전자회사등의 자료	제23조제1항	0.9	경영의 투명성 확보|요구	2026-05-20
완전자회사등	성실히응할 것	ACTION	요구	제23조제1항	0.9	경영의 투명성 확보|성실히응할 것	2026-05-20
금융지주회사의 준법감시인, 금융지주회사 및 그 자회사등	요구함	ACTION	금융위원회가 정하여 고시하는 기준	제24조제1항	0.95	내부통제기준|준법감시인	2026-05-20
내부통제기준	정의함	LOGICAL	금융위원회가 정하여 고시하는 기준	제24조제1항	0.9	내부통제기준|금융위원회	2026-05-20
제24조제1항	상위조항	STRUCTURE	제24조	제24조제1항	0.85	제24조제1항|제24조	2026-05-20
법	정의함	LOGICAL	제19조(내부통제기준 등)	제19조	0.7	법|내부통제기준	2026-05-20
내부통제기준	정의함	LOGICAL	금융회사의 내부통제가 실효성 있게 이루어질 수 있도록 포함해야 하는 사항	제24조제1항	0.95	내부통제기준|정의	2026-05-20
금융회사	포함	ACTION	내부통제기준에 포함되는 12 항목	제24조제1항	0.9	금융회사|포함	2026-05-20
금융지주회사	예외로함	LOGICAL	내부통제기준에 포함되는 12 항목	제24조제1항	0.85	금융지주회사|예외	2026-05-20
내부통제기준	포함	ACTION	업무의 분장 및 조직구조	제24조제1항	0.9	내부통제기준|포함	2026-05-20
내부통제기준	포함	ACTION	임직원이 업무를 수행할 때 준수해야 하는 절차	제24조제1항	0.9	내부통제기준|포함	2026-05-20
임직원 겸직	참조함	STRUCTURE	제11조제1항	제11조제1항	0.9	임직원 겸직|제11조제1항	2026-05-20
금융회사	마련하여야 한다	ACTION	내부통제를 전담하는 조직	제11조제4항제4호	0.95	내부통제기준|금융위원회가 정하여 고시하는 바에 따라	2026-05-20
준법감시인	정의함	LOGICAL	법	제25조제1항	0.95	준법감시인 정의|법	2026-05-20
대통령령으로 정하는 투자자문업자 및 투자일임업자	정의함	LOGICAL	자본 시장과 금융투자업에 관한 법률에 따른 투자자문업이나 투자일임업 외의 다른 금융투자업을 겸영하지 아니하는 자 로서 최근 사업연도 말 현재 운용하는 투자일임재산의 합계액이 5천억원 미만인 자	제25조제1항	0.98	정의|조건|자산 한도	2026-05-20
대통령령으로 정하는 투자자문업자 및 투자일임업자	조건을 만족하는	LOGICAL	운용하는 투자일임재산의 합계액이 5천억원 미만인 자	제25조제1항	0.96	조건|자산 한도	2026-05-20
대통령령으로 정하는 투자자문업자 및 투자일임업자	제한을 가짐	LOGICAL	다른 금융투자업을 겸영하지 아니함	제25조제1항	0.96	제한|겸영 금지	2026-05-20
대통령령으로 정하는 금융회사	정의함	LOGICAL	상호저축은행 (자산총액 7천억원 미만)	제25조제2항	0.95	상호저축은행|자산총액 7천억원 미만	2026-05-20
대통령령으로 정하는 금융회사	정의함	LOGICAL	금융투자업자 (자산총액 5조원 미만, 예외: 운용 재산 합계액 20조원 이상)	제25조제2항	0.95	금융투자업자|자산총액 5조원 미만|운용 재산 합계액 20조원 이상 예외	2026-05-20
대통령령으로 정하는 금융회사	정의함	LOGICAL	보험회사 (자산총액 5조원 미만)	제25조제2항	0.95	보험회사|자산총액 5조원 미만	2026-05-20
대통령령으로 정하는 금융회사	정의함	LOGICAL	여신전문금융회사 (자산총액 5조원 미만)	제25조제2항	0.95	여신전문금융회사|자산총액 5조원 미만	2026-05-20
대통령령으로 정하는 금융회사	정의함	LOGICAL	기타 금융회사 (자산규모·영위업무를 고려해 금융위원회가 고시)	제25조제2항	0.95	기타 금융회사|금융위원회 고시	2026-05-20
대통령령으로 정하는 금융회사	예외로함	LOGICAL	주권상장법인 (자산총액 2조원 이상)	제25조제2항	0.95	주권상장법인|자산총액 2조원 이상	2026-05-20
대통령령으로 정하는 기관	정의함	LOGICAL	해당 임직원이 소속되어 있거나 소속되었던 기관	제26조제1항제1호	0.95	정의|대통령령|기관	2026-05-20
대통령령으로 정하는 기관	정의함	LOGICAL	금융위원회와 금융감독원장이 아닌 자로서 금융관계법령에서 조치 권한을 가진 자	제26조제1항제1호	0.95	정의|대통령령|기관	2026-05-20
대통령령으로 정하는 사람	정의함	LOGICAL	다음 각 호의 사람을 말한다. 1. 보험계리사 자격을 취득한 후 그 자격과 관련된 업무에 5년 이상 종사한 사람(보험회사에 두는 준법감시인만 해 당한다) 2. 다음 각 목의 기관에서 7년 이상 종사한 사람 가. 「민법」	제26조제1항제2호마목	0.95	정의|대통령령으로 정하는 사람	2026-05-20
전국은행연합회	설립함	ACTION	제32조	32	0.95	설립|제32조에 따라	2026-05-20
전국은행연합회	정의함	LOGICAL	자본시장과 금융투자업에 관한 법률	32	0.9	정의함|자본시장과 금융투자업에 관한 법률	2026-05-20
한국금융투자협회	정의함	LOGICAL	제283조에 따라 설립된	제283조	0.95	설립된|제283조에 따라	2026-05-20
협회 라	구성함	LOGICAL	생명보험회사	제175조	0.95	생명보험회사|협회 라	2026-05-20
협회 라	제175조에 따라 설립된	STRUCTURE	제175조	제175조	0.9	제175조|협회 라	2026-05-20
협회 마	정의함	LOGICAL	보험협회	175	0.95	손해보험회사로 구성된|제175조에 따라 설립된	2026-05-20
협회 마	참조함	STRUCTURE	제175조	175	0.9	제175조에 따라 설립된	2026-05-20
상호저축은행중앙회 바	설립함	ACTION	제25조	제25조	0.95	설립|제25조	2026-05-20
여신전문금융업협회 사	정의함	LOGICAL	제62조에 따라 설립된 여신전문금융업협회 사	62	0.95	설립|제62조	2026-05-20
여신전문금융업협회 사	정의함	LOGICAL	그 밖에 가목부터 바목까지의 기관에 준하는 기관으로서 금융위원회가 정하여 고시하는 기관	62	0.9	가목부터 바목까지|금융위원회|고시	2026-05-20
여신전문금융업협회 사	준용함	STRUCTURE	가목부터 바목까지의 기관	62	0.85	가목|바목|준용	2026-05-20
법	정의함	LOGICAL	법	제22조	0.9	정의	2026-05-20
금융회사	포함되어야 한다	ACTION	위험관리기준	제27조제1항	0.95	위험관리기준|포함	2026-05-20
금융회사	만들어야 한다	ACTION	위험관리를 전담하는 조직	제27조제1항	0.95	위험관리를 전담하는 조직|금융위원회 고시	2026-05-20
위험관리기준	정의함	LOGICAL	위험관리의 기본방침	제27조제1항	0.9	위험관리의 기본방침|위험관리기준 정의	2026-05-20
위험관리기준	정의함	LOGICAL	금융회사의 자산 운용 등과 관련하여 발생할 수 있는 위험의 종류, 인식, 측정 및 관리	제27조제1항	0.9	위험의 종류|위험관리기준 정의	2026-05-20
위험관리책임자	정의함	LOGICAL	법	제 3조제2항제2호	0.95	위험관리책임자 정의|법	2026-05-20
투자자문업자 및 투자일임업자	정의함	LOGICAL	대통령령으로 정하는 투자자문업자 및 투자일임업자	제28조제1항	0.95	정의|대통령령	2026-05-20
자	정의함	LOGICAL	제20조제1항에 해당하는 자	제20조제1항	0.95	자|제20조제1항에 해당하는 자	2026-05-20
대통령령으로 정하는 기관	정의함	LOGICAL	제28조제3항제1호에서 '대통령령으로 정하는 기관'이란	제28조제3항제1호	0.95	정의함	2026-05-20
법	정의함	LOGICAL	기관	제21조제1항	0.95	법|기관	2026-05-20
대통령령으로 정하는 사람	정의함	LOGICAL	정의 내용	제28조	0.8	대통령령으로 정하는 사람	2026-05-20
위험관리 종사자	정의함	LOGICAL	각 목의 기관에서 위험관리 관련 업무에 7년 이상 종사한 사람	제21조제2항제2호	0.99	위험관리 종사자|위험관리 관련 업무|7년 이상 종사한 사람|각 목의 기관	2026-05-20
겸직 금지 등	정의함	LOGICAL	법	제24조	0.7	겸직 금지 등|법	2026-05-20
대통령령으로 정하는 업무	정의함	LOGICAL	다음 각 호의 어느 하나에 해당하는 업무	제29조제2호	0.95	정의|대통령령|업무	2026-05-20
은행업무	정의함	LOGICAL	해당 금융투자업자가 영위하고 있는 업무로서 같은 법 시행령	제27조	0.95	자본시장과 금융투자업에 관한 법률|제27조에 따른 은행업무	2026-05-20
은행업무	준용함	STRUCTURE	자본시장과 금융투자업에 관한 법률	제27조	0.9	자본시장과 금융투자업에 관한 법률	2026-05-20
보험업무	정한다	STRUCTURE	보험상품 개발에 관한 업무	제 47조제1항	0.95	보험업무 정의|보험상품 개발	2026-05-20
보험업무	정한다	STRUCTURE	보험계리에 관한 업무	제 47조제1항	0.95	보험업무 정의|보험계리	2026-05-20
보험계리에 관한 업무	예외로함	LOGICAL	위험관리책임자가 해당 업무를 수행하는 사람인 경우	제 47조제1항	0.95	위험관리책임자|업무 예외	2026-05-20
보험업무	정한다	STRUCTURE	모집 및 보험계약 체결에 관한 업무	제 47조제1항	0.95	보험업무 정의|모집 및 계약 체결	2026-05-20
보험업무	정한다	STRUCTURE	보험계약 인수에 관한 업무	제 47조제1항	0.95	보험업무 정의|계약 인수	2026-05-20
보험업무	정한다	STRUCTURE	보험계약 관리에 관한 업무	제 47조제1항	0.95	보험업무 정의|계약 관리	2026-05-20
보험업무	정한다	STRUCTURE	보험금 지급에 관한 업무	제 47조제1항	0.95	보험업무 정의|보험금 지급	2026-05-20
보험업무	정한다	STRUCTURE	재보험에 관한 업무	제 47조제1항	0.95	보험업무 정의|재보험	2026-05-20
보험업무	정한다	STRUCTURE	금융위원회가 정하여 고시하는 업무	제 47조제1항	0.95	보험업무 정의|고시 업무	2026-05-20
상호저축은행	정의함	LOGICAL	여신전문금융업법	11	0.9	업무 항목 정의|제11조에 따른	2026-05-20
여신전문금융회사의 업무	정의함	LOGICAL	업무	제46조제1항	0.9	여신전문금융회사의 업무|법	2026-05-20
여신전문금융회사의 업무	준용함	STRUCTURE	제46조제1항	제46조제1항	0.95	제46조제1항|여신전문금융회사의 업무	2026-05-20
대통령령으로 정하는 업무	정의함	LOGICAL	다음 각 호의 구분에 따른 업무	제29조제5호	0.95	정의|업무	2026-05-20
금융회사 및 외국금융회사	정의함	LOGICAL	국내지점	제20조제2항	0.9	자산총액	2026-05-20
위험관리책임자	요구함	ACTION	위험 점검ㆍ 관리 업무	제28조제1항	0.95	위험관리책임자|위험 점검ㆍ 관리 업무	2026-05-20
금융회사	보고	ACTION	준법감시인 및 위험관리책임자	제25조	0.95	임면|보고	2026-05-20
금융회사	근거함	STRUCTURE	법 (제22조)	제25조	0.85	법|근거	2026-05-20
보고	요구함	ACTION	금융위원회	제30조제2항	0.95	임면일부터 7영업일 이내에|준법감시인 또는 위험관리책임자를 임면하였을 때	2026-05-20
보고	참조함	STRUCTURE	제30조제2항	제30조제2항	0.9		2026-05-20
금융위원회	정하여 고시한다	ACTION	보고의 방법 및 절차 등에 관한 필요한 사항	제30조제2항	0.9	제1항에 따른	2026-05-20
금융위원회	참조함	STRUCTURE	제1항	제30조제2항	0.85		2026-05-20
법	정의함	LOGICAL	임원의 내부통제 등 관리의무	제25조의2	0.85	법|임원의 내부통제 등 관리의무	2026-05-20
대통령령으로 정하는 임원	정의함	LOGICAL	사외이사	제30조의2제1항	0.95	정의|대통령령으로 정하는 임원	2026-05-20
사외이사	예외로함	LOGICAL	이사회 의장	제13조제1항	0.95	제13조제1항에 따른|이사회 의장	2026-05-20
대통령령으로 정하는 직원	정의함	LOGICAL	법	제30조의2제1항	0.95	대통령령으로 정하는 직원|법	2026-05-20
준법감시인	정의함	LOGICAL	단서에 따라 선임되는 준법감시인	제25조제2항	0.95	준법감시인 정의|단서에 따라 선임	2026-05-20
준법감시인	선임함	ACTION	단서	제25조제2항	0.9	선임|단서	2026-05-20
준법감시인	준용함	STRUCTURE	금융회사의 지배구조에 관한 법률 시행령 2. 법	제25조제2항	0.85	준용|법률 시행령	2026-05-20
준용하는 법	준용함	ACTION	법	제28조제2항	0.9	준용하는 법|법	2026-05-20
금융위원회	정하는	ACTION	위험관리책임자	제25조제2항	0.9	위험관리책임자|정하는	2026-05-20
위험관리책임자	정의함	LOGICAL	금융위원회가 정하여 고시하는 자	제25조제2항	0.85	위험관리책임자|정하는|고시하는	2026-05-20
대통령령으로 정하는 관리조치	정의함	LOGICAL	법	제30조의2제1항제5호	0.99	정의함|관리조치	2026-05-20
조치의 이행 여부에 대한 점검	준용함	STRUCTURE	제30조의2제1항제4호	제30조의2제1항제4호	0.85	조치의 이행 여부에 대한 점검|제30조의2제1항제4호	2026-05-20
임직원	수행함	ACTION	조치의 이행 여부에 대한 점검	제30조의2제1항제4호	0.9	조치의 이행 여부에 대한 점검|법령 또는 법	2026-05-20
임직원	준용함	STRUCTURE	제30조의2제1항제4호	제30조의2제1항제4호	0.8	임직원|제30조의2제1항제4호	2026-05-20
내부통제기준등 준수	지원	ACTION	교육ㆍ훈련	제30조의2제1항제1호	0.95	내부통제기준등 준수|교육ㆍ훈련	2026-05-20
제30조의2제1항제1호	상위조항	STRUCTURE	제30조의2제1항	제30조의2제1항제1호	0.9	제30조의2제1항제1호|제30조의2제1항	2026-05-20
소속 금융회사	요구함	ACTION	임직원에 대한 조사 및 제재조치	제30조의2제1항제1호부터 제3호까지	0.95	조사 및 제재조치|법령 또는 내부통제기준등의 위반 사항|내부통제 및 위험관리	2026-05-20
책무구조도	정의함	LOGICAL	법	제25조의3	0.95	책무구조도|법	2026-05-20
대통령령으로 정하는 금융 관련 법령	정의함	LOGICAL	다음 각 호의 법령	제30조의3제1항	0.99	정의|법령 목록	2026-05-20
대통령령으로 정하는 금융 관련 법령	참조함	STRUCTURE	개인정보 보호법	제30조의3제1항	0.95	개인정보 보호법	2026-05-20
대통령령으로 정하는 금융 관련 법령	참조함	STRUCTURE	공익신고자 보호법	제30조의3제1항	0.95	공익신고자 보호법	2026-05-20
대통령령으로 정하는 금융 관련 법령	참조함	STRUCTURE	독점규제 및 공정거래에 관한 법률	제30조의3제1항	0.95	독점규제 및 공정거래에 관한 법률	2026-05-20
대통령령으로 정하는 금융 관련 법령	참조함	STRUCTURE	마약류 불법거래 방지에 관한 특례법	제30조의3제1항	0.95	마약류 불법거래 방지에 관한 특례법	2026-05-20
대통령령으로 정하는 금융 관련 법령	참조함	STRUCTURE	범죄수익은닉의 규제 및 처벌 등에 관한 법률	제30조의3제1항	0.95	범죄수익은닉의 규제 및 처벌 등에 관한 법률	2026-05-20
대통령령으로 정하는 금융 관련 법령	참조함	STRUCTURE	약관의 규제에 관한 법률	제30조의3제1항	0.95	약관의 규제에 관한 법률	2026-05-20
대통령령으로 정하는 금융 관련 법령	참조함	STRUCTURE	전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법	제30조의3제1항	0.95	전기통신금융사기 피해 방지 및 피해금 환급에 관한 특별법	2026-05-20
