subject	relation	relation_category	object	article_number	confidence	concepts	created_at
금융회사	요구함	ACTION	사내이사 또는 업무집행책임자 중에서 준법감시인을 선임해야 한다	제25조	0.9	선임|사내이사|업무집행책임자	2026-05-21
금융회사	예외로함	LOGICAL	자산규모, 영위하는 금융업무 등을 고려하여 대통령령으로 정하는 금융회사 또는 외국금융회사의 국내지점은 사내이사 또는 업무집행책임자 아닌 직원 중에서 준법감시인을 선임할 수 있다	제25조	0.85	예외|직원|선임	2026-05-21
금융회사	요구함	ACTION	준법감시인을 임면하려는 경우 이사회의 의결을 거쳐야 한다	제25조	0.9	임면|이사회|의결	2026-05-21
금융회사	요구함	ACTION	해임할 경우 이사 총수의 3분의 2 이상의 찬성으로 의결한다	제25조	0.9	해임|이사총수|의결	2026-05-21
준법감시인	정의함	LOGICAL	내부통제기준의 준수 여부를 점검하고 내부통제기준을 위반하는 경우 이를 조사하는 등 내부통제 관련 업무를 총괄하는 사람	제25조	0.95	정의|내부통제|업무총괄	2026-05-21
준법감시인	정의함	LOGICAL	임기는 2년 이상	제25조	0.9	임기|2년	2026-05-21
금융회사	금지함	ACTION	기간제근로자 또는 단시간근로자를 준법감시인으로 선임해서는 안 된다	제25조	0.9	기간제근로자|단시간근로자|선임금지	2026-05-21
금융회사	요구함	ACTION	준법감시인에 대한 별도의 보수지급 및 평가 기준을 마련하여 운영해야 한다	제25조	0.9	보수|평가기준|재무적경영성과와연동X	2026-05-21
준법감시인	요구함	ACTION	자격요건	제26조	0.95	자격요건	2026-05-21
자격요건	정의함	LOGICAL	요건	제26조	0.9	자격요건	2026-05-21
사람	금지함	ACTION	문책경고 또는 감봉요구 이상에 해당하는 조치	제35조제1항	0.95	인사조치|문책경고|감봉요구	2026-05-21
사람	예외로함	LOGICAL	라목 전단에서 규정한 기관에서 퇴임하거나 퇴직한 후 5년이 지나지 아니한 사람	제35조제1항	0.85	퇴임|퇴직|5년|예외	2026-05-21
인사조치	정의함	LOGICAL	문책경고 또는 감봉요구 이상에 해당하는 조치	제35조제1항	0.9	인사조치|정의|문책경고|감봉요구	2026-05-21
사람	근무한	ACTION	검사 대상 기관(외국금융회사 포함)	38	0.95	10년 이상 근무	2026-05-21
사람	근무한	ACTION	검사 대상 기관	38	0.9	석사학위 이상|연구원 또는 조교수 5년 이상	2026-05-21
제19조에 따른	준용함	STRUCTURE	증권선물위원회	제19조	0.95	제19조에 따른|법적 규정	2026-05-21
제19조에 따른	준용함	STRUCTURE	감사원	제19조	0.95	제19조에 따른|법적 규정	2026-05-21
제19조에 따른	준용함	STRUCTURE	금융 감독원	제19조	0.95	제19조에 따른|법적 규정	2026-05-21
제19조에 따른	준용함	STRUCTURE	한국은행	제19조	0.95	제19조에 따른|법적 규정	2026-05-21
제19조에 따른	준용함	STRUCTURE	「예금자보호법」	제19조	0.95	제19조에 따른|법적 규정	2026-05-21
제19조에 따른	참조함	STRUCTURE	제19조	제19조	0.98	제19조에 따른|법적 규정	2026-05-21
예금보험공사의 직원	정의함	LOGICAL	제3조에 따라 설립된 예금보험공사(이하 “예금보험공사”라 한다), 그 밖에 금융위원회가 정하여 고시하는 금융 관련 기관에서 7년 이상 근무한 사람	3	0.95	예금보험공사의 직원 정의|근무기간 7년 이상	2026-05-21
부실금융회사	정의함	LOGICAL	같은 법	제2조제5호	0.95	부실금융회사|같은 법	2026-05-21
부실우려금융회사	정의함	LOGICAL	같은 법	제2조제5호	0.95	부실우려금융회사|같은 법	2026-05-21
부실우려금융회사	준용함	LOGICAL	제2조제6호	제2조제5호	0.9	부실우려금융회사|제2조제6호	2026-05-21
준법감시인 직위	포함	LOGICAL	7년 이상 근무 중인 사람	제36조의3	0.92	준법감시인 직위|7년 이상 근무 중인 사람	2026-05-21
준법감시인	잃는다	SANCTION	직	제36조의3	0.88	준법감시인|제1항제1호의 요건을 충족하지 못한 경우	2026-05-21
금융회사	요구함	ACTION	위험관리기준	제27조	0.95	위험관리기준	2026-05-21
금융회사(자회사)	예외로함	LOGICAL	위험관리기준	제27조	0.9	금융지주회사의 위험관리기준 마련|위험관리기준	2026-05-21
대통령령	정한다	ACTION	위험관리기준의 세부사항	제27조	0.9	위험관리기준|대통령령	2026-05-21
위험관리기준	준용함	STRUCTURE	대통령령	제27조	0.9	위험관리기준|대통령령	2026-05-21
금융회사	요구함	ACTION	위험관리책임자	제28조	0.95	위험관리책임자|위험관리책임자 두다	2026-05-21
위험관리책임자	정의함	LOGICAL	위험관리에 대한 전문적인 지식과 실무경험을 갖춘 사람으로서 다음 각 호의 요건을 모두 충족한 사람	제25조제2항	0.95	정의|위험관리책임자	2026-05-21
위험관리책임자	준용함	STRUCTURE	제25조제2항부터 제6항까지	제25조제2항	0.9	준용|제25조제2항부터 제6항까지	2026-05-21
준법감시인	정의함	LOGICAL	위험관리책임자	제25조제2항	0.85	정의|준법감시인	2026-05-21
위험관리책임자	요구함	ACTION	위험관리에 대한 전문적인 지식과 실무경험을 갖춘 사람	제25조제2항	0.9	요구|전문지식|실무경험	2026-05-21
금융회사	금지함	ACTION	문책경고	제35조제1항	0.9	문책경고|금융회사	2026-05-21
위험관리책임자	정의함	LOGICAL	10년 이상 근무한 사람	Unknown	0.95	위험관리책임자|자격요건	2026-05-21
위험관리책임자	정의함	LOGICAL	금융 관련 분야의 석사학위 이상의 학위소지자로서 연구기관 또는 대학에서 위험관리와 관련하여 연구원 또는 조교수 이상의 직에 5년 이상 종사한 사람	Unknown	0.95	위험관리책임자|자격요건	2026-05-21
위험관리책임자	정의함	LOGICAL	금융감독원, 한국은행, 예금보험공사, 그 밖에 금융위원회가 정하는 금융 관련 기관에서 위험관리 관련 업무에 7년 이상 종사한 사람	Unknown	0.95	위험관리책임자|자격요건	2026-05-21
위험관리책임자	정의함	LOGICAL	가목부터 다목까지의 규정에 준하는 자격이 있다고 인정되는 사람으로서 대통령령으로 정하는 사람	Unknown	0.95	위험관리책임자|자격요건	2026-05-21
위험관리책임자	정의함	LOGICAL	위험관리책임자가 된 사람이 제3항제1호의 요건을 충족하지 못하게 된 경우에는 그 직을 잃는다	Unknown	0.95	위험관리책임자|자격요건	2026-05-21
위험관리책임자	제재를 받는다	SANCTION	직을 잃는다	Unknown	0.9	위험관리책임자|제재	2026-05-21
겸직 금지	정의함	LOGICAL	준법감시인 및 위험관리책임자가 특정 업무를 수행하는 직무를 담당해서는 아니 된다	제29조	0.97	겸직 금지|정의	2026-05-21
준법감시인 및 위험관리책임자	수행하여야 하며	ACTION	그 직무를 선량한 관리자의 주의로 수행	제29조	0.99	준법감시인|위험관리책임자|선량한 관리자의 주의	2026-05-21
준법감시인 및 위험관리책임자	금지함	ACTION	자산 운용에 관한 업무	제29조	0.99	겸직 금지|자산 운용 업무	2026-05-21
준법감시인 및 위험관리책임자	금지함	ACTION	해당 금융회사의 본질적 업무 및 그 부수업무	제29조	0.99	겸직 금지|본질적 업무	2026-05-21
준법감시인 및 위험관리책임자	금지함	ACTION	해당 금융회사의 겸영업무	제29조	0.99	겸직 금지|겸영업무	2026-05-21
준법감시인 및 위험관리책임자	금지함	ACTION	금융지주회사의 자회사등의 업무 (예외: 금융지주회사의 위험관리책임자가 그 소속 자회사등의 위험관리업무를 담당하는 경우)	제29조	0.97	겸직 금지|자회사 업무|예외	2026-05-21
준법감시인 및 위험관리책임자	금지함	ACTION	대통령령으로 정하는 업무 (이해가 상충할 우려가 있거나 내부통제 및 위험관리업무에 전념하기 어려운 경우)	제29조	0.98	겸직 금지|대통령령 업무	2026-05-21
금융회사	요구함	ACTION	준법감시인 및 위험관리책임자	제30조	0.95	독립적 수행 보장|의무 이행	2026-05-21
금융회사	요구함	ACTION	금융위원회	제30조	0.95	임명 사실 보고|대통령령 준수	2026-05-21
금융회사 및 그 임직원	요구함	ACTION	준법감시인 및 위험관리책임자	제30조	0.95	자료·정보 제출 요청|성실히 응답	2026-05-21
금융회사	금지함	ACTION	준법감시인 및 위험관리책임자였던 사람	제30조	0.95	부당한 인사 불이익 금지|직무수행 관련	2026-05-21
금융회사의 임원	관리	ACTION	내부통제	제30조의2	0.95	내부통제|관리의무	2026-05-21
제30조의3	참조함	STRUCTURE	제30조	제30조의3	0.5	제30조의3|제30조	2026-05-21
제35조의2	참조함	STRUCTURE	제35조의2	제35조의2	0.4	제35조의2	2026-05-21
임원	요구함	ACTION	관리조치	제30조의3제1항	0.95	내부통제등|관리조치	2026-05-21
임원	요구함	ACTION	대표이사등에게 보고	제30조의3제1항	0.92	보고	2026-05-21
제1항에 따른 관리조치 및 제2항에 따른 보고	준용함	STRUCTURE	대통령령	제30조의3제1항	0.85	제1항에 따른 관리조치|제2항에 따른 보고|대통령령	2026-05-21
대표이사등	요구함	ACTION	책무구조도	제30조의3	0.9	책무구조도|대표이사	2026-05-21
대표이사등	정의함	LOGICAL	내부통제등의 전반적 집행 및 운영에 대한 최종적인 책임자	제30조의4	0.95	대표이사등|내부통제 총괄 관리	2026-05-21
대표이사등	요구함	ACTION	내부통제등 정책·기본방침 및 전략의 집행·운영	제30조의4	0.9	내부통제 총괄 관리|정책·전략 집행	2026-05-21
대표이사등	요구함	ACTION	인적·물적 자원 지원 및 그 지원의 적정성에 대한 점검	제30조의4	0.9	내부통제 총괄 관리|자원 지원 점검	2026-05-21
대표이사등	요구함	ACTION	제보·신고·보고 관리체계 구축·운영	제30조의4	0.9	내부통제 총괄 관리|제보·신고·보고 체계	2026-05-21
임직원	요구함	ACTION	점검	제30조의2	0.9	관리의무 점검|임직원|점검	2026-05-21
관리의무 점검	정의함	LOGICAL	제30조의2에 따른 관리의무를 적절하게 수행하고 있는지 여부에 대한 점검	제30조의2	0.95	관리의무 점검|정의	2026-05-21
관리의무 점검	정의함	LOGICAL	임직원의 법령 또는 내부통제기준등 위반을 초래할 수 있는 대통령령으로 정하는 잠재적 위험요인 또는 취약분 야에 대한 점검	제30조의2	0.95	관리의무 점검|위험요인 점검	2026-05-21
대통령령	정한다	ACTION	필요한 사항	제30조의2제2항	0.95	대통령령|필요한 사항	2026-05-21
대주주가 되고자 하는 자	요구함	ACTION	금융위원회 승인	제31조	0.95	대주주가 되고자 하는 자|금융위원회 승인	2026-05-21
대통령령으로 정하는 자	예외로함	LOGICAL	금융위원회 승인	제31조	0.9	대통령령으로 정하는 자|금융위원회 승인	2026-05-21
취득등을 한 자	요구함	ACTION	금융위원회 승인	제31조	0.9	취득등|3개월 이내|대통령령으로 정하는 기간	2026-05-21
금융위원회	권한을가짐	ACTION	주식 처분	제31조	0.85	제1항에 따른 승인을 받지 아니하고 취득등을 한 주식|제2항에 따른 취득등을 한 후 승인을 신 청하지 아니한 주식|6개월 이내	2026-05-21
투자자문업자 및 투자일임업자, 시설 대여업자, 할부금융업자, 신기술사업금융업자	요구함	ACTION	금융위원회 보고	제31조	0.9	대주주가 변경된 경우|2주 이내|금융위원회 보고	2026-05-21
자	금지함	ACTION	의결권 행사	제31조	0.9	제1항에 따른 승인을 받지 아니한 자|제2항에 따른 승인을 신청하지 아니한 자|승인 없이 취득|의결권 행사	2026-05-21
금융투자업을 함께 영위하는 자	간주함	LOGICAL	보고	제6조제1항	0.9	제6조제1항제1호부터 제3호까지 및 제6호|제1항에 따라 승인을 받은	2026-05-21
제1항부터 제3항까지에 따른 방법 및 절차	근거함	STRUCTURE	대통령령	제6조제1항	0.8	필요한 세부사항|대통령령으로 정한다	2026-05-21
금융위원회	요구함	ACTION	금융회사에 대한 최대주주 자격 심사	제32조	0.95	최대주주 자격 심사	2026-05-21
최대주주 자격 심사	정의함	LOGICAL	금융위원회가 금융회사에 대해 수행하는 심사	제32조	0.9	최대주주 자격 심사	2026-05-21
금융회사	심사	ACTION	적격성 심사대상	제31조제1항	0.9	심사|적격성 심사	2026-05-21
금융위원회	요구함	ACTION	금융회사 또는 적격성 심사대상	제31조제1항	0.9	요구|자 료|정보 제공	2026-05-21
금융위원회	명할 수 있다	ACTION	적격성 심사대상	제31조제1항	0.9	명할 수 있다|조치 이행	2026-05-21
적격성 심사대상	정의함	LOGICAL	최대주주 중 최다출자자 1인	제31조제1항	0.9	정의|적격성 심사대상	2026-05-21
적격성 유지요건	정의함	LOGICAL	대통령령으로 정하는 요건	제31조제1항	0.9	정의|적격성 유지요건	2026-05-21
이	요구함	ACTION	분리 심리 및 따로 선고	제38조	0.9	분리 심리|선고	2026-05-21
대통령령	정한다	ACTION	방법 및 절차 세부사항	제38조	0.85	대통령령|방법 및 절차	2026-05-21
주식 보유자	보유한	ACTION	주식	33	0.9	소수주주권|의결권 있는 발행주식 총수의 1만분의 10 이상|6개월 전부터 계속하여|대통령령으로 정하는 바에 따라	2026-05-21
보유한 자	보유	ACTION	주식 (금융회사의 발행주식 총수의 1만분의 150 이상)	제363조의2	0.95	주식 보유|금융회사의 발행주식 총수	2026-05-21
보유한 자	행사할 수 있다	ACTION	주주의 권리	402	0.95	주주의 권리|보유한 자	2026-05-21
제366조	구조	STRUCTURE	제366조 및	366	0.5	제366조 및	2026-05-21
주주	허용함	ACTION	권리 행사	467	0.95	권리 행사|주주	2026-05-21
권리 행사	준용함	STRUCTURE	상법	467	0.8	상법|권리 행사	2026-05-21
주주	기준으로 한다	ACTION	의결권 있는 주식	366	0.95	의결권 있는 주식|주주	2026-05-21
보유한 자	보유한 주식 수가	ACTION	금융회사의 발행주식 총수의 10만분의 250 이상(대통령령으로 정하는 금융회사의 경우 10만분의 125 이상)	366	0.85	보유한 자|발행주식 총수|10만분의 250	2026-05-21
준용	포함함	LOGICAL	제415조 준용	415	0.95	준용|포함	2026-05-21
보유자	요구함	ACTION	주식 보유 비율 100만분의 250 이상	539	0.85	주식 보유 비율 정의|금융회사의 발행주식 총수	2026-05-21
보유자	준용함	STRUCTURE	상법	539	0.8	주식 보유|상법 적용	2026-05-21
보유한 자	준용함	STRUCTURE	상법	402	0.9	보유한 자|상법	2026-05-21
제403조	참조함	STRUCTURE	제1조	403	0.2	제1조|목적	2026-05-21
제415조	참조함	STRUCTURE	제2조	415	0.0	제415조	2026-05-21
제424조의2	정의함	LOGICAL	제424조의2	제424조의2	0.1	제424조의2	2026-05-21
제467조의2	참조함	STRUCTURE	제324조	Unknown	0.6	제467조의2|제324조	2026-05-21
제467조의2	참조함	STRUCTURE	제415조	Unknown	0.6	제467조의2|제415조	2026-05-21
보유자	행사	ACTION	권리	제542조	0.9	주식 보유 비율|금융회사의 발행주식 총수	2026-05-21
주주	허용함	ACTION	권리	466	0.9	권리 행사|주주	2026-05-21
같은 법	정의함	LOGICAL	제403조	403	0.6	같은 법	2026-05-21
제324조	정의함	LOGICAL	None	324	0.1	None	2026-05-21
제415조	참조함	STRUCTURE	제17조	415	0.6	제415조|제17조	2026-05-21
제424조의2	상위조항	STRUCTURE	제424조	제424조의2	0.8	제424조의2|제424조	2026-05-21
제467조의2	상위조항	STRUCTURE	제467조	467조의2	0.3	제467조의2|제467조	2026-05-21
금융회사	허용함	ACTION	소송비용 및 그 밖에 소송으로 인한 모든 비용	542	0.95	소송비용 청구|소송비용	2026-05-21
제1항부터 제6항까지의 규정	예외로함	LOGICAL	소수주주권의 행사	542	0.85	소수주주권|상법	2026-05-21
금융위원회	할 수 있다	ACTION	위법행위의 시정명령	제34조	0.95	금융회사에 대한 조치|위법행위의 시정명령	2026-05-21
금융위원회	할 수 있다	ACTION	위법행위의 중지명령	제34조	0.95	금융회사에 대한 조치|위법행위의 중지명령	2026-05-21
금융위원회	할 수 있다	ACTION	금융회사에 대한 경고	제34조	0.95	금융회사에 대한 조치|금융회사에 대한 경고	2026-05-21
금융위원회	할 수 있다	ACTION	금융회사에 대한 주의	제34조	0.95	금융회사에 대한 조치|금융회사에 대한 주의	2026-05-21
금융위원회	할 수 있다	ACTION	그 밖에 위법행위를 시정하거나 방지하기 위하여 필요한 조치	제34조	0.95	금융회사에 대한 조치|필요한 조치	2026-05-21
금융위원회	할 수 있다	ACTION	조치	제34조	0.9	금융회사에 대한 조치	2026-05-21
금융위원회	참조함	STRUCTURE	다목 및 마목에 따른 금융회사가 별표 각 호의 어느 하나에 해당하는 경우	제2조제1호	0.8	다목 및 마목에 따른 금융회사가 별표 각 호의 어느 하나에 해당하는 경우	2026-05-21
금융감독원장	권한을가짐	ACTION	조치	제2조제1호가목	0.95	건의에 따라|제1항제1호 및 제5호|제1항제2호부터 제4호까지	2026-05-21
금융감독원장	할 수 있다	ACTION	제1항 각 호의 조치	제2조제1호다목 또는 마목	0.95	조치|제1항 각 호	2026-05-21
금융감독원장	하게 할 수 있다	ACTION	금융회사에 대한 제1항제3호 또는 제4호의 조치	제2조제1호다목 또는 마목	0.95	조치|제1항제3호|제1항제4호	2026-05-21
금융위원회	허용함	ACTION	제재조치(임원)	제35조	0.95	제재조치|임원	2026-05-21
금융위원회	허용함	ACTION	제재조치(직원)	제35조	0.95	제재조치|직원	2026-05-21
금융위원회	요구함	ACTION	금융회사	제2조제1호가목	0.95	요구	2026-05-21
금융위원회	정한다	ACTION	금융회사의 임원	제2조제1호가목, 다목 및 마목	0.95	임원	2026-05-21
임원	정의함	LOGICAL	금융회사의 임원	제2조제1호가목, 다목 및 마목	0.9	정의함	2026-05-21
제2조제1호가목, 다목 및 마목	참조함	STRUCTURE	제2조	제2조제1호가목, 다목 및 마목	0.85	참조함	2026-05-21
금융감독원장	허용함	ACTION	제1항제1호 또는 제2호에 해당하는 조치	제2조제1호가목	0.95	조치|제1항제1호|제1항제2호	2026-05-21
금융감독원장	허용함	ACTION	제1항제3호부터 제5호까지의 조치	제2조제1호가목	0.95	조치|제1항제3호|제1항제4호|제1항제5호	2026-05-21
제2조제1호가목	참조함	STRUCTURE	금융감독원장	제2조제1호가목	0.9	제2조제1호가목|금융감독원장	2026-05-21
금융감독원장	허용함	ACTION	조치	제2조제1호다목	0.9	제1항 각 호의 어느 하나에 해당하는 조치|제1항제3호부터 제5호까지의 어느 하나에 해당하는 조치	2026-05-21
제2조제1호다목	예외로함	LOGICAL	제2항	제2조제1호다목	0.8	제2항에도 불구하고	2026-05-21
금융회사의 임원	정의함	LOGICAL	제2조제1호다목	제2조제1호다목	0.7	제2조제1호다목에 따른	2026-05-21
금융감독원장	정하는 바에 따른다	STRUCTURE	금융회사의 직원	제2조제1호	0.9	금융회사의 직원|정하는 바에 따른다	2026-05-21
제2조제1호	정의함	LOGICAL	금융회사의 직원	제2조제1호	0.8	금융회사의 직원|정의함	2026-05-21
금융위원회	요구함	ACTION	제2항 각 호의 어느 하나에 해당하는 조치	제2조제1호가목	0.9	요구	2026-05-21
제2조제1호가목	참조함	STRUCTURE	제2조	제2조제1호가목	0.9	제2조	2026-05-21
금융감독원장	요구함	ACTION	금융회사	제2조	0.95	조치|요구	2026-05-21
금융감독원장	요구하게 할 수 있다	ACTION	금융회사	제2조	0.9	조치|요구	2026-05-21
금융위원회	요구함	ACTION	금융회사의 임직원	제2조	0.9	조치|요구	2026-05-21
금융위원회	조치를 하거나 요구함	ACTION	관리·감독 책임이 있는 임직원	제2조	0.85	조치|요구	2026-05-21
관리·감독 책임이 있는 사람	감경하거나 면제함	SANCTION	조치	제2조	0.8	조치|감경|면제	2026-05-21
금융위원회	통보할 수 있다	ACTION	금융회사의 장	제2조	0.9	통보	2026-05-21
금융회사의 장	통보해야 한다	ACTION	퇴임·퇴직한 해당 임직원	제2조	0.9	통보	2026-05-21
금융위원회	가중함	SANCTION	임원	제35조의2	0.85	제재|내부통제등 관리의무 위반	2026-05-21
제재	정의함	LOGICAL	금융위원회가 임원에 대한 제재를 가함	제35조의2	0.9	제재|내부통제등 관리의무 위반	2026-05-21
제35조의2	참조함	STRUCTURE	제35조	제35조의2	0.7	내부통제등 관리의무 위반|제재	2026-05-21
대표이사등	위반함	ACTION	제30조의2	제30조의2	0.85	대표이사등|제30조의2|위반	2026-05-21
제30조의2	금지함	ACTION	위반	제30조의2	0.9	제30조의2|위반	2026-05-21
제30조의4 위반	위반함	ACTION	제30조의4	제30조의4	0.9	제30조의4|위반	2026-05-21
금융위원회	허용함	ACTION	제35조에 따른 조치(제5항에 따른 조치는 제외)	제35조	0.95	제35조에 따른 조치|제5항에 따른 조치 제외	2026-05-21
금융위원회	허용함	ACTION	제재조치를 감경하거나 면제할 수 있다	제35조	0.95	제재조치 감경|제재조치 면제	2026-05-21
금융위원회	고려함	LOGICAL	위반행위 발생 경위, 정도, 결과 및 방지 주의	제35조	0.9	위반행위 발생 경위|위반행위 정도|위반행위 결과|방지 주의	2026-05-21
대표이사	처벌대상임	SANCTION	제30조의2	제30조의2	0.9	제30조의2|대표이사	2026-05-21
금융위원회	제재조치를 하는	ACTION	금융회사	제30조의4	0.95	제30조의4에 따른 관 리의무|제1항 및 제2항에 따라	2026-05-21
금융위원회	제재조치를 하는	ACTION	제1항 및 제2항에 따라	제30조의4	0.85	제1항|제2항	2026-05-21
각 호의 조치	허용함	ACTION	할 수 있다	제34조제1항	0.9	조치|할 수 있다	2026-05-21
금융회사	조치	ACTION	가목, 다목 및 마목에 따른 조치	제2조제1호	0.85	금융회사|가목, 다목 및 마목	2026-05-21
각 호	따르다	ACTION	정하는 바	제34조제2항	0.95	정하는 바에 따른다|각 호	2026-05-21
청문	정의함	LOGICAL	금융위원회	36	0.6	청문|금융위원회	2026-05-21
제35조	정의함	LOGICAL	내용 없음	제35조	0.0	제35조	2026-05-21
해임요구	요구함	ACTION	청문	제35조의2	0.95	해임요구|청문	2026-05-21
면직요구	요구함	ACTION	청문	제35조의2	0.95	면직요구|청문	2026-05-21
이의신청	정의함	LOGICAL	특례 규정	37	0.7	이의신청|특례	2026-05-21
제34조	정의함	LOGICAL	내용 없음	제34조	0.0	제34조	2026-05-21
제35조	정의함	LOGICAL	제35조	제35조	0.0	제35조	2026-05-21
불복하는 자	신청	ACTION	금융위원회	제35조의2	0.95	이의신청|불복|금융위원회	2026-05-21
금융위원회	결정을 하여야	ACTION	이의신청에 대한 결정	제35조의2	0.95	이의신청|결정|금융위원회	2026-05-21
금융위원회	기간 연장 가능	STRUCTURE	30일	제35조의2	0.9	결정|기간|연장	2026-05-21
이의신청	준용함	STRUCTURE	행정기본법	제35조의2	0.9	이의신청|행정기본법	2026-05-21
제36조	준용함	STRUCTURE	제36조	36	0.9	제36조에 따른다	2026-05-21
금융위원회	요구함	ACTION	기록 및 조회	제38조	0.6	기록 및 조회	2026-05-21
기록 및 유지관리	정의함	LOGICAL	내용을 기록하고 유지관리	35조의2	0.95	기록 및 유지관리|제35조의2에 따른 조치	2026-05-21
기록 및 유지관리	참조함	STRUCTURE	제35조의2	35조의2	0.9	제35조의2	2026-05-21
금융회사	요구함	ACTION	통보 내용 기록 및 유지관리	제35조제6항	0.95	통보 기록 유지관리|금융회사	2026-05-21
제35조제6항	구조	STRUCTURE	통보 기록 유지관리	제35조제6항	0.9	제35조제6항|통보 기록 유지관리	2026-05-21
제34조	상위조항	STRUCTURE	제35조	제34조	0.0		2026-05-21
제35조	참조함	STRUCTURE	제35조의2	35조	0.6	참조	2026-05-21
제35조	참조함	STRUCTURE	제35조제6항	35조	0.6	참조	2026-05-21
조치 여부 및 그 내용	조회할 수 있다	ACTION	금융위원회 또는 금융회사	제35조의2	0.95	조치 여부 및 그 내용|조회	2026-05-21
금융위원회 또는 금융회사	통보하여야 한다	ACTION	그 조회요청자	제35조의2	0.95	정당한 사유|통보	2026-05-21
금융위원회	권한을가짐	ACTION	이행강제금 부과	39조	0.8	이행강제금|금융위원회	2026-05-21
주식처분명령을 받은 자	금지함	ACTION	이행하지 않다	제31조제3항	0.95	이행강제금|주식처분명령|이행기간	2026-05-21
주식처분명령을 받은 자	부과함	ACTION	이행강제금	제31조제3항	0.9	이행강제금|주식처분명령|이행기간	2026-05-21
제65조의4	상위조항	STRUCTURE	제65조	제65조의4	0.9	상위조항|구조	2026-05-21
제65조의8	참조함	STRUCTURE	제65조의4	Unknown	0.5	제65조의8|제65조의4	2026-05-21
제65조의10	상위조항	STRUCTURE	제65조	제65조의10	0.6	제65조의10|제65조	2026-05-21
이행강제금	준용함	STRUCTURE	제65조의11	제65조의11	0.9	이행강제금	2026-05-21
금융위원회	허용함	ACTION	금융감독원장	제40조	0.95	위탁|권한의 일부|대통령령으로 정하는 바에 따라	2026-05-21
금융회사	요구함	ACTION	대통령령으로 정하는 주주총회와 관련된 사항	제41조	0.95	공시|주주총회|대통령령	2026-05-21
공시	정의함	LOGICAL	주주총회와 관련된 사항	제41조	0.9	공시|주주총회	2026-05-21
주주	요구함	ACTION	공시	33	0.95	공시|주주의 권리 행사	2026-05-21
공시	근거함	STRUCTURE	제33조	33	0.9	제33조	2026-05-21
자	처한다	ACTION	1년 이하의 징역 또는 1천만원 이하의 벌금	제42조	0.95	벌칙|징역|벌금	2026-05-21
자	위반함	ACTION	제31조제1항	제31조제1항	0.95	위반|제31조제1항	2026-05-21
자	위반함	ACTION	제31조제2항	제31조제2항	0.95	위반|제31조제2항	2026-05-21
자	승인받지않음	ACTION	승인	제31조제1항	0.9	위반|승인	2026-05-21
자	승인신청을하지않음	ACTION	승인신청	제31조제1항	0.9	위반|승인신청	2026-05-21
제1항의 징역과 벌금	병과할 수 있다	ACTION	위반자	제31조제3항	0.85	징역|벌금|병과	2026-05-21
법인 대표자	과(科)한다	SANCTION	법인 또는 개인에게 벌금형	제31조제3항	0.9	주식처분명령 위반|벌금형	2026-05-21
법인 또는 개인의 대리인, 사용인, 종업원	과(科)한다	SANCTION	법인 또는 개인에게 벌금형	제31조제3항	0.9	주식처분명령 위반|벌금형	2026-05-21
법인 또는 개인	방지한다	ACTION	위반행위 방지	제31조제3항	0.7	주의와 감독|방지	2026-05-21
자	부과	ACTION	과태료	제43조	0.95	과태료|부과	2026-05-21
제8조제1항 위반	정의함	LOGICAL	이사회의 의결을 거치지 아니하고 주요업무집행책임자를 임면한 자	제8조제1항	0.95	위반|임면|주요업무집행책임자	2026-05-21
제8조제1항 위반	준용함	STRUCTURE	제8조제1항	제8조제1항	0.9	위반|제8조제1항	2026-05-21
자	위반	ACTION	제12조제1항 및 제2항	제12조제1항 및 제2항	0.95	위반|제12조제1항 및 제2항	2026-05-21
자	이행하지 아니한	ACTION	사외이사 선임의무	제12조제1항 및 제2항	0.95	이행하지 아니한|사외이사 선임의무	2026-05-21
사외이사 선임의무	참조함	STRUCTURE	제12조제1항 및 제2항	제12조제1항 및 제2항	0.9	참조함|사외이사 선임의무	2026-05-21
자	위반	ACTION	제12조제3항	제12조제3항	0.95	이사회의 구성요건|제12조제3항	2026-05-21
자	충족시키지 아니한	LOGICAL	이사회의 구성요건	제12조제3항	0.92	이사회의 구성요건|제12조제3항	2026-05-21
자	위반	LOGICAL	제13조제2항	제13조제2항	0.95	위반	2026-05-21
자	선임하지 아니함	ACTION	선임사외이사	제13조제2항	0.95	선임하지 아니함	2026-05-21
자	위반함	ACTION	제13조제4항	제13조제4항	0.95	위반|제13조제4항	2026-05-21
자	방해함	ACTION	선임사외이사의 업무	제13조제4항	0.95	방해|협조 거부|업무	2026-05-21
자	위반함	ACTION	이사회내 위원회를 설치하지 않음	16	0.95	위반|설치하지 않음	2026-05-21
제16조제1항	참조함	STRUCTURE	제16조제2항	16	0.9	제16조제1항|제16조제2항	2026-05-21
자	위반	ACTION	제16조제4항	제16조제4항	0.95	위반|제16조제4항	2026-05-21
자	위반	ACTION	사외이사	제16조제4항	0.9	위반|사외이사	2026-05-21
자	위반함	ACTION	제17조제1항	제17조제1항	0.95	위반|임원후보 추천 금지	2026-05-21
자	위반함	ACTION	제17조제2항	제17조제2항	0.95	위반	2026-05-21
자	구성함	ACTION	임원후보추천위원회	제17조제2항	0.95	구성	2026-05-21
