subject,relation,relation_category,object,article_number,confidence,concepts,created_at
선불전자지급수단 보유자·전자화폐 보유자,요구함,ACTION,발행자의 중앙전산시스템을 경유,제18조,0.97,제1항의 규정|중앙전산시스템,2026-04-16
제18조 제2항,참조함,STRUCTURE,제1항,제18조,0.95,제1항의 규정,2026-04-16
전자화폐,예외로함,LOGICAL,제16조제1항 단서의 규정,제16조제1항,0.96,예외|적용되지 않음,2026-04-16
금융회사 및 전자금융업자,환급을 요구함,ACTION,선불전자지급수단에 기록된 잔액,제19조,0.96,환급|선불전자지급수단|잔액,2026-04-16
금융회사 및 전자금융업자,약관에 포함시켜야 함,ACTION,선불전자지급수단 잔액 전부를 지급한다는 내용,제19조,0.92,약관|전부 지급|조건,2026-04-16
전자채권양도,정의함,LOGICAL,양도요건,제20조,0.94,양도|요건|민법,2026-04-16
전자채권양도,요구함,ACTION,양도요건,제20조,0.92,양도|요건,2026-04-16
제20조,참조함,STRUCTURE,민법,제20조,0.9,민법,2026-04-16
대항요건,간주함,LOGICAL,제450조제1항,제450조제1항,0.96,대항요건|제450조제1항,2026-04-16
양도인의 채권양도의 통지 또는 채무자의 승낙,준용함,STRUCTURE,전자서명법,제450조제1항,0.9,양도인|채권양도|통지|채무자|승낙|전자서명법,2026-04-16
제2조제2호,참조함,STRUCTURE,제1호,제2조제2호,0.88,제2조제2호|제1호,2026-04-16
시점확인,참조함,STRUCTURE,제18조,제18조,0.96,시점확인|제18조,2026-04-16
시점확인,요구함,ACTION,제1항 요건,제18조,0.94,시점확인|제1항|요건,2026-04-16
시점확인,근거함,STRUCTURE,민법,제18조,0.93,시점확인|민법,2026-04-16
제450조제2항,참조함,STRUCTURE,제450조제1항,제450조제2항,0.96,대항요건,2026-04-16
대항요건,간주함,LOGICAL,갖춘 것으로 본다,제450조제2항,0.94,대항요건,2026-04-16
금융회사등,요구함,ACTION,전자금융거래의 안전성을 확보한다,제21조,0.97,안전성 확보 의무|선량한 관리자의 주의,2026-04-16
금융회사등,요구함,ACTION,금융위원회가 정하는 기준을 준수한다,제21조,0.96,기준 준수|인증방법,2026-04-16
금융위원회,금지함,ACTION,특정 기술 또는 서비스의 사용을 강제한다,제21조,0.94,공정 경쟁 촉진|기술 강제 금지,2026-04-16
대통령령으로 정하는 금융회사 및 전자금융업자,요구함,ACTION,정보기술부문에 대한 연간 계획을 수립하고 대표자의 확인·서명을 받아 금융위원회에 제출한다,제21조,0.95,연간 계획 수립|대표자 확인·서명|제출 의무,2026-04-16
금융회사 또는 전자금융업자,지정함,ACTION,정보보호최고책임자,제21조의2,1.0,정보보호최고책임자 지정|MANDATORY,2026-04-16
대통령령으로 정하는 금융회사 또는 전자금융업자,임원으로 지정함,ACTION,정보보호최고책임자,제21조의2,0.9,임원 지정|총자산·종업원 수 고려,2026-04-16
정보보호최고책임자,금지함,ACTION,다른 정보기술부문 업무를 겸직함,제401조의2제1항제3호,0.96,정보보호최고책임자|정보기술부문 업무|겸직 금지,2026-04-16
전자금융거래 안정성 확보,요구함,ACTION,전략 및 계획의 수립,제21조제2항,0.96,전략|계획|수립,2026-04-16
전자금융거래 안정성 확보,요구함,ACTION,정보기술부문의 보호,제21조제2항,0.94,정보기술부문|보호,2026-04-16
전자금융거래 안정성 확보,요구함,ACTION,정보기술부문의 보안에 필요한 인력관리 및 예산편성,제21조제2항,0.94,인력관리|예산편성|보안,2026-04-16
전자금융거래 안정성 확보,요구함,ACTION,전자금융거래의 사고 예방 및 조치,제21조제2항,0.94,사고 예방|조치,2026-04-16
정보보호최고책임자 자격요건 등,근거함,STRUCTURE,대통령령,제21조제2항,0.92,자격요건|대통령령,2026-04-16
금융회사 및 전자금융업자,요구함,ACTION,전자금융기반시설에 대한 각 호의 사항을 분석 및 평가,제21조의3,0.96,취약점 분석ㆍ평가|안전성 확보,2026-04-16
취약점 분석ㆍ평가,정의함,LOGICAL,전자금융거래의 안전성과 신뢰성을 확보하기 위한 행위,제21조의3,0.92,전자금융기반시설|분석 및 평가,2026-04-16
금융회사 및 전자금융업자,보고함,ACTION,금융위원회,제9조,0.99,취약점 분석ㆍ평가|보고,2026-04-16
금융회사 및 전자금융업자,수립·시행함,ACTION,보완조치 이행계획,제9조,0.98,보완조치|이행계획|취약점 분석ㆍ평가 결과,2026-04-16
금융위원회,점검하게 할 수 있다,ACTION,소속 공무원,제9조,0.97,점검|소속 공무원|취약점 분석ㆍ평가 결과|보완조치 이행실태,2026-04-16
대통령령,정함,STRUCTURE,제1항 및 제2항에 관한 내용·절차·이행계획 등,제9조,0.95,내용 및 절차|이행계획|대통령령,2026-04-16
누구든지,금지함,ACTION,접근권한이 없는 자가 전자금융기반시설에 접근하는 행위,제21조의4,0.99,전자적 침해행위 금지,2026-04-16
누구든지,금지함,ACTION,접근권한이 있는 자가 권한을 넘어 저장된 데이터를 조작·파괴·은닉·유출하는 행위,제21조의4,0.99,전자적 침해행위 금지,2026-04-16
누구든지,금지함,ACTION,컴퓨터 바이러스·논리폭탄·메일폭탄 등을 투입하여 전자금융기반시설을 파괴하거나 운영을 방해하는 행위,제21조의4,0.99,전자적 침해행위 금지,2026-04-16
누구든지,금지함,ACTION,대량의 신호·고출력 전자기파·데이터 등을 보내 전자금융기반시설에 오류·장애를 발생시키는 행위,제21조의4,0.99,전자적 침해행위 금지,2026-04-16
전자적 침해행위 금지,정의함,LOGICAL,제21조의4,제21조의4,0.98,전자적 침해행위 금지,2026-04-16
금융회사 및 전자금융업자,통지함,ACTION,금융위원회,제21조의5,0.98,침해사고,2026-04-16
금융회사 및 전자금융업자,분석함,ACTION,침해사고의 원인,제21조의5,0.96,침해사고,2026-04-16
금융회사 및 전자금융업자,필요조치를 취함,ACTION,피해 확산 방지를 위한 조치,제21조의5,0.96,침해사고,2026-04-16
금융위원회,요구함,ACTION,"침해사고에 관한 정보의 수집·전파, 침해사고의 예보·경보, 침해사고에 대한 긴급조치 및 대통령령이 정하는 기타 사항 등 업무",제21조의6,0.99,침해사고 대응|업무,2026-04-16
대통령령,정함,ACTION,제1항에 따른 업무 수행에 필요한 절차·방법 등,제21조의6,0.95,절차|방법,2026-04-16
침해사고 대응,정의함,LOGICAL,제21조의6,제21조의6,0.97,침해사고|대응,2026-04-16
금융회사등,요구함,ACTION,전자금융거래기록을 생성함,제22조,0.97,전자금융거래기록|생성|의무,2026-04-16
금융회사등,요구함,ACTION,전자금융거래기록을 보존함,제22조,0.97,전자금융거래기록|보존|5년|대통령령이 정하는 기간,2026-04-16
금융회사등,요구함,ACTION,전자금융거래기록을 파기함,제22조,0.96,전자금융거래기록|파기|5년 이내|상거래관계 종료,2026-04-16
금융회사등,예외로함,LOGICAL,전자금융거래기록 파기 의무,제22조,0.94,다른 법률에 따른 의무 이행|불가피한 경우,2026-04-16
보존·파기 기준 등,참조함,STRUCTURE,대통령령,제22조,0.93,대통령령이 정하는 기간|대통령령이 정하는 방법|보존방법·파기절차,2026-04-16
금융위원회,제한함,ACTION,전자화폐 및 선불전자지급수단의 발행권면 최고한도,제23조,0.96,이용한도|한도 제한,2026-04-16
금융위원회,제한함,ACTION,전자자금이체의 이용한도,제23조,0.96,이용한도|한도 제한,2026-04-16
금융위원회,제한함,ACTION,직불전자지급수단의 이용한도,제23조,0.96,이용한도|한도 제한,2026-04-16
금융위원회,제한함,ACTION,현금 출금 최고한도,제23조,0.95,이용한도|한도 제한,2026-04-16
금융위원회,권한을가짐,ACTION,한도 제한 및 그 밖에 필요한 조치,제23조,0.94,이용한도|조치,2026-04-16
이용한도,정의함,LOGICAL,전자자금이체 및 직불전자지급수단에 적용되는 이용한도,제23조,0.93,이용한도,2026-04-16
금융위원회,참조함,STRUCTURE,대통령령,제23조,0.92,대통령령,2026-04-16
금융회사 또는 전자금융업자,요구함,ACTION,약관을 명시,제24조,0.99,명시|약관,2026-04-16
금융회사 또는 전자금융업자,요구함,ACTION,약관의 사본을 교부,제24조,0.99,교부|약관,2026-04-16
금융회사 또는 전자금융업자,요구함,ACTION,약관 내용을 설명,제24조,0.99,설명|약관,2026-04-16
금융회사 또는 전자금융업자,요구함,ACTION,변경되는 약관을 게시,제24조,0.98,게시|약관,2026-04-16
금융회사 또는 전자금융업자,요구함,ACTION,이용자에게 변경내용을 통지,제24조,0.98,통지|약관,2026-04-16
금융회사 또는 전자금융업자,금지함,ACTION,약관 내용을 계약의 내용으로 주장,제24조,0.97,금지|약관,2026-04-16
이용자,허용함,ACTION,계약을 해지,제24조,0.96,해지|계약,2026-04-16
이용자,간주함,LOGICAL,약관 변경을 승인한 것으로 본다,제24조,0.95,간주|약관 변경,2026-04-16
금융회사·전자금융업자,보고함,ACTION,금융위원회,제25조,1.0,약관 제정·변경|보고 의무,2026-04-16
금융회사·전자금융업자,보고할 수 있다,ACTION,금융위원회,제25조,0.95,이용자 권익·의무에 불리한 영향 없음|10일 이내 보고,2026-04-16
금융위원회,권고할 수 있다,ACTION,금융회사·전자금융업자,제25조,1.0,약관 변경 권고,2026-04-16
금융위원회,정할 수 있다,ACTION,보고의 시기·절차·기타 필요한 사항,제25조,1.0,보고 시기·절차|필요한 사항,2026-04-16
제25조,정의함,LOGICAL,약관 제정·변경에 관한 보고 의무,제25조,0.9,약관 제정·변경|보고 의무,2026-04-16
제25조의2,참조함,STRUCTURE,선불충전금,제25조의2,0.7,선불충전금,2026-04-16
선불업자,요구함,ACTION,선불충전금의 별도관리,제28조제2항제3호,0.99,선불충전금|별도관리|전금융업자,2026-04-16
선불업자,금지함,ACTION,선불충전금의 상계 및 압류,제28조제2항제3호,0.96,상계|압류|별도관리,2026-04-16
선불업자,금지함,ACTION,선불충전금의 양도 및 담보제공(합병·영업양도 등 대통령령이 정한 경우 제외),제28조제2항제3호,0.95,양도|담보제공|합병|영업양도|대통령령,2026-04-16
선불업자,요구함,ACTION,이용자에게 선불충전금이 이용자의 재산임을 고지,제28조제2항제3호,0.97,재산|고지|이용자,2026-04-16
선불업자,허용함,ACTION,별도관리하지 아니하는 선불충전금 및 지급보증보험에 가입한 선불충전금의 직접 운용,제28조제2항제3호,0.96,직접 운용|지급보증보험|별도관리,2026-04-16
선불충전금관리기관,요구함,ACTION,이용자의 청구에 따라 해당 이용자에게 선불충전금을 우선 지급,제28조제2항제3호,0.95,우선 지급|이용자 청구|선불충전금,2026-04-16
그 사실을 알게 된 자로서 대통령령으로 정하는 자,통지함,ACTION,선불충전금관리기관 등 대통령령으로 정하는 자,제43조제2항,0.96,선불충전금 관리|대통령령,2026-04-16
선불충전금관리기관,지급함,ACTION,선불업자,제43조제2항,0.95,선불충전금 관리|우선 지급,2026-04-16
선불업자,별도관리함,ACTION,다른 선불충전금관리기관,제43조제2항,0.94,선불충전금 관리|별도 관리,2026-04-16
선불업자,제공함,ACTION,선불충전금관리기관,제43조제2항,0.93,선불충전금 관리|정보 제공,2026-04-16
이용자 및 청구권 양수인 등,우선변제받을권리,LOGICAL,선불업자,제43조제2항,0.92,선불충전금 관리|청구권,2026-04-16
금융위원회,점검함,ACTION,선불충전금 관리 상황,제43조제2항,0.95,선불충전금 관리|점검,2026-04-16
선불충전금,정의함,LOGICAL,보호대상,제25조의2,0.7,보호,2026-04-16
선불업자,관리함,ACTION,선불충전금,제28조제2항제3호,0.99,선불충전금 관리|100분의 50 이상|대통령령,2026-04-16
선불업자,정의함,LOGICAL,전자금융업자,제28조제2항제3호,0.95,금융위원회 등록|전자금융업자,2026-04-16
선불충전금관리기관,관리함,ACTION,선불충전금,제28조제2항제3호,0.9,은행|대통령령,2026-04-16
제28조제2항제3호,참조함,STRUCTURE,제28조제2항,제28조제2항제3호,0.9,,2026-04-16
제36조의2,상위조항,STRUCTURE,제36조,제36조의2,0.9,조항구조,2026-04-16
제42조의2,정의함,LOGICAL,미정,제42조의2,0.2,내용없음,2026-04-16
제49조,정의함,LOGICAL,조항,제49조,0.6,조항,2026-04-16
별도관리,정의함,LOGICAL,선불전자지급수단을 이용한 전자지급거래 외의 다른 목적으로 사용 금지,제51조,0.96,별도관리|선불전자지급수단|전자지급거래,2026-04-16
선불업자,허용함,ACTION,별도관리하지 아니하는 선불충전금 및 제1항제3호에 따라 지급보증보험을 가입한 선불충전금의 직접 운용,제51조,0.95,선불업자|별도관리|선불충전금|지급보증보험,2026-04-16
선불업자,요구함,ACTION,대통령령으로 정하는 안전한 방법으로 선불충전금을 운용,제51조,0.95,선불업자|선불충전금|대통령령|안전한 방법,2026-04-16
선불업자,요구함,ACTION,별도관리하는 선불충전금이 이용자의 재산이라는 뜻을 밝혀야 함,제51조,0.95,선불업자|별도관리|선불충전금|이용자|재산,2026-04-16
누구든지,금지함,ACTION,별도관리하는 선불충전금을 상계 또는 압류(가압류 포함)하는 행위,제51조,0.94,별도관리|선불충전금|상계|압류|가압류,2026-04-16
선불업자,금지함,ACTION,별도관리하는 선불충전금을 양도하거나 담보로 제공하는 행위(대통령령이 정하는 경우 제외),제51조,0.94,선불업자|별도관리|선불충전금|양도|담보|대통령령,2026-04-16
선불충전금관리기관,요구함,ACTION,별도관리하는 선불충전금을 이용자의 청구에 따라 해당 이용자에게 우선 지급,제51조,0.95,선불충전금관리기관|별도관리|선불충전금|이용자|청구|우선 지급,2026-04-16
선불충전금관리기관,요구함,ACTION,그 사실을 즉시 통지,제43조제2항,0.97,선불충전금 관리|통지,2026-04-16
선불충전금관리기관,요구함,ACTION,선불업자에게 우선 지급,제43조제2항,0.95,우선 지급|선불충전금,2026-04-16
선불업자,요구함,ACTION,다른 선불충전금관리기관을 통하여 다시 별도관리,제43조제2항,0.94,별도관리,2026-04-16
선불업자,허용함,ACTION,선불충전금관리기관에 이용자 정보 제공,제43조제2항,0.93,정보 제공|이용자 정보,2026-04-16
금융위원회,요구함,ACTION,선불충전금 관리 상황을 분기별로 점검,제43조제2항,0.95,점검|분기별,2026-04-16
선불업자 등,우선함,LOGICAL,청구권에 관한 금액을 변제받을 권리,제43조제2항,0.9,청구권|우선 변제,2026-04-16
제25조의2,상위조항,STRUCTURE,제25조,제25조의2,0.9,조항구조,2026-04-16
선불업자,고지함,ACTION,선불충전금 보호조치,제25조의3,0.96,고지의무,2026-04-16
고지의무,정의함,LOGICAL,선불충전금 보호조치,제25조의3,0.91,선불충전금 보호조치,2026-04-16
선불충전금 보호조치,고지함,ACTION,이용자,제25조의2,1.0,고지|선불충전금 보호조치,2026-04-16
고지 내용의 세부사항 및 고지 방법,정함,ACTION,대통령령,제25조의2,0.95,고지 내용|세부사항|고지 방법|대통령령,2026-04-16
고지 내용의 세부사항 및 고지 방법,준용함,STRUCTURE,제25조의2 제1항,제25조의2,0.9,제1항,2026-04-16
제25조의4,정의함,LOGICAL,정산대상금액의 보호,제25조의4,0.95,정산대상금액의 보호,2026-04-16
제25조의4,상위조항,STRUCTURE,제25조,제25조의4,0.9,,2026-04-16
정산대상금액,정의함,LOGICAL,전자지급결제대행 또는 이용자에 대한 환불(다른 금융회사나 전자금융업자 등에게 지급하거나 환불하는 경우를 포함한다)을 위하여 일시적으로 보유ㆍ관리하는 자금,제28조제2항제4호,0.98,정산대상금액|보유ㆍ관리|환불,2026-04-16
전자지급결제대행업자,요구함,ACTION,정산대상금액,제28조제2항제4호,0.95,관리|정산대상금액,2026-04-16
정산대상금액,참조함,STRUCTURE,정산자금관리기관,제28조제2항제4호,0.9,정산자금관리기관|은행 등 대통령령으로 정하는 금융회사,2026-04-16
제42조의2,상위조항,STRUCTURE,제42조,제42조의2,0.9,조항,2026-04-16
제49조,참조함,STRUCTURE,제49조,제49조,0.3,조문|자기참조,2026-04-16
외부관리,사용금지,ACTION,전자지급결제대행 외의 다른 목적,제51조,0.96,외부관리|다른 목적,2026-04-16
전자지급결제대행업자,직접 운용할 수 있다,ACTION,지급보증보험에 가입한 정산대상금액,제51조,0.92,제1항제3호,2026-04-16
정산자금관리기관,운용하여야 함,ACTION,정산대상금액,제51조,0.95,제1항|안전한 방법|대통령령,2026-04-16
전자지급결제대행업자,운용하여야 함,ACTION,정산대상금액,제51조,0.95,제2항|안전한 방법|대통령령,2026-04-16
누구든지,상계하거나 압류 또는 가압류해서는 안 된다,ACTION,외부관리하는 정산대상금액,제51조,0.94,제1항,2026-04-16
전자지급결제대행업자,양도하거나 담보로 제공해서는 안 된다,ACTION,외부관리하는 정산대상금액,제51조,0.91,제1항|예외: 합병·영업양도 등 대통령령,2026-04-16
정산자금관리기관,우선하여 지급하여야 함,ACTION,외부관리하는 정산대상금액,제51조,0.9,청구권자|판매자등|조건: 전자지급결제대행업자 해당 경우|대통령령,2026-04-16
대통령령으로 정하는 자,통지한다,ACTION,정산자금관리기관,제43조제2항,0.99,정산대금 관리,2026-04-16
정산자금관리기관,지급한다,ACTION,전자지급결제대행업자,제43조제2항,0.97,외부관리하는 정산대상금액,2026-04-16
전자지급결제대행업자,외부관리한다,ACTION,정산대상금액,제43조제2항,0.96,다른 정산자금관리기관을 통하여|대통령령으로 정하는 기간,2026-04-16
전자지급결제대행업자,제공할 수 있다,ACTION,정보,제43조제2항,0.95,판매자등을 식별할 수 있는 정보|정산대상금액에 관한 정보|추가 정보(대통령령으로 정하는),2026-04-16
판매자등,우선 변제받을 권리가 있다,LOGICAL,정산대상금액에 관한 청구권,제43조제2항,0.94,외부관리된 재산|다른 채권자보다 우선,2026-04-16
금융위원회,점검한다,ACTION,정산대상금액 관리 상황,제43조제2항,0.96,분기별,2026-04-16
대통령령,정한다,STRUCTURE,"외부관리 범위 및 산정방법, 외부관리 기준 및 방법, 관리 상황 점검 방식, 기타 필요한 사항",제43조제2항,0.98,정산대금 관리,2026-04-16
제25조의4,정의함,LOGICAL,내용없음,제25조의4,0.4,,2026-04-16
전자지급결제대행업자,요구함,ACTION,정산대상금액 보호조치,제25조의5,0.96,고지의무|정산대상금액 보호조치,2026-04-16
고지,요구함,ACTION,정산대상금액 보호조치의 내용,제25조의4,0.96,고지|정산대상금액 보호조치,2026-04-16
고지,요구함,ACTION,계약 상대방,제25조의4,0.94,고지|계약 상대방,2026-04-16
대통령령,정함,ACTION,고지 내용의 세부사항 및 고지 방법에 관한 필요한 사항,제25조의4,0.95,대통령령|고지 내용|세부사항|고지 방법,2026-04-16
제25조의5,정의함,LOGICAL,고지의무,제25조의5,0.8,고지의무,2026-04-16
전자지급결제대행업자,요구함,ACTION,고지,제25조의5,0.75,고지의무,2026-04-16
알게 된 자,금지함,ACTION,전자금융거래정보의 제공·누설·사용,제26조,0.99,전자금융거래정보|제공|누설|사용,2026-04-16
알게 된 자,요구함,ACTION,이용자의 동의,제26조,0.98,이용자 동의,2026-04-16
예외,예외로함,LOGICAL,다른 법률에서 정하는 바,제4조제1항,0.96,예외|다른 법률,2026-04-16
예외,예외로함,LOGICAL,이용자의 인적 사항,제4조제1항,0.94,예외|이용자,2026-04-16
예외,예외로함,LOGICAL,"이용자의 계좌, 접근매체 및 전자금융거래의 내용과 실적에 관한 정보 또는 자료",제4조제1항,0.94,예외|이용자,2026-04-16
금융회사 또는 전자금융업자,요구함,ACTION,절차를 마련,제27조,0.98,분쟁처리|분쟁조정|대통령령이 정하는 바,2026-04-16
절차,준용함,STRUCTURE,대통령령이 정하는 바,제27조,0.96,대통령령,2026-04-16
이용자,요구함,ACTION,손해배상 등 분쟁처리,제27조,0.95,이용자|분쟁처리,2026-04-16
이용자,신청함,ACTION,분쟁조정,제27조,0.95,금융감독원|한국소비자원,2026-04-16
대통령령,근거함,STRUCTURE,구체적인 절차와 방법 등,제27조,0.94,제1항 및 제2항 규정,2026-04-16
금융회사 또는 전자금융업자,요구함,ACTION,절차를 명시,제27조,0.97,계약 체결|제1항~제3항 규정,2026-04-16
절차,참조함,STRUCTURE,제1항~제3항 규정,제27조,0.93,절차 명시,2026-04-16
전자금융업자,요구함,ACTION,금융위원회의 허가를 받다,제28조,0.99,허가|전자금융업,2026-04-16
전자금융업자,요구함,ACTION,금융위원회에 등록하다,제28조,0.99,등록|전자금융업,2026-04-16
은행 및 대통령령이 정하는 금융회사,예외로함,LOGICAL,금융위원회의 허가·등록을 받지 않아도 된다,제28조,0.98,예외|은행|금융회사,2026-04-16
다음 각 호에 해당하는 자,예외로함,LOGICAL,금융위원회에 등록하지 않아도 된다,제28조,0.97,예외|선불전자지급수단|등록면제,2026-04-16
제4조제1항,상위조항,STRUCTURE,제4조,제4조,0.9,예외,2026-04-16
제19조,예외로함,LOGICAL,제3장,제19조,0.92,제외,2026-04-16
제21조제4항,상위조항,STRUCTURE,제21조,제21조제4항,0.95,조항구조,2026-04-16
제21조의2,참조함,STRUCTURE,제21조,제21조의2,0.9,조항|하위조항,2026-04-16
제21조의3,상위조항,STRUCTURE,제21조,제21조의3,0.9,조항구조,2026-04-16
제23조,정의함,LOGICAL,,제23조,0.5,조항,2026-04-16
제25조,예외로함,LOGICAL,,제25조,0.95,제외,2026-04-16
제37조,정의함,LOGICAL,조항,제37조,0.9,조항,2026-04-16
제38조,정의함,LOGICAL,전자금융업자,제38조,0.96,정의,2026-04-16
제39조제1항ㆍ제6항,상위조항,STRUCTURE,제39조,제39조제1항ㆍ제6항,0.95,조문|하위항,2026-04-16
제41조제1항,상위조항,STRUCTURE,제41조,제41조제1항,0.9,조항구조,2026-04-16
제43조제2항ㆍ제3항,상위조항,STRUCTURE,제43조,제43조제2항ㆍ제3항,0.95,조문,2026-04-16
제46조,참조함,STRUCTURE,제1조,제46조,0.2,조문,2026-04-16
제46조의2,참조함,STRUCTURE,제46조의2,제46조의2,0.3,,2026-04-16
전자금융업자에 관한 규정,준용함,STRUCTURE,제47조,제47조,1.0,전자금융업자에 관한 규정,2026-04-16
전자금융업자에 관한 규정,예외로함,LOGICAL,대통령령이 정하는 금융사고,제47조,0.95,소속 임직원의 위법ㆍ부당한 행위|지급불능 상태|대통령령,2026-04-16
제25조,정의함,LOGICAL,조항,제25조,0.6,조항,2026-04-16
제39조제2항 내지 제5항,상위조항,STRUCTURE,제39조,제39조제2항 내지 제5항,0.92,조문 범위|상위-하위 관계,2026-04-16
금융위원회,조건을 붙이는 것을 허용함,ACTION,허가,제40조제2항ㆍ제3항,0.96,조건 부여,2026-04-16
제40조제2항ㆍ제3항,준용함,STRUCTURE,본 규정,제40조제2항ㆍ제3항,0.94,,2026-04-16
전자금융업자,허가를 받아야 함,ACTION,금융위원회,제28조,0.99,전자화폐 발행 및 관리업무|허가|금융위원회,2026-04-16
은행 및 대통령령이 정하는 금융회사,예외로함,LOGICAL,금융위원회의 허가,제28조,0.95,예외|은행법|금융회사,2026-04-16
전자금융업자,등록해야 함,ACTION,금융위원회,제28조,0.99,전자자금이체업무|직불전자지급수단 발행 및 관리|선불전자지급수단 발행 및 관리|전자지급결제대행|기타 전자금융업무|등록,2026-04-16
은행 및 대통령령이 정하는 금융회사,예외로함,LOGICAL,금융위원회에 등록,제28조,0.95,예외|은행법|금융회사,2026-04-16
다음 각 호의 어느 하나에 해당하는 자,등록 없이 업무를 행할 수 있음,ACTION,업무 수행,제28조,0.93,선불전자지급수단|등록 면제|조건,2026-04-16
선불전자지급수단을 발행하는 자(조건 충족),예외로함,LOGICAL,금융위원회에 등록,제28조,0.92,선불전자지급수단|등록 면제|조건,2026-04-16
제4조,상위조항,STRUCTURE,제2장,제4조,0.9,조문구조,2026-04-16
제19조,예외로함,LOGICAL,제외 대상,제19조,0.7,제외,2026-04-16
제23조,정의함,LOGICAL,없음,제23조,0.6,,2026-04-16
제25조,예외로함,LOGICAL,제외,제25조,0.95,제외,2026-04-16
제37조,정의함,LOGICAL,제37조,제37조,0.3,조문,2026-04-16
제39조제1항ㆍ제6항,참조함,STRUCTURE,제39조,제39조제1항ㆍ제6항,0.8,조문|항,2026-04-16
제41조제1항,정의함,LOGICAL,없음,제41조제1항,0.9,,2026-04-16
제46조,정의함,LOGICAL,제46조,제46조,0.6,,2026-04-16
제46조의2,상위조항,STRUCTURE,제46조,제46조의2,0.85,조문구조,2026-04-16
제47조,준용함,ACTION,전자금융업자에 관한 규정,제47조,0.95,전자금융업자|규정|준용,2026-04-16
임직원,발생함,ACTION,금융사고,제47조,0.85,위법ㆍ부당한 행위|지급불능 상태|금융사고,2026-04-16
금융사고 발생,예외로함,LOGICAL,제47조의 전자금융업자에 관한 규정 준용,제47조,0.8,예외|금융사고|준용,2026-04-16
제25조,근거함,STRUCTURE,법령,제25조,0.6,,2026-04-16
금융위원회,붙일 수 있다,ACTION,조건,제40조제2항ㆍ제3항,0.99,조건 부여,2026-04-16
조건 부여,준용함,STRUCTURE,제40조제2항ㆍ제3항,제40조제2항ㆍ제3항,0.95,준용,2026-04-16
제28조,정의함,LOGICAL,미정,제28조,0.1,,2026-04-16
자,요구함,ACTION,금융위원회,제29조,0.99,전자채권관리기관 등록,2026-04-16
제21조,정의함,LOGICAL,없음,제21조,0.4,정의없음,2026-04-16
제22조,정의함,LOGICAL,없음,제22조,0.3,,2026-04-16
제39조,정의함,LOGICAL,제39조의 규정,제39조,0.4,정의,2026-04-16
제41조,정의함,LOGICAL,없음,제41조,0.3,조문 내용 없음,2026-04-16
제43조,준용함,STRUCTURE,전자채권관리기관,제43조,0.95,전자채권 관리|등록|관리업무,2026-04-16
제43조,참조함,STRUCTURE,제43조 제1항,제43조,0.9,제1항 규정,2026-04-16
대통령령,정함,ACTION,전자채권관리기관의 전자채권 등록 절차와 방법 및 그 밖에 필요한 사항,제43조,0.9,절차|방법|필요한 사항,2026-04-16
전자채권관리기관,요구함,ACTION,전자채권의 등록 및 관리업무 수행,제43조,0.95,등록|관리업무|전자채권,2026-04-16
자본금,정의함,LOGICAL,제30조,제30조,0.99,자본금,2026-04-16
자,요구함,ACTION,주식회사,제28조제1항,0.99,주식회사|법인형태,2026-04-16
자,요구함,ACTION,자본금이 50억원 이상,제28조제1항,0.99,자본금|50억원 이상,2026-04-16
자,근거함,STRUCTURE,제28조제1항,제28조제1항,0.98,제28조제1항,2026-04-16
자,간주함,LOGICAL,자본금 또는 출자총액이 20억원 이상이며 대통령령으로 정하는 금액 이상인 자,제28조,0.96,자본금|출자총액|20억원|대통령령,2026-04-16
등록 자격,정의함,LOGICAL,자본금 또는 출자총액이 20억원 이상이며 대통령령으로 정하는 금액 이상인 자,제28조,0.95,자본금|출자총액|20억원|대통령령,2026-04-16
제28조,참조함,STRUCTURE,제28조제2항제1호부터 제3호,제28조,0.94,제28조제2항제1호|제28조제2항제3호,2026-04-16
특별법에 따라 설립된 법인,정의함,LOGICAL,특별법에 따라 설립된 법인(해당 법률에서 정한 업무를 수행하기 위하여 행하는),제170조,0.95,특별법|법인|업무,2026-04-16
선불전자지 급수단,정의함,LOGICAL,발행 및 관리업무,제28조제2항제3호,0.96,한정|발행 및 관리업무,2026-04-16
제28조제2항제4호ㆍ제5호,상위조항,STRUCTURE,제28조제2항,제28조제2항제4호ㆍ제5호,0.95,조항구조,2026-04-16
자,정의함,LOGICAL,상법,제29조,0.95,등록|제29조의 규정에 따라,2026-04-16
회사,정의함,LOGICAL,제170조,제170조,1.0,정의,2026-04-16
회사,정의함,LOGICAL,민법,제170조,0.99,정의,2026-04-16
법인,요구함,ACTION,자본금·출자총액·기본재산이 금액 이상이어야 함,제32조,0.98,자본금·출자총액·기본재산|금액 이상,2026-04-16
자,예외로함,LOGICAL,제29조에 따라 등록을 하고자 하는 자,제29조,0.92,제외|등록,2026-04-16
등록자,요구함,ACTION,금융위원회에 신고,제28조,0.99,전자금융거래 총액 초과|신고 의무,2026-04-16
등록자,요구함,ACTION,자본금요건을 갖춤,제28조,0.96,자본금요건|등록자,2026-04-16
제28조,참조함,STRUCTURE,제3항제1호,제28조,0.94,제3항제1호,2026-04-16
제28조,참조함,STRUCTURE,제3항제2호,제28조,0.94,제3항제2호,2026-04-16
