subject	relation	relation_category	object	article_number	confidence	concepts	created_at
회사(채권자)	요구할 수 있다	ACTION	반환	제60조제1항	0.9	위반|반환 요구	2026-04-27
상호회사	적립	ACTION	금액	제62조	0.95	기금상각적립금|상각하는 금액과 같은 금액	2026-04-27
기금상각적립금	정의함	LOGICAL	상각하는 금액과 같은 금액을 적립하는 금액	제62조	0.9	기금상각적립금|상각하는 금액과 같은 금액	2026-04-27
잉여금의 분배	정의함	LOGICAL	상호회사의 잉여금은 사원에게 분배된다	제63조	0.95	잉여금의 분배|정관에 특별한 규정이 없으면	2026-04-27
제447조	참조함	STRUCTURE	제2조	447	0.2	참조	2026-04-27
제447조의2	참조함	STRUCTURE	제447조	제447조의2	0.7	제447조의2|제447조	2026-04-27
제447조의4	참조함	STRUCTURE	제447조	Unknown	0.6	제447조의4|제447조	2026-04-27
제448조	상위조항	STRUCTURE	제447조	제448조	0.4	제447조	2026-04-27
제450조까지	정의함	LOGICAL	제450조까지	제450조	0.3	제450조까지	2026-04-27
제452조	정의함	LOGICAL	내용이 제공되지 않음	제452조	0.2	제452조|불완전	2026-04-27
준용	준용함	STRUCTURE	제468조	제468조	0.9	준용|제468조	2026-04-27
사원총회	결의	ACTION	정관	65	0.95	정관 변경|사원총회 결의	2026-04-27
정관 변경	요구함	ACTION	사원총회 결의	65	0.95	정관 변경|사원총회 결의	2026-04-27
제363조	참조함	STRUCTURE	제363조제1항ㆍ제2항	363	0.6	제363조|제363조제1항ㆍ제2항	2026-04-27
제368조제3항ㆍ제4항	구조	STRUCTURE	제368조제3항	제368조제3항ㆍ제4항	0.5	제368조제3항	2026-04-27
제368조제3항ㆍ제4항	구조	STRUCTURE	제368조제4항	제368조제3항ㆍ제4항	0.5	제368조제4항	2026-04-27
Unknown	참조함	STRUCTURE	제371조제2항	Unknown	0.8	제371조제2항	2026-04-27
제372조	참조함	STRUCTURE	제364조	제372조	0.4	제372조|제364조	2026-04-27
제373조	상위조항	STRUCTURE	제368조제3항ㆍ제4항	제373조	0.4	제373조	2026-04-27
Unknown	참조함	STRUCTURE	제381조	Unknown	0.4	제381조	2026-04-27
제433조제2항 준용	준용함	ACTION	제433조제2항	제433조제2항	0.95	준용|제433조제2항	2026-04-27
제433조제2항 준용	참조함	STRUCTURE	제433조제2항	제433조제2항	0.9	참조|제433조제2항	2026-04-27
상호회사의 사원	요구함	ACTION	퇴사	66	0.95	퇴사이유	2026-04-27
퇴사이유	정의함	LOGICAL	정관으로 정하는 사유의 발생	66	0.9	퇴사이유|정관	2026-04-27
퇴사이유	정의함	LOGICAL	보험관계의 소멸	66	0.9	퇴사이유|보험관계	2026-04-27
사망한 상호회사의 사원	준용함	STRUCTURE	상법	66	0.9	상법	2026-04-27
준용	준용함	ACTION	제283조	제283조	0.95	준용	2026-04-27
사원	허용함	ACTION	환급청구권	제67조	0.95	환급청구권	2026-04-27
정관	정의함	LOGICAL	환급청구권의 금액	제67조	0.95	정관|환급청구권	2026-04-27
보험약관	정의함	LOGICAL	환급청구권의 금액	제67조	0.95	보험약관|환급청구권	2026-04-27
회사	허용함	ACTION	환급금액에서 채무액 공제	제67조	0.95	회사|채무|환급금액	2026-04-27
상호회사	요구함	ACTION	금액 환급	68	0.98	환급기한 및 시효|3개월 이내	2026-04-27
퇴사원	예외로함	LOGICAL	환급청구권	68	0.95	환급기한 및 시효|시효	2026-04-27
상호회사	결의함	ACTION	해산	69	0.9	해산의 공고|해산	2026-04-27
인증	요구함	ACTION	결의의 요지와 재무상태표	Unknown	0.95	공고|2주 이내|인가	2026-04-27
인증	근거함	STRUCTURE	제139조	Unknown	0.85	제139조|근거	2026-04-27
제139조	준용함	STRUCTURE	현재 조항	Unknown	0.8	제139조|준용	2026-04-27
제141조	정의함	LOGICAL	미수범	141	0.3	제141조|미수범|정의	2026-04-27
제145조	참조함	STRUCTURE	제2조	145	0.2	제145조|제2조|보험상품	2026-04-27
법령	준용함	LOGICAL	제149조	제149조	0.95	준용	2026-04-27
제174조제3항	상위조항	STRUCTURE	제174조	제174조제3항	0.6	제174조제3항	2026-04-27
제175조제1항	근거함	STRUCTURE	제175조	제175조제1항	0.6	조문|제175조	2026-04-27
제228조	내용없음	LOGICAL	없음	228	0.0		2026-04-27
제232조	정의함	LOGICAL	없음	232	0.0	정의 없음	2026-04-27
제234조	상위조항	STRUCTURE	제233조	234	0.2	제234조	2026-04-27
제522조제1항ㆍ제2항	참조함	STRUCTURE	제522조	522	0.3	제522조	2026-04-27
제526조제1항	정의함	LOGICAL	내용 없음	제526조제1항	0.0	내용 없음	2026-04-27
제527조	상위조항	STRUCTURE	제527조제1항ㆍ제2항	527	0.7	제527조	2026-04-27
제528조제1항	정의함	LOGICAL	제528조제1항	제528조제1항	0.1	정의	2026-04-27
준용	준용함	LOGICAL	제529조	제529조	0.9	준용|제529조	2026-04-27
제529조	참조함	STRUCTURE	상법	제529조	0.8	제529조|상법	2026-04-27
Unknown	참조함	STRUCTURE	제528조제1항	제528조제1항	0.6	Unknown|제528조제1항	2026-04-27
보험업법	정의함	LOGICAL	보험업법	제317조	0.95	정의	2026-04-27
상법	정의함	LOGICAL	제40조	제40조	0.9	정의|상법	2026-04-27
선임	참조함	STRUCTURE	제175조제1항	제175조제1항	0.95	선임|제175조제1항에 따른	2026-04-27
법령	준용함	STRUCTURE	제39조제2항	제39조제2항	1.0	준용	2026-04-27
상호회사	요구함	ACTION	청산	제71조	0.95	상호회사|청산|해산|합병|파산	2026-04-27
청산	정의함	LOGICAL	해산한 경우에 합병·파산이 아니면 청산을 해야 한다	제71조	0.9	청산|해산|합병|파산	2026-04-27
청산	예외로함	LOGICAL	합병	제71조	0.85	청산|합병	2026-04-27
청산	예외로함	LOGICAL	파산	제71조	0.85	청산|파산	2026-04-27
청산인	처분하여야 한다	ACTION	회사자산	72	0.95	자산 처분의 순위|청산인|회사자산	2026-04-27
청산인	순위에 따라	STRUCTURE	자산 처분의 순위	72	0.9	자산 처분의 순위|청산인	2026-04-27
자산 분배	분배하여야 한다	ACTION	사원	제158조제2항	0.95	남은 자산|잉여금 분배 비율	2026-04-27
상호회사의 청산	준용함	STRUCTURE	상법	73	0.9	상호회사의 청산|상법	2026-04-27
제56조	정의함	LOGICAL	보험상품	56	0.2	제2조|보험상품	2026-04-27
지배구조	정의함	LOGICAL	금융회사의 지배구조에 관한 법률	제57조	0.95	지배구조|금융회사	2026-04-27
제253조	정의함	LOGICAL	내용 없음	253	0.6	제253조	2026-04-27
제255조	정의함	LOGICAL	제255조	255	0.0	제255조	2026-04-27
제259조	상위조항	STRUCTURE	제258조	259	0.0		2026-04-27
단서	정의함	LOGICAL	제260조	260	0.6	정의|단서	2026-04-27
제264조	정의함	LOGICAL	제264조	264	0.0	제264조	2026-04-27
제328조	정의함	LOGICAL	제328조	제328조	0.0	제328조	2026-04-27
제367조	정의함	LOGICAL	보험상품	제367조	0.0	제367조|보험상품	2026-04-27
제373조 제2항	상위조항	STRUCTURE	제373조	제373조 제2항	0.6	제373조 제2항	2026-04-27
제376조	정의함	LOGICAL	보험계약의 해지	376	0.2	제376조|보험계약의 해지	2026-04-27
제376조	참조함	STRUCTURE	제367조	376	0.1	제376조|제367조	2026-04-27
제377조	상위조항	STRUCTURE	제376조	377	0.2	제376조	2026-04-27
제382조제2항	참조함	STRUCTURE	제382조	제382조제2항	0.6	제382조제2항|제382조	2026-04-27
제386조	상위조항	STRUCTURE	제385조	386	0.3	제386조|제385조	2026-04-27
제388조	정의함	LOGICAL	보험계약 해지	388	0.2	제388조|보험계약 해지	2026-04-27
제389조	상위조항	STRUCTURE	제388조	389	0.3	전제	2026-04-27
제394조	정의함	LOGICAL	없음	제394조	0.0	제394조	2026-04-27
제398조	구조	STRUCTURE	제398조	398	0.0		2026-04-27
제401조제1항	참조함	STRUCTURE	제401조	제401조제1항	0.5	제401조제1항	2026-04-27
제407조	구조	STRUCTURE	제??	407	0.0	제407조	2026-04-27
제408조	상위조항	STRUCTURE	제407조	408	0.4	제407조	2026-04-27
제412조	참조함	STRUCTURE	제412조의2	제412조	0.7	제412조|제412조의2	2026-04-27
제412조의2	상위조항	STRUCTURE	제412조	제412조의2	0.6	하위조항|구조	2026-04-27
제412조의4	근거함	STRUCTURE	제412조	제412조의4	0.6	하위조항|상위조항	2026-04-27
제413조	정의함	LOGICAL	없음	제413조	0.0	없음	2026-04-27
제414조제3항	참조함	STRUCTURE	제414조	제414조제3항	0.6	제414조제3항|제414조	2026-04-27
제448조	정의함	LOGICAL	제448조의 내용	제448조	0.3	제448조	2026-04-27
Unknown	참조함	STRUCTURE	제450조	Unknown	0.8	제450조까지	2026-04-27
제539조제1항	구조	STRUCTURE	제539조	제539조제1항	0.5	제539조제1항	2026-04-27
법령	준용함	STRUCTURE	제541조	제541조	1.0	준용	2026-04-27
금융위원회	권한을가짐	ACTION	보험업의 허가 취소	제74조	0.95	허가취소|외국보험회사국내지점	2026-04-27
외국보험회사의 본점	간주함	LOGICAL	해당 사유	제74조	0.9	합병|영업양도|위법행위|불건전한 영업행위	2026-04-27
외국보험회사국내지점	요구함	ACTION	국내자산 보유의무	75	0.9	국내자산 보유의무|보험계약	2026-04-27
국내자산 보유의무	정의함	LOGICAL	외국보험회사국내지점이 대한민국에서 체결한 보험계약에 관하여 국내자산을 보유해야 함	75	0.85	국내자산 보유의무|보험계약	2026-04-27
자산 보유	요구함	ACTION	대한민국에서 보유해야 하는 자산	120	0.95	자산 보유|책임준비금|비상위험준비금	2026-04-27
자산 보유	정의함	LOGICAL	책임준비금 및 비상위험준비금에 상당하는 자산	120	0.95	자산 보유|책임준비금|비상위험준비금	2026-04-27
자산 보유	준용함	STRUCTURE	대통령령	120	0.9	자산 보유|대통령령	2026-04-27
외국보험회사국내지점	참조함	STRUCTURE	상법	76	0.95	정의|상법 참조	2026-04-27
대표자	준용함	STRUCTURE	제209조	제209조	0.9	대표자|제209조 준용	2026-04-27
외국보험회사국내지점의 대표자	요구함	ACTION	후임 대표자의 이름 및 주소	제209조	0.85	퇴임 후|후임 대표자 정보 제공|상법	2026-04-27
제209조	준용함	STRUCTURE	상법	제209조	0.8	제209조|상법	2026-04-27
대표자	가진다	ACTION	권리와 의무	제614조제3항	0.95	계속하여|등기가 있을 때까지	2026-04-27
외국보험회사국내지점의 대표자	본다	LOGICAL	보험회사의 임원	제614조제3항	0.9	이 법에 따른	2026-04-27
제614조제3항	참조함	STRUCTURE	대표자	제614조제3항	0.85	에 따른	2026-04-27
잔무처리자	정의함	LOGICAL	잔무처리자	제77조	0.8	잔무처리자 정의	2026-04-27
금융위원회	허용함	ACTION	잔무처리자	제4조	0.95	필요하다고 인정하면|잔무처리자	2026-04-27
제76조제1항	상위조항	STRUCTURE	제76조	제76조제1항	0.6	제76조	2026-04-27
제157조	준용함	ACTION	제157조	제157조	0.95	제157조	2026-04-27
제160조	준용함	STRUCTURE	제160조	제160조	1.0	준용	2026-04-27
외국상호회사	정의함	LOGICAL	외국보험회사	제78조	0.95	외국상호회사|외국보험회사	2026-04-27
외국상호회사	참조함	STRUCTURE	국내지점	제78조	0.85	외국상호회사|국내지점	2026-04-27
대표자	첨부	ACTION	서류	제41조	0.95	서류 첨부|대표자 의무	2026-04-27
외국상호회사 국내지점	등기 신청	ACTION	등기	제41조	0.9	등기 신청|외국상호회사 국내지점	2026-04-27
대표자	적다	ACTION	신청서	제41조	0.9	신청서 작성|대표자 의무	2026-04-27
서류	증명받음	ACTION	외국상호회사 본국의 관할 관청	제41조	0.9	증명|관할 관청	2026-04-27
외국상호회사 국내지점	준용	ACTION	상법 제1편제3장	제79조	0.95	상법 준용	2026-04-27
제79조	참조함	STRUCTURE	상법 제1편제3장	제79조	0.9	상법 제1편제3장 참조	2026-04-27
제16조	제외한다	ACTION	제외	제16조	0.85	제외	2026-04-27
제22조	상위조항	STRUCTURE	제2조	제22조	0.2	제22조|제2조	2026-04-27
제23조	정의함	LOGICAL	보험계약의 효력	제23조	0.4	보험계약의 효력	2026-04-27
제24조	정의함	LOGICAL	없음	제24조	0.0	내용 없음	2026-04-27
제90조	예외로함	LOGICAL	해당 조항	90	0.8	제90조|제외	2026-04-27
제619조	정의함	LOGICAL	제619조	619	0.5	제619조	2026-04-28
준용	준용함	ACTION	제620조제1항ㆍ제2항	제620조제1항ㆍ제2항	0.95	준용|제620조제1항ㆍ제2항	2026-04-27
외국상호회사의 국내지점	준용	STRUCTURE	비송사건절차법	제80조	0.95	비송사건절차법|준용	2026-04-27
제72조제3항	상위조항	STRUCTURE	제72조	제72조제3항	0.7	제72조|제72조제3항	2026-04-27
제101조제 2항	상위조항	STRUCTURE	제101조	제101조 제2항	0.95	제101조제 2항|제101조	2026-04-27
준용	준용함	ACTION	제128조	제128조	0.95	준용|제128조	2026-04-27
준용	참조함	STRUCTURE	제128조	제128조	0.9	준용|제128조	2026-04-27
외국상호회사의 국내지점	준용함	ACTION	상업등기법	제80조의2	0.95	상업등기법 준용|외국상호회사의 국내지점	2026-04-27
제3조	정의함	LOGICAL	조항	제3조	0.6	조항 정의	2026-04-27
제5조제2항	참조함	STRUCTURE	제5조	제5조제2항	0.9	제5조제2항|제5조	2026-04-27
Unknown	정의함	LOGICAL	제11조까지	Unknown	0.5	Unknown|제11조까지	2026-04-27
제14조	정의함	LOGICAL	내용 없음	제14조	0.6	내용 없음	2026-04-27
제19조	정의함	LOGICAL	보험계약의 해지	제19조	0.5	보험계약의 해지	2026-04-27
Unknown	참조함	STRUCTURE	제24조	Unknown	0.2	제24조	2026-04-27
Unknown	참조함	STRUCTURE	제26조	Unknown	0.4	제26조	2026-04-27
제30조	정의함	LOGICAL	제30조까지	제30조	0.3	제30조|제30조까지	2026-04-27
제53조	정의함	LOGICAL	보험계약	53	0.4	보험계약|제53조	2026-04-27
보험계약	정의함	LOGICAL	해지	55	0.8	보험계약|해지	2026-04-27
제61조제2항	참조함	STRUCTURE	제61조	제61조제2항	0.7	제61조제2항|제61조	2026-04-27
제113조	참조함	STRUCTURE	제2조	113	0.3	제2조의 규정에 따라	2026-04-27
Unknown	참조함	STRUCTURE	제119조까지	Unknown	0.7	제119조까지	2026-04-27
제121조	정의함	LOGICAL	Unknown	제121조	0.5	정의	2026-04-27
제128조	참조함	STRUCTURE	제128조의3	제128조	0.6	제128조의3	2026-04-27
본조	준용함	STRUCTURE	제131조	제131조	1.0	준용	2026-04-27
총회 결의의 의제	정의함	LOGICAL	총회 결의의 의제	81	0.5	총회 결의의 의제 정의	2026-04-27
보험계약의 해지	정의함	LOGICAL	제141조	제141조	0.6	보험계약의 해지	2026-04-27
제142조	정의함	LOGICAL	제142조	142	0.5	제142조	2026-04-27
제144조제1항	참조함	STRUCTURE	제144조제1항	제144조제1항	0.5	제144조제1항	2026-04-27
외국보험회사국내지점	적용함	ACTION	제146조제2항	제146조제2항	0.95	제146조제2항 적용	2026-04-27
제141조제1항	참조함	STRUCTURE	제141조	제141조제1항	0.6	제141조제1항|제141조	2026-04-27
제138조에 따른 결의	정의함	LOGICAL	이전계약서를 작성한 날	138	0.95	제138조에 따른 결의|이전계약서 작성	2026-04-27
개인정보이용자	정의함	LOGICAL	개인정보를 이용할 수 있는 자	제142조	0.6	개인정보이용자 정의	2026-04-27
주주 총회등의 결의가 있었던 때	정의함	LOGICAL	이전계약서를 작성한 때	제144조제1항	1.0	정의함|대체	2026-04-27
보험계약 이전의 결의	정의함	LOGICAL	이전계약서를 작성한 후	제146조제2항	0.95	보험계약 이전의 결의|이전계약서 작성	2026-04-27
외국보험회사국내지점	정의함	LOGICAL	정의된 개념	제82조	0.95	외국보험회사국내지점	2026-04-27
제8조	정의함	LOGICAL	없음	제8조	0.0	없음	2026-04-27
제138조	상위조항	STRUCTURE	제137조	138	0.0	제138조	2026-04-27
해산 및 합병	정의함	LOGICAL	제139조에 규정된 해산 및 합병 절차	139	0.9	해산|합병	2026-04-27
제141조제4항	상위조항	STRUCTURE	제141조	제141조제4항	0.95	제141조제4항 상위조항	2026-04-27
미수범	정의함	LOGICAL	제141조	제141조제4항	0.9	미수범 정의	2026-04-27
제148조	정의함	LOGICAL	조항	148	0.3	제148조|조항	2026-04-27
제149조	상위조항	STRUCTURE	제148조	149	0.2	제149조	2026-04-27
제151조	참조함	STRUCTURE	제151조제1항ㆍ제2항	제151조	0.7	제151조|제151조제1항ㆍ제2항	2026-04-27
제154조	정의함	LOGICAL	제154조	154	0.0	제154조	2026-04-27
제157조	정의함	LOGICAL	Unknown	157	0.0	제157조	2026-04-27
Unknown	정의함	LOGICAL	제159조	Unknown	0.5	Unknown|제159조	2026-04-27
규정 적용 금지	금지함	ACTION	제161조까지의 규정	제161조	0.95	규정 적용 금지|적용 금지	2026-04-27
규정 적용 금지	금지함	ACTION	제8장 중 총회의 결의에 관한 규정	제161조	0.95	규정 적용 금지|적용 금지	2026-04-27
모집할 수 있는 자	정의함	LOGICAL	보험설계사, 보험대리점, 보험중개사, 보험회사의 임원(대표이사ㆍ사외이사ㆍ감사 및 감사위원은 제외) 또는 직원	제83조	0.95	모집할 수 있는 자 정의	2026-04-27
보험회사의 임원	예외로함	LOGICAL	대표이사, 사외이사, 감사, 감사위원	제83조	0.9	임원 예외 제외	2026-04-27
금융기관보험대리점등	금지함	ACTION	비임직원에 대한 모집·상담·소개·지급	91	0.95	금융기관보험대리점등|비임직원|모집·상담·소개·지급	2026-04-27
금융기관보험대리점등	참조함	STRUCTURE	제91조	91	0.9	제91조	2026-04-27
보험회사등	등록하여야 한다	ACTION	소속 보험설계사가 되려는 자	84	0.95	보험설계사 등록|등록	2026-04-27
보험설계사 등록	정의함	LOGICAL	보험회사등이 소속 보험설계사가 되려는 자를 금융위원회에 등록하는 행위	84	0.9	보험설계사 등록|등록	2026-04-27
보험설계사	정의함	LOGICAL	소속 보험설계사가 되려는 자	84	0.9	보험설계사|소속	2026-04-27
피성년후견인 또는 피한정후견인	보험설계사가 되지 못한다	ACTION	해당자	84	0.9	제1호	2026-04-27
파산선고를 받은 자로서 복권되지 아니한 자	보험설계사가 되지 못한다	ACTION	해당자	84	0.9	제2호	2026-04-27
벌금 이상의 형을 선고받고 그 집행이 끝난 자	보험설계사가 되지 못한다	ACTION	해당자	84	0.9	제3호	2026-04-27
보험회사등	금지함	ACTION	다른 보험회사등에 소속된 보험설계사에게 모집을 위탁	85	0.95	모집 제한|위탁 금지	2026-04-27
보험설계사	금지함	ACTION	자기가 소속된 보험회사등 이외의 자를 위하여 모집	85	0.95	모집 제한|소속 이외 모집 금지	2026-04-27
특정 상황	예외로함	LOGICAL	제1항 및 제2항 적용 제외	85	0.9	예외|제1항/제2항 적용 제외	2026-04-27
생명보험회사 또는 제3보험업을 전업으로 하는 보험회사에 소속된 보험설계사	예외로함	LOGICAL	제1항 및 제2항 적용 제외	85	0.9	예외|특정 소속 보험설계사	2026-04-27
손해보험회사 또는 제3보험업을 전업으로 하는 보험회사에 소속된 보험설계사	예외로함	LOGICAL	제1항 및 제2항 적용 제외	85	0.9	예외|특정 소속 보험설계사	2026-04-27
제3항을 적용받는 보험회사 및 보험설계사	준용함	STRUCTURE	대통령령	85	0.9	규정|대통령령	2026-04-27
보험회사등	요구함	ACTION	소속 보험설계사	제85조의2	0.95	보험설계사 교육|보험계약 모집 교육	2026-04-27
법인이 아닌 보험대리점 및 보험중개사	요구함	ACTION	제1항에 따른 교육	제85조의2	0.95	보험설계사 교육|제1항에 따른 교육	2026-04-27
보험회사등	금지함	ACTION	보험모집 위탁계약서를 교부하지 아니하는 행위	제85조의3	0.95	불공정 행위|위탁계약서	2026-04-27
보험회사등	금지함	ACTION	위탁계약서상 계약사항을 이행하지 아니하는 행위	제85조의3	0.95	불공정 행위|위탁계약서	2026-04-27
보험회사등	금지함	ACTION	위탁계약서에서 정한 해지요건 외의 사유로 위탁계약을 해지하는 행위	제85조의3	0.95	불공정 행위|위탁계약서|해지요건	2026-04-27
보험회사등	금지함	ACTION	정당한 사유 없이 보험설계사가 요청한 위탁계약 해지를 거부하는 행위	제85조의3	0.95	불공정 행위|위탁계약 해지	2026-04-27
보험회사등	금지함	ACTION	위탁계약서에서 정한 위탁업무 외의 업무를 강요하는 행위	제85조의3	0.95	불공정 행위|위탁업무	2026-04-27
보험회사등	금지함	ACTION	정당한 사유 없이 보험설계사에게 지급되어야 할 수수료의 전부 또는 일부를 지급하지 아니하거나 지연하여 지급하는 행위	제85조의3	0.95	불공정 행위|수수료|지급 지연	2026-04-27
보험회사등	금지함	ACTION	정당한 사유 없이 보험설계사에게 지급한 수수료를 환수하는 행위	제85조의3	0.95	불공정 행위|수수료 환수	2026-04-27
보험회사등	금지함	ACTION	보험설계사에게 보험료 대납(代納)을 강요하는 행위	제85조의3	0.95	불공정 행위|보험료 대납	2026-04-27
보험회사등	금지함	ACTION	그 밖에 대통령령으로 정하는 불공정한 행위	제85조의3	0.95	불공정 행위|대통령령	2026-04-27
보험회사등	금지함	ACTION	다음 각 호의 행위	제85조의3	0.95	불공정 행위|위탁계약서|수수료|보험료 대납	2026-04-27
보험협회	정할 수 있다	ACTION	규약	Unknown	0.95	정할 수 있다|규약	2026-04-27
보험협회	막기 위하여	ACTION	불공정한 모집위탁행위	Unknown	0.9	막기 위하여|불공정한 모집위탁행위	2026-04-27
보험협회	제정ㆍ개정 또는 폐지할 때에는	ACTION	규약	Unknown	0.9	제정|개정|폐지|규약	2026-04-27
보험협회	거쳐야 한다	ACTION	절차	Unknown	0.9	거쳐야 한다|절차	2026-04-27
절차	수렴해야 한다	ACTION	보험설계사 등 이해관계자 의견	Unknown	0.85	수렴|보험설계사|이해관계자	2026-04-27
보험협회	제175조에 따른	STRUCTURE	Article 175	Unknown	0.9	제175조에 따른|Article 175	2026-04-27
규약	제2항에 따른	STRUCTURE	Article 2	Unknown	0.9	제2항에 따른|Article 2	2026-04-27
보험회사등	지켜야 할	ACTION	규약	Unknown	0.9	지켜야 할|규약	2026-04-27
보험회사	요구함	ACTION	직원 분리 및 업무담당자 교체	제85조의4	0.95	보호 조치|직원 분리|업무담당자 교체	2026-04-27
보험회사	요구함	ACTION	직원 치료 및 상담 지원	제85조의4	0.95	보호 조치|치료|상담 지원	2026-04-27
보험회사	요구함	ACTION	고충처리 기구 마련	제85조의4	0.95	보호 조치|고충처리 기구	2026-04-27
보호 조치	정의함	LOGICAL	고객응대직원에 대한 보호 조치 의무	제85조의4	0.9	보호 조치|고객응대직원|보호 조치 의무	2026-04-27
보호 조치	예외로함	LOGICAL	근로자참여 및 협력증진에 관한 법률	제85조의4	0.9	보호 조치|근로자참여 및 협력증진에 관한 법률	2026-04-27
보험회사	선임	ACTION	고충처리위원	26	0.95	고충처리위원|선임	2026-04-27
보험회사	위촉	ACTION	고충처리위원	26	0.9	고충처리위원|위촉	2026-04-27
고충처리위원을 두는 경우	정의함	LOGICAL	전담 고충처리위원의 선임 또는 위촉	26	0.85	고충처리위원을 두는 경우|전담 고충처리위원 선임 또는 위촉	2026-04-27
금융위원회	취소하여야 한다	ACTION	등록	제86조	0.95	등록 취소|의무	2026-04-27
보험설계사	해당	LOGICAL	등록 취소 대상 조건	제86조	0.9	등록 취소 대상|조건	2026-04-27
등록	근거함	STRUCTURE	등록 당시	제84조제2항	0.85	등록|등록 당시	2026-04-27
자	금지함	ACTION	거짓이나 그 밖의 부정한 방법으로	제84조제2항	0.9	부정한 방법|거짓	2026-04-27
금융위원회	정할 수 있다	ACTION	업무정지	제84조	0.95	업무정지|정할 수 있다	2026-04-27
금융위원회	취소할 수 있다	ACTION	등록	제84조	0.95	등록|취소할 수 있다	2026-04-27
보험설계사	간주함	LOGICAL	업무정지	제84조	0.9	업무정지|간주함	2026-04-27
보험설계사	간주함	LOGICAL	등록 취소	제84조	0.9	등록 취소|간주함	2026-04-27
제102조의2	위반	ACTION	3.	102조의2	0.9	위반|제102조의2	2026-04-27
제102조의3	위반함	ACTION	이 법	제102조의3	0.9	위반|제102조의3	2026-04-27
이 법에 따른 명령이나 처분	위반함	ACTION	이 법	제102조의3	0.85	위반|명령이나 처분	2026-04-27
과태료 처분을 2회 이상 받은 경우	위반함	ACTION	이 법	제102조의3	0.8	과태료 처분|2회 이상	2026-04-27
이 법	참조함	STRUCTURE	금융소비자 보호에 관한 법률	제102조의3	0.95	이 법|금융소비자 보호에 관한 법률	2026-04-27
제51조제1항제3호부터 제5호까지의 어느 하나	참조함	STRUCTURE	금융소비자 보호에 관한 법률	제51조제1항제3호	0.95	제51조제1항제3호부터 제5호까지|금융소비자 보호에 관한 법률	2026-04-27
금융위원회	청문을 하여야 한다	ACTION	보험설계사	제51조제2항	0.95	보험설계사 등록 취소 및 업무 정지|청문	2026-04-27
금융위원회	통보를 하여야 한다	ACTION	보험설계사 및 해당 보험설계사가 소속된 보험회사 등	제51조제2항	0.95	보험설계사 등록 취소 및 업무 정지|통보	2026-04-27
금융위원회	등록 취소 또는 업무 정지 명령	ACTION	보험설계사	제51조제2항	0.9	보험설계사 등록 취소 및 업무 정지	2026-04-27
보험대리점이 되려는 자	요구함	ACTION	금융위원회	87	0.95	보험대리점이 되려는 자|등록|금융위원회	2026-04-27
다음 각 호의 어느 하나에 해당하는 자	금지함	ACTION	보험대리점	87	0.9	다음 각 호의 어느 하나에 해당하는 자|보험대리점	2026-04-27
보험대리점이 되려는 자	준용함	STRUCTURE	대통령령	87	0.85	보험대리점이 되려는 자|대통령령	2026-04-27
금융위원회	허용함	ACTION	보험대리점이 영업보증금을 예탁하도록 요구	제84조제2항	0.95	영업보증금|예탁|보험대리점	2026-04-27
다음 각 호의 어느 하나에 해당하는 자	금지함	ACTION	법인보험대리점의 임원	제87조의2	0.95	법인보험대리점 임원 자격|임원|금지	2026-04-27
자	정의함	LOGICAL	제5조제1항제1호ㆍ제2호 및 제4호에 해당하는 자	제5조제1항	0.95	정의|자	2026-04-27
자	정의함	LOGICAL	금고 이상의 실형을 선고받고 그 집행이 끝나거나 집행이 면제된 날 부터 3년이 지나지 아니한 자	제84조제2항제5호부터 제7호까지	0.95	금고 이상의 실형|집행이 끝나거나 면제된 날|3년이 지나지 아니한	2026-04-27
자	정의함	LOGICAL	벌금 이상의 형을 선고받고 그 집행이 끝나거나 집행이 면제된 날부터 3년이 지나지 아니한 자	제84조제2항제5호부터 제7호까지	0.95	벌금 이상의 형|집행이 끝나거나 면제된 날|3년이 지나지 아니한	2026-04-27
구체적인 사항	준용함	LOGICAL	대통령령으로 정한다	제84조제2항제5호부터 제7호까지	0.9	대통령령|정한다	2026-04-27
법인보험대리점	금지함	ACTION	보험계약의 모집 업무 이외의 업무	제87조의3	0.95	업무범위|제한	2026-04-27
법인보험대리점	공시하고 알려야 함	ACTION	경영현황 등 대통령령으로 정하는 업무상 주요 사항	제87조의3	0.95	업무상 주요 사항|공시	2026-04-27
업무범위	정의함	LOGICAL	법인보험대리점이 수행할 수 있는 업무의 범위	제87조의3	0.9	업무범위|정의	2026-04-27
금융위원회	요구함	ACTION	등록취소	제88조	0.95	등록취소	2026-04-27
등록	정의함	LOGICAL	등록 당시	제87조제2항	0.85	등록|등록 당시	2026-04-27
자	금지함	ACTION	거짓	제87조제2항	0.8	거짓|부정한 방법	2026-04-27
등록	정의함	LOGICAL	제87조에 따른 등록	제87조	0.85	등록|제87조에 따른 등록	2026-04-27
등록	참조함	STRUCTURE	제87조	제87조	0.9	등록|제87조	2026-04-27
제87조의3제1항 위반	위반함	ACTION	제87조의3제1항	제87조의3제1항	0.95	위반|제87조의3제1항	2026-04-27
제87조의3제1항 위반	처벌대상임	SANCTION	5	제87조의3제1항	0.95	처벌|제87조의3제1항 위반	2026-04-27
금융위원회	허용함	ACTION	업무 정지	제101조	0.95	업무 정지	2026-04-27
