subject,relation,relation_category,object,article_number,confidence,concepts,created_at
투자매매업자 또는 투자중개업자,예탁결제원에 예탁,ACTION,외화증권,75조,0.9,예탁|예탁결제원|외화증권,2026-04-25
예탁,예외로함,LOGICAL,증권,75조,0.85,예탁|예외,2026-04-25
예탁,준용함,STRUCTURE,대통령령,75조,0.8,예탁|대통령령,2026-04-25
투자매매업자 또는 투자중개업자,예탁결제원에 예탁,ACTION,예탁결제원,75조,0.9,예탁|예탁결제원,2026-04-25
투자매매업자 또는 투자중개업자,판매함,ACTION,집합투자증권,76,0.95,집합투자증권 판매,2026-04-25
집합투자증권 판매,정의함,LOGICAL,특례,76,0.8,집합투자증권 판매,2026-04-25
투자매매업자,판매하여야 한다,ACTION,기준가격,제238조제6항,0.95,기준가격|판매,2026-04-25
투자매매업자,예외로함,LOGICAL,대통령령으로 정하는 기준가격,제238조제6항,0.9,대통령령|기준가격|예외,2026-04-25
제92조,정의함,LOGICAL,제92조제1항,92-1,0.6,제92조|제92조제1항,2026-04-25
집합투자증권 판매 금지,금지함,ACTION,집합투자증권 판매,186,0.95,집합투자증권|판매|금지,2026-04-25
집합투자증권 판매 금지,준용함,STRUCTURE,제186조제2항,186,0.9,준용|제186조제2항,2026-04-25
제92조,참조함,STRUCTURE,제2조,제92조제2항,0.6,제2조|국외행위에 대한 적용,2026-04-25
투자매매업자 또는 투자중개업자,허용함,ACTION,판매 재시작,제186조제2항,0.95,판매 재시작|통지 수령,2026-04-25
제186조제2항,준용함,STRUCTURE,제186조제2항,제186조제2항,0.9,준용|자기참조,2026-04-25
투자매매업자,금지함,ACTION,집합투자증권 판매 및 광고,제182조,0.95,등록전|집합투자증권|판매|광고,2026-04-25
투자매매업자,허용함,ACTION,판매를 위한 광고,제182조,0.9,대통령령|이익해할우려없음,2026-04-25
투자매매업자 또는 투자중개업자,금지함,ACTION,판매수수료 또는 판매보수 연동,제182조,0.95,운용실적 연동|판매수수료|판매보수,2026-04-25
은행,체결,ACTION,계약,77,0.95,투자성 있는 예금계약|대통령령으로 정하는 계약,2026-04-25
금융투자업인가,정의함,LOGICAL,투자매매업에 관한 금융투자업인가를 받은 것,12,0.95,정의|금융투자업인가,2026-04-25
금융투자업인가,참조함,STRUCTURE,제12조,12,0.9,제12조|참조,2026-04-25
제39조,정의함,LOGICAL,내용미제공,39,0.5,제39조|내용미제공,2026-04-25
제45조,정의함,LOGICAL,적용배제,45,0.3,적용배제,2026-04-25
제56조,정의함,LOGICAL,Unknown,56,0.3,Unknown,2026-04-25
제58조,정의함,LOGICAL,없음,58,0.1,내용 없음,2026-04-25
제61조,참조함,STRUCTURE,제2조,61,0.4,제2조의 규정에 따라,2026-04-25
보험회사,금지함,ACTION,제65조까지 및 제2편제2장ㆍ제3장ㆍ제4장제2절제1관,제65조,0.95,적용|금지,2026-04-25
보험회사,금지함,ACTION,제3편제1장 (투자성 있는 외화예금계약 체결 시),제65조,0.9,투자성 있는 외화예금계약|적용,2026-04-25
투자성 있는 보험 계약,정의함,LOGICAL,자,제2조제8호부터 제10호까지,0.9,투자성 있는 보험 계약|자,2026-04-25
자,체결,ACTION,투자성 있는 보험 계약,제2조제8호부터 제10호까지,0.95,투자성 있는 보험 계약|체결,2026-04-25
자,중개,ACTION,투자성 있는 보험 계약,제2조제8호부터 제10호까지,0.95,투자성 있는 보험 계약|중개,2026-04-25
자,대리,ACTION,투자성 있는 보험 계약,제2조제8호부터 제10호까지,0.95,투자성 있는 보험 계약|대리,2026-04-25
금융투자업인가,정의함,LOGICAL,투자매매업 또는 투자중개업에 관한 금융투자업인가를 받은 것으로 본다,12,0.95,금융투자업인가|투자매매업|투자중개업,2026-04-25
제15조,정의함,LOGICAL,내용 없음,제15조,0.5,제15조 정의,2026-04-25
제39조,정의함,LOGICAL,제39조,39,0.0,제39조,2026-04-25
제45조,정의함,LOGICAL,제45조,제45조,0.1,제45조,2026-04-25
제53조,정의함,LOGICAL,금융투자상품,53,0.2,제53조|금융투자상품,2026-04-25
공시의 시기,정한다,LOGICAL,공시의 내용에 따라,56,0.95,공시의 시기|공시의 내용,2026-04-25
제58조,상위조항,STRUCTURE,제2조,58,0.4,제2조의 규정에 따라,2026-04-25
제61조,정의함,LOGICAL,공시의무,61,0.4,공시의무,2026-04-25
적용제외,금지함,ACTION,"제2편제2장, 제3장, 제4장제2절제1관, 제3편제1장",제65조,0.95,적용제외|제2편제2장|제3장|제4장제2절제1관|제3편제1장,2026-04-25
금융위원회,지정할 수 있다,ACTION,종합금융투자사업자,제77조의2,0.95,종합금융투자사업자 지정|지정,2026-04-25
투자매매업자 또는 투자중개업자,신청하여야 한다,ACTION,금융위원회,제77조의2,0.9,신청|의무,2026-04-25
금융위원회,요청할 수 있다,ACTION,자료의 제출,제77조의2,0.9,자료 제출 요청,2026-04-25
금융위원회,취소할 수 있다,ACTION,종합금융투자사업자 지정,제77조의2,0.9,지정 취소,2026-04-25
대통령령,정한다,ACTION,세부적인 사항,제77조의2,0.9,정한다|세부사항,2026-04-25
금융위원회,정하여 고시한다,ACTION,자기자본의 구체적인 세부기준,제77조의2,0.9,정하여 고시한다,2026-04-25
종합금융투자사업자 지정,정의함,LOGICAL,상법에 따른 주식회사,제77조의2,0.85,정의,2026-04-25
종합금융투자사업자 지정,정의함,LOGICAL,증권에 관한 인수업을 영위할 것,제77조의2,0.85,정의,2026-04-25
종합금융투자사업자 지정,정의함,LOGICAL,3조원 이상 자기자본,제77조의2,0.85,정의,2026-04-25
종합금융투자사업자 지정,정의함,LOGICAL,대통령령으로 정하는 기준,제77조의2,0.85,정의,2026-04-25
종합금융투자사업자 지정,예외로함,LOGICAL,"거짓, 부정한 방법으로 지정받은 경우",제77조의2,0.85,예외,2026-04-25
종합금융투자사업자 지정,예외로함,LOGICAL,제1항 각 호의 기준을 충족하지 못하는 경우,제77조의2,0.85,예외,2026-04-25
종합금융투자사업자,영위할 수 없다,ACTION,전담중개업무,제77조의3,0.95,전담중개업무,2026-04-25
종합금융투자사업자,계약을 체결하여야 한다,ACTION,일반 사모집합투자기구등 및 대통령령으로 정하는 자,제77조의3,0.9,전담중개업무,2026-04-25
종합금융투자사업자,영위할 수 있다,ACTION,기업에 대한 신용공여 업무,제77조의3,0.9,신용공여 업무,2026-04-25
종합금융투자사업자,영위할 수 있다,ACTION,대통령령으로 정하는 업무,제77조의3,0.85,대통령령,2026-04-25
종합금융투자사업자,요구함,ACTION,위험수준,제72조,0.95,신용공여|위험수준,2026-04-25
종합금융투자사업자,허용함,ACTION,신용공여,제72조,0.9,신용공여,2026-04-25
신용공여의 총 합계액,초과하지 못함,ACTION,자기자본의 200%,제72조제1항,0.95,신용공여|자기자본|200%,2026-04-25
신용공여의 총 합계액,예외로함,LOGICAL,대통령령에 따라 예외,제72조제1항,0.9,신용공여|자기자본|200%|대통령령|예외,2026-04-25
신용공여,정의함,LOGICAL,기업금융업무 관련 신용공여,제71조제3호,0.85,기업금융업무|신용공여,2026-04-25
신용공여,참조함,STRUCTURE,중소기업기본법,제71조제3호,0.9,중소기업기본법,2026-04-25
종합금융투자사업자,금지함,ACTION,초과하는 신용공여,제2조제1항,0.95,신용공여|자기자본|제한,2026-04-25
종합금융투자사업자,조정해야 함,ACTION,한도에 적합하도록 조정,제2조제1항,0.9,한도 초과|조정,2026-04-25
종합금융투자사업자,금지함,ACTION,신용공여 및 전담중개업무를 관련 법인에 제공,제2조제1항,0.9,신용공여|전담중개업무|계열회사,2026-04-25
종합금융투자사업자,허용함,ACTION,신용공여를 50% 이상 소유·출자하거나 사실상 경영을 지배하는 해외 현지법인에 대해,제2조제1항,0.85,신용공여|주식소유|경영지배,2026-04-25
종합금융투자사업자,면제함,ACTION,한국은행법 및 은행법 적용,제2조제1항,0.95,한국은행법|은행법|면제,2026-04-25
대통령령,정한다,ACTION,신용공여의 구체적 범위,제2조제1항,0.9,신용공여|구체적 범위|대통령령,2026-04-25
신용공여,정의함,LOGICAL,제3항제1호에 따라,제2조제1항,0.8,신용공여|제3항제1호,2026-04-25
다자간매매체결회사,준수하여야 한다,ACTION,대통령령으로 정하는 업무기준,제78조,0.95,다자간매매체결회사|업무기준|대통령령,2026-04-25
제402조,참조함,STRUCTURE,제1조,402,0.1,제402조,2026-04-25
자본시장과 금융투자업에 관한 법률,정의함,LOGICAL,거래참가자,404,0.95,거래참가자|정의,2026-04-25
거래참가자,정의함,LOGICAL,매매체결대상상품의 매매정지 및 그 해제에 관한 사항,404,0.9,매매체결대상상품|매매정지,2026-04-25
거래참가자,정의함,LOGICAL,매매확인 등 매매계약의 체결에 관한 사항과 채무인수ㆍ차감 및 결제방법ㆍ결제책임 등 청산ㆍ결제에 관한 사항,404,0.9,매매확인|매매계약|채무인수|결제방법,2026-04-25
거래참가자,정의함,LOGICAL,증거금 등 거래참가자의 매매수탁에 관한 사항,404,0.9,증거금|매매수탁,2026-04-25
거래참가자,정의함,LOGICAL,매매체결대상상품의 발행인 등의 신고ㆍ공시에 관한 사항,404,0.9,발행인|신고|공시,2026-04-25
거래참가자,정의함,LOGICAL,매매결과의 공표 및 보고에 관한 사항,404,0.9,매매결과|공표|보고,2026-04-25
거래참가자,정의함,LOGICAL,다자간매매체결업무의 개폐ㆍ정지 및 중단에 관한 사항,404,0.9,다자간매매체결업무|개폐|정지|중단,2026-04-25
거래참가자,정의함,LOGICAL,그 밖에 다자간매매체결업무의 수행과 관련하여 필요한 사항,404,0.9,다자간매매체결업무|수행|필요한 사항,2026-04-25
공시의무,정의함,LOGICAL,발행자,68,0.8,공시의무|발행자,2026-04-25
제72조,상위조항,STRUCTURE,제1조,제72조,0.4,제72조|제1조,2026-04-25
제73조,정의함,LOGICAL,제73조 및,73,0.1,제73조 및,2026-04-25
규정,적용하지 않는다,ACTION,다자간매매체 결회사,제419조,0.95,다자간매매체 결회사|적용하지 않는다,2026-04-25
제402조,상위조항,STRUCTURE,제401조,402,0.3,제402조,2026-04-25
지정거래소,감시할 수 있다,ACTION,매매체결대상상품의 매매에 관한 청약 또는 주문이나 거래참가자가 다자간매매체결회사에 제출하는 호가의 상황,제404조,0.95,감시|지정거래소|다자간매매체결회사,2026-04-25
지정거래소,감시할 수 있다,ACTION,매매체결대상상품에 관련된 풍문·제보·보도,제404조,0.95,감시|지정거래소,2026-04-25
지정거래소,감시할 수 있다,ACTION,매매체결대상상품의 발행인 등에 관한 신고 또는 공시,제404조,0.95,감시|지정거래소,2026-04-25
지정거래소,감시할 수 있다,ACTION,대통령령으로 정하는 그 밖의 매매체결대상상품의 가격 형성이나 거래량에 영향을 미치는 상황 또는 요인,제404조,0.95,감시|지정거래소,2026-04-25
지정거래소,서면으로 자료 제출 요청할 수 있다,ACTION,거래참가자,제404조,0.95,요청|지정거래소|거래참가자,2026-04-25
지정거래소,감리할 수 있다,ACTION,거래참가자에 대한 업무·재산 상황·장부·서류·물건,제404조,0.95,감리|지정거래소|거래참가자,2026-04-25
준용,준용함,ACTION,제404조제2항 및 제3항,404,0.95,준용|제404조제2항 및 제3항,2026-04-25
누구든지,금지함,ACTION,다자간매매체결회사의 의결권 있는 발행주식총수의 100분의 15를 초과하여 다자간매매체결회사가 발행한 주식 소유,제377조제1항제8호,0.95,주식 소유 제한|다자간매매체결회사의 의결권 있는 발행주식총수|100분의 15 초과,2026-04-25
다음 각 호의 어느 하나에 해당하는 경우,예외로함,LOGICAL,다자간매매체결회사의 의결권 있는 발행주식총수의 100분의 15를 초과하여 다자간매매체결회사가 발행한 주식 소유,제377조제1항제8호,0.9,예외|주식 소유 제한,2026-04-25
제406조,준용함,STRUCTURE,제404조,제406조,0.3,제406조|제404조,2026-04-25
현재 규정,준용함,STRUCTURE,제407조,제407조,0.95,준용|제407조,2026-04-25
집합투자기구,소유함,ACTION,자산,제407조,0.9,소유|집합투자기구,2026-04-25
정부,소유함,ACTION,자산,제407조,0.9,소유|정부,2026-04-25
금융위원회,승인함,ACTION,소유,제407조,0.85,승인|금융위원회|소유,2026-04-25
제383조,구성함,STRUCTURE,제383조제1항ㆍ제2항,383,0.6,구성,2026-04-25
제413조,준용함,STRUCTURE,다자간매매체결회사,제413조,0.95,다자간매매체결회사,2026-04-25
대통령령,정하는,LOGICAL,조치,제8조의2제5항제1호,0.95,대통령령으로 정하는 조치,2026-04-25
대통령령,정하는,LOGICAL,기준,제8조의2제5항제1호,0.95,대통령령으로 정하는 기준,2026-04-25
대통령령,정하는,LOGICAL,세부사항,제8조의2제5항제1호,0.95,대통령령으로 정하는 세부사항,2026-04-25
집합투자업자,요구함,ACTION,집합투자재산을 운용,제79조,0.95,선관의무,2026-04-25
집합투자업자,요구함,ACTION,투자자 이익을 보호하기 위하여 업무를 충실하게 수행,제79조,0.95,충실의무,2026-04-25
집합투자업자,금지함,ACTION,동일종목의 증권에 투자하는 행위 (100분의 10 이내 범위 초과),81조,0.95,집합투자업자|동일종목 증권 투자|금지,2026-04-25
집합투자업자,금지함,ACTION,동일법인 등 발행 지분증권 총수의 100분의 20 초과 투자,81조,0.95,집합투자업자|지분증권 투자|금지,2026-04-25
집합투자업자,금지함,ACTION,부동산을 취득한 후 5년 이내에 처분하는 행위,81조,0.95,집합투자업자|부동산 처분|금지,2026-04-25
집합투자업자,예외로함,LOGICAL,위 행위 (제81조에서 금지된 행위),81조,0.9,집합투자업자|예외|대통령령,2026-04-25
집합투자업자,금지함,ACTION,어느 하나에 해당하는 행위,81조,0.9,집합투자업자|자산운용 제한|금지,2026-04-25
같은 집합투자업자,금지함,ACTION,자산총액의 100분의 50을 초과하는 행위,제279조제1항,0.95,외국 집합투자증권|자산총액|50%,2026-04-25
외국 집합투자업자,운용하는,ACTION,집합투자기구,제279조제1항,0.9,외국 집합투자업자 정의|운용,2026-04-25
외국 집합 투자기구,투자,ACTION,집합투자증권,제279조제1항,0.95,집합투자증권에 투자,2026-04-25
제279조제1항,포함함,STRUCTURE,외국 집합 투자기구,제279조제1항,0.9,외국 집합 투자기구 포함,2026-04-25
외국 집합투자기구,정의함,LOGICAL,집합투자증권,제279조제1항,0.95,포함|정의,2026-04-25
집합투자기구,금지함,ACTION,집합투자증권에 투자하는 행위,제279조 제1항,0.95,집합투자증권에 투자하는 행위|외국 집합투자기구,2026-04-25
집합투자기구,금지함,ACTION,사모집합투자기구의 집합투자증권에 투자하는 행위,제279조 제1항,0.9,사모집합투자기구|집합투자증권에 투자하는 행위,2026-04-25
집합투자기구,금지함,ACTION,외국 사모집합투자기구에 상당하는 사모집합투자기구의 집합투자증권에 투자하는 행위,제279조 제1항,0.85,외국 사모집합투자기구|사모집합투자기구|집합투자증권에 투자하는 행위,2026-04-25
외국 집합투자기구,금지함,ACTION,집합투자증권 총수의 100분의 20을 초과하여 투자하는 행위,제279조제1항,0.95,투자 비율 초과,2026-04-25
투자 비율 초과,정의함,LOGICAL,집합투자증권 총수의 100분의 20을 초과하여 투자하는 행위,제279조제1항,0.9,투자 비율 초과,2026-04-25
투자 비율 초과,간주함,LOGICAL,투자 비율은 투자하는 날을 기준으로 계산된다,제279조제1항,0.85,투자 비율 초과,2026-04-25
투자매매업자,금지함,ACTION,판매수수료 및 판매보수의 합계가 대통령령으로 정하는 기준을 초과,제279조제1항,0.95,판매수수료 및 판매보수|대통령령 기준,2026-04-25
판매수수료 및 판매보수,정의함,LOGICAL,판매수수료 및 판매보수의 합계,제279조제1항,0.9,판매수수료 및 판매보수,2026-04-25
집합투자기구,정한다,ACTION,투자비율,229,0.95,투자비율|집합투자기구,2026-04-25
투자비율,적용기간,STRUCTURE,최초 설정일 또는 설립일부터 6개월,229,0.85,투자비율|최초 설정일|설립일|6개월,2026-04-25
부동산집합 투자기구,적용하지 않는다,ACTION,대통령령으로 정하는 기간,229조제2호,0.95,적용 제외|정하는 기간,2026-04-25
집합투자업자,금지함,ACTION,집합투자재산을 증권에 운용하면서 동일종목의 증권에 투자 비율이 대통령령으로 정하는 비율을 초과하는 행위,81,0.95,자산운용 제한|집합투자재산|증권|비율,2026-04-25
집합투자업자,금지함,ACTION,집합투자재산을 증권에 운용하면서 동일법인 등이 발행한 지분증권 총수의 100분의 20을 초과하여 투자하는 행위,81,0.95,자산운용 제한|집합투자재산|지분증권,2026-04-25
집합투자업자,금지함,ACTION,집합투자재산을 증권에 운용하면서 동일법인 등이 발행한 지분증권 총수의 100분의 10을 초과하여 투자하는 행위,81,0.95,자산운용 제한|집합투자재산|지분증권,2026-04-25
집합투자업자,금지함,ACTION,집합투자재산을 증권에 운용하면서 적격 요건을 갖추지 못한 자와 장외파생상품을 매매하는 행위,81,0.95,자산운용 제한|집합투자재산|파생상품,2026-04-25
집합투자업자,금지함,ACTION,집합투자재산을 증권에 운용하면서 파생상품 매매에 따른 위험평가액이 대통령령으로 정하는 기준을 초과하여 투자하는 행위,81,0.95,자산운용 제한|집합투자재산|파생상품|위험평가액,2026-04-25
집합투자업자,금지함,ACTION,집합투자재산을 증권에 운용하면서 기초자산 중 동일법인 등이 발행한 증권의 가격변동으로 인한 위험평가액이 집합투자기구 자산총액의 100분의 10을 초과하여 투자하는 행위,81,0.95,자산운용 제한|집합투자재산|증권|위험평가액,2026-04-25
집합투자업자,금지함,ACTION,집합투자재산을 증권에 운용하면서 같은 거래상대방과의 장외파생상품 매매에 따른 거래상대방 위험평가액이 집합투자기구 자산총액의 100분의 10을 초과하여 투자하는 행위,81,0.95,자산운용 제한|집합투자재산|파생상품|위험평가액,2026-04-25
집합투자업자,금지함,ACTION,집합투자재산을 부동산에 운용하면서 부동산을 취득한 후 5년 이내에 대통령령으로 정하는 기간 이내에 처분하는 행위,81,0.95,자산운용 제한|집합투자재산|부동산|처분,2026-04-25
집합투자업자,금지함,ACTION,집합투자재산을 부동산에 운용하면서 부동산개발사업에 따라 조성하거나 설치한 토지·건축물 등을 분양하는 경우를 제외하고 부동산을 취득한 후 5년 이내에 처분하는 행위,81,0.95,자산운용 제한|집합투자재산|부동산개발사업|분양,2026-04-25
집합투자업자,금지함,ACTION,집합투자재산을 부동산에 운용하면서 건축물·공작물이 없는 토지에 대해 부동산개발사업을 시행하기 전에 처분하는 행위,81,0.95,자산운용 제한|집합투자재산|토지|부동산개발사업,2026-04-25
집합투자업자,허용함,ACTION,각 호의 행위를 대통령령으로 정하는 경우에 한해 할 수 있다,81,0.9,자산운용 제한|대통령령|허용,2026-04-25
자산운용 제한,정의함,LOGICAL,집합투자업자가 집합투자재산을 운용할 때 금지되는 행위들을 포함하는 개념,81,0.9,자산운용 제한|집합투자재산|금지,2026-04-25
외국 집합투자증권,정의함,LOGICAL,제279조제1항의 외국 집합투자증권을 포함한다.,279,0.85,외국 집합투자증권 정의,2026-04-25
집합투자업자,금지함,ACTION,운용함에 있어서 각 집합투자기구 자산총액의 100분의 50을 초과하여 같은 집합투자업자,279,0.8,운용|자산총액 50% 초과,2026-04-25
외국 집합투자업자,포함한다,LOGICAL,집합투자기구,제279조제1항,0.95,외국 집합투자업자|집합투자기구,2026-04-25
외국 집합 투자기구,투자함,ACTION,집합투자증권,제279조제1항,0.85,집합투자증권에 투자|외국 집합 투자기구,2026-04-25
외국 집합투자기구,정의함,LOGICAL,투자,제279조제1항,0.95,투자|집합투자증권,2026-04-25
외국 집합투자기구,허용함,ACTION,집합투자증권에 자산총액의 100분의 40을 초과하여 투자,제279조제1항,0.9,투자|집합투자증권|자산총액,2026-04-25
사모집합투자기구,금지함,ACTION,집합투자증권에 투자하는 행위,제279조제1항,0.92,집합투자증권에 투자하는 행위|사모집합투자기구,2026-04-25
외국 집합투자기구,참조함,STRUCTURE,제279조제1항,제279조제1항,0.85,외국 집합투자기구|제279조제1항,2026-04-25
사모집합투자기구,참조함,STRUCTURE,외국 사모집합투자기구,제279조제1항,0.8,사모집합투자기구|외국 사모집합투자기구,2026-04-25
외국 집합투자구,금지함,ACTION,투자 행위가 집합투자증권 총수의 20%를 초과하는 경우,279,0.95,투자 비율 초과|집합투자증권 총수,2026-04-25
투자 비율 초과,정의함,LOGICAL,집합투자증권 총수의 20%,279,0.9,투자 비율 초과|집합투자증권 총수,2026-04-25
투자 비율 초과,계산 기준,LOGICAL,투자하는 날,279,0.85,투자 비율 초과|투자하는 날,2026-04-25
투자매매업자,금지함,ACTION,판매수수료 및 판매보수의 합계가 대통령령으로 정하는 기준을 초과하는 경우,제279조제1항,0.9,판매수수료|판매보수|기준 초과,2026-04-25
투자매매업자,포함함,STRUCTURE,외국 투자 매매업자,제279조제1항,0.9,외국 투자 매매업자,2026-04-25
투자매매업자,포함함,STRUCTURE,투자중개업자,제279조제1항,0.9,투자중개업자,2026-04-25
투자매매업자,포함함,STRUCTURE,외국 투자중개업자,제279조제1항,0.9,외국 투자중개업자,2026-04-25
판매수수료 및 판매보수의 합계,초과함,LOGICAL,대통령령으로 정하는 기준,제279조제1항,0.8,판매수수료|판매보수|기준 초과,2026-04-25
투자비율,정의함,LOGICAL,집합투자기구의 최초 설정일 또는 설립일부터 6개월,229,0.95,투자비율 정의|기간 정의,2026-04-25
기업성장집합투자기구,적용하지 않음,ACTION,1년 이내의 범위에서 대통령으로 정하는 기간까지,제229조제2호,0.95,적용|기간,2026-04-25
기업성장집합투자기구,금지함,ACTION,주투자대상기업에 대한 행위,229조제6호,0.95,기업성장집합투자기구|주투자대상기업|위반|금지,2026-04-25
기업성장집합투자기구,예외로함,LOGICAL,불가피한 사유로 인한 제1호부터 제4호까지의 위반,229조제6호,0.9,불가피한 사유|대통령령|기간,2026-04-25
기업성장집합투자기구,요구함,ACTION,금액 이하의 집합투자재산에 대한 투자 행위,제229조제6호,0.95,투자|집합투자재산|금액 이하|대통령령,2026-04-25
기업성장집합투자기구,요구함,ACTION,자산총액의 100분의 10 이하이며 대통령령으로 정하는 비율을 초과하는 동일한 주투자대상기업에 동일방식으로 투자하는 행위,제229조제6호,0.95,투자|비율|대통령령|주투자대상기업|동일방식,2026-04-25
기업성장집합투자기구,요구함,ACTION,주투자대상기업이 발행한 지분증권 총수의 100분의 50 이하이며 대통령령으로 정하는 비율을 초과하는 투자 행위,제229조제6호,0.95,투자|지분증권|비율|대통령령|주투자대상기업,2026-04-25
기업성장집합투자기구,요구함,ACTION,"자산총액의 100분의 10 이상이며 대통령령으로 정하는 비율 미만의 집합투자재산을 국채증권, 지방채증권, 특수채증권 및 한국은행법에 따른 자산으로 보유하는 행위",제229조제6호,0.95,보유|집합투자재산|국채증권|지방채증권|특수채증권|한국은행법|비율|대통령령,2026-04-25
한국은행통화안정증권,정의함,LOGICAL,국가나 지방자치단체가 원리금의 지급을 보증한 채권,69,0.95,정의|예시,2026-04-25
한국은행통화안정증권,정의함,LOGICAL,현금,69,0.95,정의|예시,2026-04-25
한국은행통화안정증권,정의함,LOGICAL,대통령령으로 정하는 금융기관에의 예치,69,0.95,정의|예시,2026-04-25
한국은행통화안정증권,정의함,LOGICAL,그 밖에 금융투자업자의 경영건전성을 저해하지 아니하고 투자성이 낮거나 없는 것으 로서 대통령령으로 정하는 자산,69,0.95,정의|예시,2026-04-25
한국은행통화안정증권,정의함,LOGICAL,주투자대상기업에 투자한 재산 외의 집합투자재산,69,0.95,정의|예시,2026-04-25
한국은행통화안정증권,근거함,STRUCTURE,제69조,69,0.99,근거,2026-04-25
한국은행통화안정증권,참조함,STRUCTURE,대통령령,69,0.9,대통령령,2026-04-25
투자자,금지함,ACTION,부동산에 투자하는 행위,제229조제2호,0.95,부동산 투자|위험 행위,2026-04-25
투자자,금지함,ACTION,주투자 대상기업에 투자하는 행위,제229조제2호,0.95,주투자 대상기업|평가 미이행,2026-04-25
투자자,금지함,ACTION,대통령령으로 정하는 행위,제229조제2호,0.9,위험 행위|집합투자재산 안정성,2026-04-25
제81조,구조,STRUCTURE,제1조,81,0.2,제1조,2026-04-25
집합투자업자,금지함,ACTION,집합투자증권을 취득,82조,0.95,자기집합투자증권의 취득 제한|취득,2026-04-25
집합투자업자,금지함,ACTION,집합투자증권을 질권의 목적으로 받지 못 한다,82조,0.95,자기집합투자증권의 취득 제한|질권,2026-04-25
집합투자업자,예외로함,LOGICAL,집합투자증권을 취득할 수 있다,82조,0.9,자기집합투자증권의 취득 제한|예외,2026-04-25
집합투자업자,허용함,ACTION,집합투자증권을 취득할 수 있다,82조,0.9,담보권의 실행|권리 행사,2026-04-25
집합투자업자,처분해야 한다,ACTION,취득한 집합투자증권,82조,0.9,대통령령|처분,2026-04-25
수익증권 매수,준용함,STRUCTURE,제191조,191,0.95,수익증권 매수|제191조에 따라,2026-04-25
집합투자업자,금전차입을 금지함,ACTION,금전,제83조,0.95,금전차입|금전|집합투자업자,2026-04-25
집합투자업자,금전차입을 허용함,ACTION,금전,제83조,0.95,금전차입|금전|집합투자업자|예외,2026-04-25
환매청구,발생,LOGICAL,환매대금,235,0.9,대량|일시적으로|곤란,2026-04-25
환매청구,참조함,STRUCTURE,제235조,235,0.95,제235조에 따른,2026-04-25
수익증권 매수,정의함,LOGICAL,수익증권 매수,191,0.7,수익증권 매수,2026-04-25
집합투자기구,금지함,ACTION,금전,제201조제4항,0.95,금전 차입 및 대여 제한|집합투자기구,2026-04-25
집합투자업자,금전 차입을 금지함,ACTION,금전,83,0.95,금전 차입 제한,2026-04-25
집합투자업자,금전 차입을 허용함,ACTION,금전,83,0.85,금전 차입 제한|예외,2026-04-25
환매청구,발생,LOGICAL,집합투자증권,235,0.9,대량 발생|환매청구,2026-04-25
환매청구,곤란,LOGICAL,환매대금 지급,235,0.85,일시적 곤란|환매대금 지급,2026-04-25
제191조,참조함,STRUCTURE,제191조,Unknown,0.6,제191조,2026-04-25
집합투자기구,허용함,ACTION,금전 차입,제201조제4항,0.95,금전 차입|대통령령|조건,2026-04-25
집합투자기구,제한함,ACTION,차입금 총액,제201조제4항,0.9,10% limit|자산총액|부채총액,2026-04-25
집합투자업자,금지함,ACTION,금전 대여,제201조제4항,0.95,금전 대여|집합투자재산,2026-04-25
집합투자업자,허용함,ACTION,금전 대여,제201조제4항,0.9,금전 대여|대통령령|단기대출|30일 이내,2026-04-25
집합투자기구,준용함,STRUCTURE,대통령령,제201조제4항,0.85,대통령령|금전 차입 방법|상환 전 투자대상자산 취득 제한,2026-04-25
집합투자업자,금지함,ACTION,채무보증 또는 담보제공,제229조제6호,0.95,채무보증|담보제공|집합투자재산,2026-04-25
기업성장집합투자기구,금전 대여,ACTION,주투자대상기업,제229조제6호,0.9,금전 대여|주투자대상기업,2026-04-25
제83조,참조함,STRUCTURE,제2조,83,0.2,국외행위에 대한 적용,2026-04-25
수익증권,금지함,ACTION,취득,189,0.9,수익증권|취득 금지,2026-04-25
집합투자업자,금지함,ACTION,그 집합투자업자의 계열회사가 발행한 증권(한도 초과 시),189,0.85,집합투자업자|계열회사 증권|한도 초과,2026-04-25
계열회사가 발행한 지분증권과 관련한 증권예탁증권 및 대통령령으로 정하는 투자대상자산,금지함,ACTION,취득,제189조,0.95,취득 제한|계열회사가 발행한 지분증권,2026-04-25
수익증권,예외로함,LOGICAL,제189조의 취득 제한,제189조,0.9,취득 제한|수익증권,2026-04-25
집합투자업자,금지함,ACTION,불건전 영업행위,85,0.95,불건전 영업행위|집합투자재산 운용,2026-04-25
대통령으로 정하는 경우,허용함,LOGICAL,불건전 영업행위,85,0.9,대통령|예외,2026-04-25
집합투자업자,금지함,ACTION,매수 또는 매도 의사 결정 후 실행 전 자기 계산으로 매수/매도,85,0.9,매수/매도|집합투자재산 운용,2026-04-25
집합투자업자,금지함,ACTION,자기 또는 관계인수인이 인수한 증권을 집합투자재산으로 매수,85,0.9,인수|집합투자재산,2026-04-25
집합투자업자,금지함,ACTION,자기 또는 관계인수인이 대통령령으로 정하는 인수업무를 담당한 법인의 특정증권등,85,0.9,인수업무|특정증권,2026-04-25
