subject	relation	relation_category	object	article_number	confidence	concepts	created_at
신용정보회사, 본인신용정보관리회사 및 채권추심회사	제외한다	LOGICAL	허가를 받은 날부터 3개 사업연도(개인신용평가업, 개인 사업자신용평가업 및 기업신용조회업이 포함된 경우에는 5개 사업연도)가 지나지 아니한 경우	제5조제1항 제1호	0.8	신용정보회사|본인신용정보관리회사|채권추심회사|허가|사업연도	2026-04-25
자 기자본	정의함	LOGICAL	최근 사업연도 말 현재 재무상태표상 자산총액에서 부채총액을 뺀 금액	제5조제1항 제1호	0.95	자 기자본|재무상태표|자산총액|부채총액	2026-04-25
자본금 또는 기본재산의 요건	근거함	STRUCTURE	제6조제 2항	제6조제 2항	0.95	자본금 또는 기본재산의 요건|제6조제 2항	2026-04-25
자	위반함	ACTION	업무정지명령	제6조제 2항	0.95	자본금 또는 기본재산의 요건 미달|업무정지명령 위반	2026-04-25
자	받은 사실이 있는	LOGICAL	업무정지처분	제6조제 2항	0.9	업무정지처분|3년 이내	2026-04-25
허위 사실 알림	위반함	ACTION	6의2	제22조의7제1항제1호	0.9	허위 사실 알림|위반	2026-04-25
위반자	강요	ACTION	신용정보에 관한 조사 의뢰	제22조의7제1항제2호	0.95	신용정보 조사 의뢰 강요|위반자	2026-04-25
위반자	처벌대상임	SANCTION	6의3	제22조의7제1항제2호	0.9	위반자|6의3	2026-04-25
위반자	강요함	ACTION	조사자료 제공과 답변	제22조의7제1항제3호	0.95	제22조의7제1항제3호 위반|신용정보 조사 대상자에게 조사자료 제공과 답변을 강요한 경우	2026-04-25
위반자	과태료대상임	SANCTION	제6조의4	제22조의7제1항제3호	0.9	제22조의7제1항제3호 위반|제6조의4에 따른 과태료	2026-04-25
위반	위반함으로써	LOGICAL	사생활 조사	제22조의7제1항제4호	0.95	위반|조사	2026-04-25
제22조의7제1항제4호	참조함	STRUCTURE	채권의 공정한 추심에 관한 법률	제22조의7제1항제4호	0.9	참조|법률	2026-04-25
채권추심업	행위	ACTION	채권추심행위	제9조	0.95	행위|채권추심행위	2026-04-25
채권추심업	위반함	ACTION	각 호의 어느 하나	제9조	0.85	위반|각 호	2026-04-25
금융위원회	명할	ACTION	업무의 전부 또는 일부의 정지	제41조제1항	0.95	정지|업무|금융위원회	2026-04-25
신용정보회사, 본인신용정보관리회사 및 채권추심회사	해당	LOGICAL	다음 각 호의 어느 하나에 해당하는 경우	제41조제1항	0.9	신용정보회사|본인신용정보관리회사|채권추심회사|다음 각 호	2026-04-25
위반	위반한 경우	STRUCTURE	제6조제4항	제6조제4항	0.9	위반|제6조제4항	2026-04-25
제11조의2 위반	위반함	ACTION	제11조의2	제11조의2	0.9	제11조의2|위반	2026-04-25
제11조의2 위반	삭제	SANCTION	제11조의2	제11조의2	0.8	제11조의2|삭제	2026-04-25
제17조제4항	상위조항	STRUCTURE	제17조	제17조제4항	0.9	제17조제4항|제17조	2026-04-25
신용정보	위반함	ACTION	제19조	제19조	0.85	신용정보|제19조|위반	2026-04-25
신용정보	위반하여	ACTION	분실ㆍ도난ㆍ유출ㆍ변조 또는 훼손당한 경우	제19조	0.9	신용정보|분실|도난|유출|변조|훼손	2026-04-25
신용정보	제재	SANCTION	5	제19조	0.7	신용정보|제19조|제재|5	2026-04-25
제22조제1항ㆍ제2항	참조함	STRUCTURE	제2조제7호	제22조제1항ㆍ제2항	0.3	제2조제7호|신용공여	2026-04-25
제22조의8	근거함	STRUCTURE	제22조	제22조의8	0.6	제22조의8|제22조	2026-04-25
위반	위반함	ACTION	제27조제1항	제27조제1항	0.9	위반|제27조제1항	2026-04-25
위반	위반함	ACTION	5의2	제27조제1항	0.9	위반|5의2	2026-04-25
위반	위반하여	ACTION	신용정보 수집	제22조의9제3항	0.95	위반|신용정보 수집	2026-04-25
위반	위반하여	ACTION	개인신용정보 전송	제22조의9제3항	0.95	위반|개인신용정보 전송	2026-04-25
위반	위반함으로써	SANCTION	5의3	제22조의9제3항	0.9	위반|5의3	2026-04-25
삭제	처벌대상임	SANCTION	제33조제2항	제33조제2항	0.95	삭제|위반	2026-04-25
제40조제1항제5호 위반	과태료대상임	SANCTION	정보원, 탐정, 그 밖에 이와 비슷한 명칭을 사용한 경우	제40조제1항제5호	0.95	위반|명칭 사용	2026-04-25
위반	정의함	LOGICAL	제42조제1항ㆍ제3항 또는 제4항을 위반한 경우	제42조제1항ㆍ제3항 또는 제4항	0.95	위반|제42조제1항ㆍ제3항 또는 제4항	2026-04-25
위반	위반	ACTION	9. 별표에 규정된 처분 사유에 해당하는 경우	제42조제1항ㆍ제3항 또는 제4항	0.9	위반|9. 별표에 규정된 처분 사유에 해당하는 경우	2026-04-25
위반	위반	ACTION	10. 「채권의 공정한 추심에 관한 법률」	제42조제1항ㆍ제3항 또는 제4항	0.9	위반|10. 「채권의 공정한 추심에 관한 법률」	2026-04-25
제12조제2호ㆍ제5호	금지함	ACTION	채권추심행위	제12조	0.8	위반|채권추심행위	2026-04-25
채권추심업	처벌대상임	SANCTION	제12조제2호ㆍ제5호 위반	제12조	0.9	위반|채권추심업	2026-04-25
신용정보회사등	수집하고 처리할 수 있다	ACTION	신용정보	제15조	0.95	수집 및 처리|신용정보	2026-04-25
신용정보회사등	정의함	LOGICAL	신용정보회사, 본인신용정보관리회사, 채권추심회사, 신용정보집중기관 및 신용정보제공ㆍ이용자	제15조	0.9	정의|신용정보회사등	2026-04-25
신용정보회사등	요구함	ACTION	신용정보 수집 및 처리	제3조제1항 및 제2항	0.95	신용정보 수집 및 처리|합리적이고 공정한 수단|최소한의 범위	2026-04-25
신용정보회사등	요구함	ACTION	신용정보주체의 동의	제3조제2항	0.95	개인신용정보 수집|동의	2026-04-25
신용정보회사등	예외로함	LOGICAL	개인정보 보호법	제3조제2항	0.9	개인정보 보호법|예외	2026-04-25
신용정보 수집 및 처리	정의함	LOGICAL	합리적이고 공정한 수단을 사용하여 최소한의 범위에서 수집 및 처리	제3조제1항	0.9	합리적이고 공정한 수단|최소한의 범위	2026-04-25
신용정보 수집 및 처리	요구함	ACTION	신용정보	제3조제1항	0.9	수집 및 처리|신용정보	2026-04-25
정보 수집	정의함	LOGICAL	법령에 따라 공시되거나 공개된 정보	제15조제1항제2호부터 제7호까지의 어느 하나에 해당하는 경우 2	0.95	정보 수집|공시 정보	2026-04-25
정보 수집	정의함	LOGICAL	출판물이나 방송매체 또는 공공기관의 정보공개에 관한 법률에 따라 공개된 정보	제15조제1항제2호부터 제7호까지의 어느 하나에 해당하는 경우 2	0.95	정보 수집|출판물 정보	2026-04-25
정보 수집	참조함	STRUCTURE	공공기관의 정보공개에 관한 법률	제15조제1항제2호부터 제7호까지의 어느 하나에 해당하는 경우 2	0.9	정보 수집|공공기관 정보공개법	2026-04-25
공공기관	요구함	ACTION	정보	제2조제3호	0.95	공시|인터넷 홈페이지	2026-04-25
공시 또는 공개된 정보	정의함	LOGICAL	신용정보주체가 스스로 사회관계망서비스 등에 직접 또는 제3자를 통하여 공개한 정보	제2조제3호	0.9	신용정보주체|사회관계망서비스	2026-04-25
공시 또는 공개된 정보	예외로함	LOGICAL	동의가 있었다고 객관적으로 인정되는 범위	제2조제3호	0.85	동의|대통령령	2026-04-25
제2조제3호	참조함	STRUCTURE	제1호 및 제2호	제2조제3호	0.8	준하는 경우	2026-04-25
제16조	삭제함	ACTION	법령	제16조	0.95	삭제|제16조	2026-04-25
신용정보 처리 위탁	정의함	LOGICAL	신용정보회사등이 제3자에게 신용정보의 처리 업무를 위탁하는 행위	제17조	0.95	신용정보 처리 위탁	2026-04-25
신용정보회사등	허용함	ACTION	제3자에게 신용정보의 처리 업무를 위탁	제17조	0.95	신용정보 처리 위탁	2026-04-25
개인신용정보의 처리 위탁	준용함	STRUCTURE	개인정보 보호법	제17조	0.9	개인신용정보|위탁	2026-04-25
제26조제1항부터 제3항까지	준용함	STRUCTURE	제26조	제26조	0.9	준용|제26조	2026-04-25
신용정보회사등	허용함	ACTION	신용정보의 처리	제26조	0.9	위탁|신용정보	2026-04-25
위탁을 받은 자	정의함	LOGICAL	수탁자	제26조	0.95	수탁자|위탁	2026-04-25
제19조	정의함	LOGICAL	REGULATION	제19조	0.9	제19조|REGULATION	2026-04-25
제21조	상위조항	STRUCTURE	제20조	21	0.6	제21조|제20조	2026-04-25
제22조의4	상위조항	STRUCTURE	제22조	제22조의4	0.95	제22조	2026-04-25
제22조의4	참조함	STRUCTURE	제2조제7호	제22조의4	0.6	신용공여	2026-04-25
제22조의7	상위조항	STRUCTURE	제22조	제22조의7	0.6	제22조의7|제22조	2026-04-25
제22조의9	상위조항	STRUCTURE	제22조	제22조의9	0.8	제22조의9|제22조	2026-04-25
제40조	정의함	LOGICAL	제40조	제40조	0.5	제40조	2026-04-25
제43조	상위조항	STRUCTURE	제22조	제43조	0.2	제43조	2026-04-25
제43조의2	상위조항	STRUCTURE	제43조	제43조의2	0.9	제43조의2|제43조	2026-04-25
제45조	정의함	LOGICAL	Unknown	45	0.5	제45조|Unknown	2026-04-25
Unknown	참조함	STRUCTURE	제45조의2	Unknown	0.6	제45조의2	2026-04-25
신용정보회사등	알려야 한다	ACTION	금융위원회에 알려야 한다	제45조의3	0.95	제2항에 따라|대통령령으로 정하는 바에 따라|제공하는 신용정보의 범위	2026-04-25
신용정보회사등	암호화 등의 보호 조치를 하여야 한다	ACTION	특정 신용정보주체를 식별할 수 있는 정보를 암호화 등으로 보호해야 한다	제45조의3	0.9	제2항에 따라|대통령령으로 정하는 바에 따라|특정 신용정보주체를 식별할 수 있는 정보	2026-04-25
신용정보회사등	수탁자를 교육하여야 한다	ACTION	수탁자가 신용정보를 분실·도난·유출·위조·변조·훼손당하지 않도록 교육해야 한다	제45조의3	0.9	수탁자에게 신용정보를 제공한 경우|대통령령으로 정하는 바에 따라	2026-04-25
신용정보회사등	위탁계약에 반영하여야 한다	ACTION	수탁자의 안전한 신용정보 처리에 관한 사항을 위탁계약에 반영해야 한다	제45조의3	0.9	수탁자에게 신용정보를 제공한 경우|위탁계약에 반영	2026-04-25
수탁자	준용함	STRUCTURE	개인정보 보호법	제45조의3	0.9	수탁자가 개인신용정보를 이용하거나 제3자에게 제공하는 경우	2026-04-25
수탁자	금지함	ACTION	제3자에게 재위탁	제26조제5항	0.98	재위탁 금지|제3자	2026-04-25
수탁자	예외로함	LOGICAL	재위탁 (제3자에게) 범위	제26조제5항	0.9	신용정보 보호|금융위원회 인정|범위	2026-04-25
수탁자	준용함	STRUCTURE	제2조제7호	제26조제5항	0.85	제2조제7호|제2항	2026-04-25
금융위원회	인정함	ACTION	재위탁 범위 (신용정보 보호 및 안전한 처리를 저해하지 않는 범위)	제26조제5항	0.9	금융위원회 인정|신용정보 보호|범위	2026-04-25
신용정보회사등	제외	ACTION	대통령령으로 정하는 자	제17조의2	0.95	제외|대통령령으로 정하는 자	2026-04-25
정보집합물 결합	간주함	LOGICAL	자신의 정보집합물과 제3자 정보집합물	제40조의2	0.9	정보집합물 결합|제3자	2026-04-25
결합	통하여	STRUCTURE	지정된 데이터전문기관	제26조의4	0.9	결합|지정된 데이터전문기관	2026-04-25
지정된 데이터전문기관	전달	ACTION	신용정보회사등 또는 그 제3자	제26조의4	0.97	가명처리|익명처리	2026-04-25
정보집합물의 결합ㆍ제공ㆍ보관의 절차 및 방법	정한다	ACTION	대통령령	제26조의4	0.92	대통령령	2026-04-25
신용정보회사등	요구함	ACTION	신용정보의 등록ㆍ변경 및 관리	제18조	0.95	신용정보의 정확성 및 최신성의 유지	2026-04-25
신용정보회사등	요구함	ACTION	불이익을 줄 수 있는 신용정보의 삭제 within 5 years	제18조	0.95	불이익을 줄 수 있는 신용정보|최장 5년	2026-04-25
다음 각 호의 어느 하나에 해당하는 경우	예외로함	LOGICAL	불이익을 줄 수 있는 신용정보의 삭제	제18조	0.8	예외	2026-04-25
대통령령	정한다	ACTION	신용정보의 구체적인 종류, 기록보존 및 활용기간 등	제25조의2제1호의3	0.95	신용정보의 종류|기록보존 및 활용기간	2026-04-25
신용정보회사등	보호	ACTION	신용정보전산시스템	제19조	0.95	신용정보전산시스템의 안전보호	2026-04-25
신용정보전산시스템의 안전보호	정의함	LOGICAL	신용정보전산시스템	제19조	0.9	신용정보전산시스템의 안전보호	2026-04-25
신용정보공동 전산망	수립ㆍ시행하여야 한다	ACTION	보안대책	Unknown	0.9	보안대책|제3자 접근 위험	2026-04-25
신용정보제공·이용자	체결하여야 한다	ACTION	신용정 보 보안관리 대책을 포함한 계약	Unknown	0.95	계약|보안관리 대책	2026-04-25
보안대책	근거함	STRUCTURE	대통령령	Unknown	0.85	대통령령|보안대책	2026-04-25
계약	근거함	STRUCTURE	금융위원회 고시	Unknown	0.85	금융위원회 고시|계약	2026-04-25
신용정보공동 전산망	참조함	STRUCTURE	제25조제6항	Unknown	0.8	제25조제6항|신용정보공동 전산망	2026-04-25
임직원 및 전속 모집인	요구함	ACTION	신용정보보호 관련 법령 및 규정 준수 여부 점검	제31조제3항제1호	0.95	신용정보보호|점검	2026-04-25
임직원 및 전속 모집인	요구함	ACTION	신용정보보호 교육계획 수립 및 시행	제31조제3항제1호	0.9	신용정보보호|교육계획	2026-04-25
신용정보회사등의 신용정보관리ㆍ보호인	요구함	ACTION	개인신용정보의 관리 및 보호 실태를 정기적으로 점검	제31조	0.95	정기적으로 점검|관리 및 보호 실태	2026-04-25
신용정보회사등의 신용정보관리ㆍ보호인	요구함	ACTION	금융위원회에 결과를 제출	제31조	0.95	결과 제출|금융위원회	2026-04-25
대통령령	정의함	LOGICAL	신용정보관리ㆍ보호인의 자격요건, 지정에 필요한 사항, 제6항에 따른 제출 방법	제31조	0.9	자격요건|지정에 필요한 사항|제출 방법	2026-04-25
제31조	준용함	STRUCTURE	제31조제4항 및 제6항	제31조	0.9	준용	2026-04-25
제31조	참조함	STRUCTURE	금융지주회사법	제31조	0.9	금융지주회사법	2026-04-25
신용정보회사등	준수하여야 한다	ACTION	신용정보 관리기준	제20조	0.95	금융위원회가 정하는|신용정보 관리기준	2026-04-25
신용정보회사등	보존하여야 한다	ACTION	개인신용정보의 처리에 대한 기록	제20조	0.95	3년간 보존|기록	2026-04-25
신용정보회사, 본인신용정보관리회사, 채권추심회사, 신용정보집중기관 및 대통령령으로 정하는 신용정보제공ㆍ 이용자	지정하여야 한다	ACTION	신용정보관리ㆍ보호인	제20조	0.95	1명 이상|업무를 수행하는	2026-04-25
대통령령으로 정하는 자	임원으로 하여야 한다	ACTION	신용정보관리ㆍ보호인	제20조	0.9	총자산|종업원 수|임원	2026-04-25
신용정보관리ㆍ보호인	수행함	ACTION	신용정보의 수집ㆍ보유ㆍ제공ㆍ삭제 등 관리 및 보호 계획의 수립 및 시행	제31조제4항제1호	0.95	신용정보보호|수행	2026-04-25
신용정보관리ㆍ보호인	수행함	ACTION	신용정보의 수집ㆍ보유ㆍ제공ㆍ삭제 등 관리 및 보호 실태와 관행에 대한 정기적인 조사 및 개선	제31조제4항제1호	0.95	신용정보보호|수행	2026-04-25
신용정보관리ㆍ보호인	수행함	ACTION	신용정보 열람 및 정정청구 등 신용정보주체의 권리행사 및 피해구제	제31조제4항제1호	0.95	신용정보보호|수행	2026-04-25
신용정보관리ㆍ보호인	수행함	ACTION	신용정보 유출 등을 방지하기 위한 내부통제시스템의 구축 및 운영	제31조제4항제1호	0.95	신용정보보호|수행	2026-04-25
신용정보관리ㆍ보호인	수행함	ACTION	임직원 및 전속 모집인 등의 신용정보보호 관련 법령 및 규정 준수 여부 점검	제31조제4항제1호	0.95	신용정보보호|수행	2026-04-25
신용정보관리ㆍ보호인	수행함	ACTION	그 밖에 신용정보의 관리 및 보호를 위하여 대통령령으로 정하는 업무	제31조제4항제1호	0.95	신용정보보호|수행	2026-04-25
신용정보관리ㆍ보호인	수행함	ACTION	임직원 및 전속 모집인 등에 대한 신용정보보호 교육계획의 수립 및 시행	제31조제4항제1호	0.95	신용정보보호|수행	2026-04-25
신용정보관리ㆍ보호인	근거함	STRUCTURE	개인정보 보호법	제31조제4항제1호	0.9	신용정보보호|근거	2026-04-25
신용정보관리ㆍ보호인	요구함	ACTION	정기적으로 점검	제31조	0.95	정기적으로 점검|개인신용정보 관리 및 보호 실태	2026-04-25
신용정보관리ㆍ보호인	요구함	ACTION	금융위원회에 결과 제출	제31조	0.95	결과 제출|금융위원회	2026-04-25
제31조	준용함	STRUCTURE	제31조제5항 및 제7항	제31조	0.9	준용|제5항|제7항	2026-04-25
대통령령	정의함	LOGICAL	신용정보관리ㆍ보호인의 자격요건, 제3항에 따른 지정에 필요한 사항, 제6항에 따른 제출 방법	제31조	0.85	자격요건|지정|제출 방법	2026-04-25
고객정보관리인	정의함	LOGICAL	신용정보관리ㆍ보호인	제48조의2제6항	0.95	자격요건|제3항에 따라 지정된	2026-04-25
신용정보관리ㆍ보호인	준용함	STRUCTURE	제3항	제48조의2제6항	0.85	제3항에 따라 지정된	2026-04-25
제20조	정의함	LOGICAL	제20조	제20조	0.0	제20조	2026-04-25
신용정보제공ㆍ이용자	요구함	ACTION	개인신용정보	제20조의2	0.95	보유기간|보호|접근권한 강화|대통령령	2026-04-25
신용정보제공ㆍ이용자	요구함	ACTION	접근권한 강화	제20조의2	0.9	보호|대통령령	2026-04-25
신용정보회사등	요구함	ACTION	보유정보를 처분하거나 폐기하여야 한다	제21조	0.95	보유정보 처리|폐업|신용정보회사등	2026-04-25
보유정보 처리	정의함	LOGICAL	보유정보를 처분하거나 폐기하여야 한다	제21조	0.9	보유정보 처리|보유정보|폐업	2026-04-25
신용정보회사등	준용함	STRUCTURE	금융위 원회가 정하여 고시하는 바	제21조	0.85	금융위 원회|고시|정의	2026-04-25
임원	준용함	STRUCTURE	금융회사의 지배구조에 관한 법률	제22조	0.95	임원|금융회사의 지배구조에 관한 법률	2026-04-25
신용조사회사	금지함	ACTION	사람	제5조	0.95	채용 금지|신용조사회사	2026-04-25
신용조사회사	금지함	ACTION	미성년자	제5조	0.9	미성년자|채용 금지	2026-04-25
신용조사회사	금지함	ACTION	피성년후견인 또는 피한정후견인	제5조	0.9	피성년후견인|피한정후견인|채용 금지	2026-04-25
신용조사회사	금지함	ACTION	파산선고를 받고 복권되지 아니한 사람	제5조	0.9	파산선고|복권되지 아니한 사람|채용 금지	2026-04-25
신용조사회사	금지함	ACTION	금고 이상의 실형을 선고받고 그 집행이 끝나거나 집행이 면제된 날 부터 3년이 지나지 아니한 사람	제5조	0.9	금고 이상의 실형|집행이 끝난|3년|채용 금지	2026-04-25
신용조사회사	금지함	ACTION	금고 이상의 형의 집행유예를 선고받고 그 유예기간 중에 있는 사람	제5조	0.9	금고 이상의 형|집행유예|채용 금지	2026-04-25
신용조사회사	금지함	ACTION	이 법 또는 그 밖의 법령에 따라 해임되거나 면직된 후 5년이 지나지 아니한 사람	제5조	0.9	해임|면직|5년|채용 금지	2026-04-25
신용조사회사	금지함	ACTION	이 법 또는 그 밖의 법령에 따라 영업의 허가ㆍ인가 등이 취소된 법인이나 회사의 임직원이었던 사람(그 취소사 유의 발생에 직접 또는 이에 상응하는 책임이 있는 사람으로서 대통령령으로 정하는 사람만 해당한다)으로서 그 법인 또는 회사에 대한 취소가 있은 날부터 5년이 지나지 아니한 사람	제5조	0.9	영업 허가 취소|5년|채용 금지	2026-04-25
신용조사회사	금지함	ACTION	재임 또는 재직 중이었더라면 이 법 또는 그 밖의 법령에 따라 해임권고(해임요구를 포함한다) 또는 면직요구의 조치를 받았을 것으로 통보된 퇴임한 임원 또는 퇴직한 직원으로서 그 통보가 있었던 날부터 5년(통보가 있었던 날부터 5년이 퇴임 또는 퇴직한 날부터 7년을 초과한 경우에는 퇴임 또는 퇴직한 날부터 7년으로 한다)이 지나지 아니한 사람	제5조	0.9	해임권고|면직요구|5년|채용 금지	2026-04-25
신용조사회사	예외로함	LOGICAL	금융위원회가 정하여 고시하는 업무에 채용하거나 고용하는 경우	제5조	0.8	금융위원회 고시|예외|채용 금지	2026-04-25
신용평가회사	보고	ACTION	금융위원회	제22조의2	0.95	신용정보 보고|신용평가회사	2026-04-25
신용평가회사 및 그 임직원	수행	ACTION	개인신용평가에 관한 업무	제22조의3	0.95	개인신용평가 결과가 정확하고 그 평가체계가 공정한지 여부|개인신용평가 과정이 공개적으로 투명하게 이루어지는지 여부	2026-04-25
기업신용조회회사 및 그 임직원	수행	ACTION	기업신용등급제공업무 또는 기술신용평가업무	제22조의3	0.95	독립적인 입장에서 공정하고 충실하게 그 업무를 수행	2026-04-25
개인사업자신용평가회사 및 그 임직원	준용함	STRUCTURE	제1항 및 제2항	제22조의3	0.9	제1항 및 제2항	2026-04-25
신용평가 업무	정의함	LOGICAL	개인신용평가에 관한 업무 및 기업신용등급제공업무 또는 기술신용평가업무	제22조의3	0.85	신용평가 업무	2026-04-25
개인신용평가회사	요구함	ACTION	개인신용평가에 혜택을 줄 수 있는 정보	제22조의4	0.95	개인신용평가회사의 행위규칙|불이익이 발생할 수 있는 정보|혜택을 줄 수 있는 정보	2026-04-25
개인신용평가회사	금지함	ACTION	성별, 출신지역, 국적 등으로 합리적 이유 없이 차별하는 행위	제22조의4	0.95	합리적 이유 없이 차별|성별|출신지역|국적	2026-04-25
개인신용평가회사	금지함	ACTION	개인신용평가 모형을 만들 때 특정한 평가항목을 합리적 이유 없이 유리하게 또는 불리하게 반영하는 행위	제22조의4	0.95	합리적 이유 없이 유리/불리 반영|평가항목|개인신용평가 모형	2026-04-25
개인신용평가회사	금지함	ACTION	신용정보주체 보호 또는 건전한 신용질서를 저해할 우려가 있는 행위로서 대통령령으로 정하는 행위	제22조의4	0.95	신용정보주체 보호|건전한 신용질서|대통령령으로 정하는 행위	2026-04-25
전문개인신용평가업을 하는 개인신용평가회사	정의함	LOGICAL	계열회사	제22조의4	0.9	전문개인신용평가업|계열회사	2026-04-25
신용정보주체	금지함	ACTION	불공정행위	제2조제12호	0.95	불공정행위|신용정보주체	2026-04-25
개인사업자신용평가회사	따라야	ACTION	해당 개인사업자에게 평가에 불이익이 발생할 수 있는 정보 외에 평가에 혜택을 줄 수 있는 정보도 함께 고려할 것	제22조의5	0.95	개인사업자신용평가회사|평가|불이익|혜택	2026-04-25
개인사업자신용평가회사	따라야	ACTION	개인사업자신용평가회사와 금융거래 등 상거래 관계가 있는 자와 그 외의 자를 합리적 이유 없이 차별하지 아니 할 것	제22조의5	0.95	개인사업자신용평가회사|차별|상거래 관계	2026-04-25
개인사업자신용평가회사	하여서는 아니 된다	ACTION	개인사업자의 신용상태를 평가하는 과정에서 개인사업자신용평가회사 또는 그 계열회사의 상품이나 서비스를 구매하거나 이용하도록 강요하는 행위	제22조의5	0.95	개인사업자신용평가회사|강요|신용상태|평가	2026-04-25
개인사업자신용평가회사	하여서는 아니 된다	ACTION	그 밖에 신용정보주체 보호 또는 건전한 신용질서를 저해할 우려가 있는 행위로서 대통령령으로 정하는 행위	제22조의5	0.95	개인사업자신용평가회사|신용정보주체 보호|신용질서|대통령령	2026-04-25
개인사업자신용평가회사	정하여야 한다	ACTION	내부통제기준	제22조의5	0.9	개인사업자신용평가회사|내부통제기준|임직원|직무	2026-04-25
개인사업자신용평가업	요구함	ACTION	평가조직과 영업조직의 분리	제11조제2항	0.95	자동화평가|신용상태	2026-04-25
개인사업자신용평가업	요구함	ACTION	이해상충 방지	제11조제2항	0.95	자동화평가|신용상태	2026-04-25
개인사업자신용평가업	요구함	ACTION	불공정행위 금지	제11조제2항	0.95	자동화평가|신용상태	2026-04-25
개인사업자신용평가업	요구함	ACTION	개인사업자의 특성에 적합한 신용상태 평가기준	제11조제2항	0.95	자동화평가|신용상태	2026-04-25
개인사업자신용평가업	요구함	ACTION	내부통제기준(대통령령으로 정하는 사항)	제11조제2항	0.95	자동화평가|신용상태	2026-04-25
기업신용조회회사	고려하여야 한다	ACTION	불이익이 발생할 수 있는 정보 및 혜택을 줄 수 있는 정보	제22조의6	0.95	불이익이 발생할 수 있는 정보|혜택을 줄 수 있는 정보|신용상태 평가	2026-04-25
기업신용조회회사	금지함	ACTION	특수 관계에 있는 자와 관련된 기업신용등급 및 기술신용정보 생성 행위	제22조의6	0.95	특수 관계|기업신용등급|기술신용정보|출자관계	2026-04-25
기업신용조회회사	금지함	ACTION	기업신용등급 및 기술신용정보 생성 과정에서 기업신용조회회사 또는 그 계열회사의 상품이나 서비스를 구매하거나 이용하도록 강요하는 행위	제22조의6	0.95	강요|상품/서비스 구매/이용|계열회사	2026-04-25
기업신용조회회사	금지함	ACTION	신용정보주체 보호 또는 건전한 신용질서를 저해할 우려가 있는 행위	제22조의6	0.95	신용정보주체 보호|건전한 신용질서|우려	2026-04-25
기업신용조회회사	정해야 한다	ACTION	내부통제기준	제22조의6	0.95	내부통제기준|평가조직과 영업조직 분리|이해상충 방지|불공정행위 금지|기업신용등급 생성기준|기술신용평가 기준	2026-04-25
기업정보조회업무를 하는 기업신용조회회사	정해야 한다	ACTION	이용자관리규정	제22조의6	0.95	이용자관리규정|신용정보 이용자 관리|대통령령	2026-04-25
신용조사회사	금지함	ACTION	의뢰인에게 허위 사실을 알리는 행위	제22조의7	0.98	신용조사회사의 행위규칙|허위 사실 알림	2026-04-25
신용조사회사	금지함	ACTION	신용정보에 관한 조사 의뢰를 강요하는 행위	제22조의7	0.98	신용조사회사의 행위규칙|조사 의뢰 강요	2026-04-25
신용조사회사	금지함	ACTION	신용정보 조사 대상자에게 조사자료의 제공과 답변을 강요하는 행위	제22조의7	0.98	신용조사회사의 행위규칙|자료 제공 강요	2026-04-25
신용조사회사	금지함	ACTION	금융거래 등 상거래관계 외의 사생활 등을 조사하는 행위	제22조의7	0.98	신용조사회사의 행위규칙|사생활 조사 금지	2026-04-25
신용조사업에 종사하는 임직원	요구함	ACTION	신용조사업에 종사하고 있음을 나타내는 증표를 지니고 이를 상대방에게 내보여야 한다	제22조의7	0.97	신용조사업에 종사하는 임직원|증표	2026-04-25
임원 자격요건	정의함	LOGICAL	금융회사의 지배구조에 관한 법률	제22조의8	0.95	임원 자격요건|금융회사의 지배구조에 관한 법률	2026-04-25
본조	준용함	STRUCTURE	제5조	제5조	0.95	준용	2026-04-25
본인신용정보관리회사는	금지함	ACTION	개인인 신용정보주체에게 개인신용정보의 전송요구를 강요하거나 부당하게 유도하는 행위	제22조의9	0.95	금지|행위규칙	2026-04-25
본인신용정보관리회사는	금지함	ACTION	대통령령으로 정하는 행위로서 신용정보주체 보호 또는 건전한 신용질서를 저해할 우려가 있는 행위	제22조의9	0.95	금지|행위규칙	2026-04-25
업무	참조함	STRUCTURE	제11조제6항	제11조제6항	0.9	제11조제6항에 따른 업무	2026-04-25
업무	정의함	LOGICAL	제11조제6항에 따른 업무	제11조제6항	0.8	제11조제6항에 따른 업무	2026-04-25
본인신용정보관리회사	요구함	ACTION	내부관리규정 마련	제11조의2제6항제3호	0.95	이해상충 방지|내부관리규정	2026-04-25
본인신용정보관리회사	금지함	ACTION	신용정보 수집	제11조의2제6항제3호	0.95	이해상충 방지|신용정보 수집 금지	2026-04-25
신용정보제공ㆍ이용자등	정의함	LOGICAL	신용정보제공ㆍ이용자등에 관한 정의	제33조의2	0.92	신용정보제공ㆍ이용자등 정의	2026-04-25
신용정보제공ㆍ이용자등	근거함	STRUCTURE	전자금융거래법	제33조의2	0.85	전자금융거래법 근거	2026-04-25
신용정보제공ㆍ이용자등	전송하여야 한다	ACTION	본인신용정보관리회사에 개인신용정보	제2조제10호	0.95	개인신용정보 전송|대통령령으로 정하는 방식	2026-04-25
신용정보제공ㆍ이용자등	전송할 수 있다	ACTION	본인신용정보관리회사에 개인신용정보를 중계기관을 통하여	제2조제10호	0.9	개인신용정보 전송|대통령령으로 정하는 중계기관	2026-04-25
